,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Return on Common Equity (%),27.04,14.90,22.70,29.78,21.13,41.84,40.66,48.00,46.72,37.71
Return on Assets (%),14.02,7.00,9.08,9.75,6.63,14.39,15.06,19.30,20.82,18.63
Return on Capital (%),22.38,11.47,15.07,16.46,10.97,23.96,25.30,32.12,33.84,28.03
Return on Invested Capital (%),21.31,16.24,15.00,14.56,9.80,21.91,23.48,29.99,32.75,28.64
Gross Margin (%),68.98,64.70,61.58,61.91,65.25,65.90,67.78,68.93,68.40,68.92
EBITDA Margin (%),38.12,36.47,32.72,34.92,41.06,43.42,45.98,48.55,49.35,48.31
Operating Margin (%),32.11,30.10,24.96,25.16,31.77,34.14,37.03,41.59,42.06,41.77
Incremental Operating Margin (%),12.49,4.24,83.29,28.94,60.88,51.03,58.23,67.63,44.62,37.67
Pretax Margin (%),32.04,19.78,23.15,25.74,33.05,34.72,37.08,42.30,42.22,42.14
Profit Margin (%),25.42,13.03,19.69,23.57,15.02,31.18,30.96,36.45,36.69,34.15
Net Income to Common Margin (%),25.42,13.03,19.69,23.57,15.02,31.18,30.96,36.45,36.69,34.15
Effective Tax Rate (%),20.65,34.12,14.95,8.40,54.57,10.18,16.51,13.83,13.11,18.98
Dvd Payout Ratio (%),40.22,81.05,65.52,55.86,76.63,35.20,34.18,26.96,24.93,27.36
Sustainable Growth Rate (%),16.16,2.82,7.83,13.14,4.94,27.11,26.76,35.06,35.07,27.39
