,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Accounts Receivable Turnover,4.69,5.00,4.72,4.73,4.77,4.49,4.65,4.80,4.82,4.56
Days Sales Outstanding,77.83,73.04,77.40,77.24,76.52,81.22,78.52,76.06,75.76,80.05
Inventory Turnover,11.72,11.88,12.72,15.46,15.84,18.16,23.28,23.06,19.65,21.10
Days Inventory Outstanding,31.16,30.72,28.69,23.61,23.05,20.10,15.68,15.83,18.58,17.30
Accounts Payable Turnover,4.51,4.75,4.76,4.79,4.85,4.70,4.19,3.83,3.73,3.48
Accounts Payable Turnover Days,80.90,76.90,76.62,76.26,75.22,77.64,87.10,95.41,97.79,104.76
Cash Conversion Cycle,28.08,26.86,29.47,24.58,24.34,23.68,7.10,-3.51,-3.45,-7.42
Inventory to Cash Days,46.67,42.31,48.71,53.63,53.48,61.12,62.85,60.23,57.18,62.75
Inventories,2660,2902,2251,2181,2662,2063,1895,2636,3742,2500
Raw Materials,944,1100,612,797,655,399,700,1190,1144,709
Work In Process,266,202,158,145,54,53,83,79,82,23
Finished Goods,1450,1600,1481,1239,1953,1611,1112,1367,2516,1768
Other Inventory,0,0,0,0,0,0,0,0,0,0
