,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Cash Ratio,1.88,1.94,1.91,2.06,2.29,1.93,1.89,1.47,1.10,1.07
Current Ratio,2.50,2.50,2.35,2.48,2.90,2.53,2.52,2.08,1.78,1.77
Quick Ratio,2.31,2.30,2.22,2.37,2.74,2.35,2.33,1.90,1.57,1.54
CFO/Avg Current Liab,0.78,0.61,0.61,0.64,0.71,0.82,0.86,0.95,0.97,0.88
Common Equity/Total Assets,49.93,44.01,36.38,29.85,32.80,35.83,38.21,41.99,46.93,51.60
Long-Term Debt/Equity (%),22.99,34.72,56.65,105.08,94.07,71.19,56.84,42.05,35.14,26.53
Long-Term Debt/Capital (%),18.99,24.64,32.85,48.10,46.67,40.24,36.13,28.71,25.17,20.08
Long-Term Debt/Total Assets (%),11.98,15.78,21.06,31.55,30.06,25.42,22.32,17.89,16.04,13.28
Total Debt/Equity (%),25.22,44.07,74.57,119.06,98.90,76.58,60.01,47.73,36.79,29.08
Total Debt/Capital (%),20.83,31.27,43.24,54.50,49.07,43.29,38.15,32.59,26.35,22.00
Total Debt/Total Assets (%),13.14,20.03,27.72,35.75,31.60,27.35,23.56,20.31,16.79,14.56
CFO/Total Liabilities,39.02,30.25,27.38,23.42,24.92,28.33,33.15,40.01,44.90,42.57
CFO/CapEx,5.88,4.89,3.99,4.86,3.77,3.75,3.93,3.72,3.73,3.12
Altman's Z-Score,4.50,4.09,3.43,3.32,4.34,5.15,6.91,8.53,8.26,9.55
