,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Total Debt,22645,35292,53687,86194,81808,78366,70998,67775,61270,59965
ST Debt,2000,7484,12904,10121,3998,5516,3749,8072,2749,5247
LT Debt,20645,27808,40783,76073,77810,72850,67249,59703,58521,54718
Total Debt/EBITDA,0.68,1.03,1.92,2.74,1.81,1.43,1.08,0.83,0.63,0.59
Net Debt/EBITDA,0.42,0.87,1.69,2.50,1.42,1.11,0.76,0.54,0.37,0.12
Total Debt/EBIT,0.81,1.25,2.52,3.81,2.33,1.82,1.34,0.97,0.73,0.68
Net Debt/EBIT,0.50,1.05,2.22,3.47,1.83,1.42,0.94,0.63,0.43,0.14
EBITDA to Interest Expense,55.44,43.70,22.46,14.14,16.58,20.34,25.38,34.78,47.43,-52.02
EBITDA-CapEx/Interest Expense,46.25,36.09,15.74,10.48,12.33,15.16,19.42,25.99,35.85,-37.74
EBIT to Interest Expense,46.71,36.07,17.13,10.19,12.83,15.99,20.44,29.80,40.42,-44.98
Interest Expense,597,781,1243,2222,2733,2686,2591,2346,2063,-1968
Common Equity/Total Assets,49.93,44.01,36.38,29.85,32.80,35.83,38.21,41.99,46.93,51.60
Long-Term Debt/Equity (%),22.99,34.72,56.65,105.08,94.07,71.19,56.84,42.05,35.14,26.53
Long-Term Debt/Capital (%),18.99,24.64,32.85,48.10,46.67,40.24,36.13,28.71,25.17,20.08
Long-Term Debt/Total Assets (%),11.98,15.78,21.06,31.55,30.06,25.42,22.32,17.89,16.04,13.28
Total Debt/Equity (%),25.22,44.07,74.57,119.06,98.90,76.58,60.01,47.73,36.79,29.08
Total Debt/Capital (%),20.83,31.27,43.24,54.50,49.07,43.29,38.15,32.59,26.35,22.00
Total Debt/Total Assets (%),13.14,20.03,27.72,35.75,31.60,27.35,23.56,20.31,16.79,14.56
Net Debt to Equity,15.57,37.08,65.53,108.48,77.73,59.44,42.05,30.93,21.53,6.08
Net Debt/Capital (%),13.97,27.69,40.10,52.18,41.54,35.85,28.83,22.67,16.40,5.27
EBITDA,33098,34129,27914,31410,45319,54641,65755,81602,97843,102384
EBITDA-CapEx,27613,28185,19571,23281,33687,40716,50314,60980,73957,74277
Operating Income (Loss),27886,28172,21292,22632,35058,42959,52959,69916,83383,88523
