,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Debt,2133,2674,2814,3011,3543,3571,3607,3867,4800,4578
ST Debt,701,2,0,375,1,764,403,230,4,3
LT Debt,1431,2672,2813,2636,3542,2806,3203,3636,4796,4575
Total Debt/EBITDA,2.05,2.20,2.19,2.06,2.14,1.79,1.84,1.97,1.87,1.53
Net Debt/EBITDA,1.20,1.40,0.84,1.35,1.10,1.15,1.39,1.11,1.40,1.07
Total Debt/EBIT,2.36,2.55,2.53,2.42,2.47,2.11,2.19,2.34,2.21,1.76
Net Debt/EBIT,1.38,1.63,0.97,1.59,1.27,1.35,1.65,1.31,1.66,1.23
EBITDA to Interest Expense,16.35,15.13,18.77,20.09,17.97,19.62,16.64,16.97,22.26,23.37
EBITDA-CapEx/Interest Expense,13.86,12.53,16.25,17.47,15.51,16.56,14.13,14.57,19.14,20.38
EBIT to Interest Expense,14.21,13.04,16.26,17.10,15.51,16.67,13.98,14.30,18.84,20.31
Interest Expense,64,80,68,73,92,102,118,115,116,128
Common Equity/Total Assets,39.31,34.92,37.60,36.75,29.41,29.61,30.96,30.06,29.16,32.49
Long-Term Debt/Equity (%),49.70,90.96,85.81,70.79,87.59,69.05,69.70,66.70,75.18,64.49
Long-Term Debt/Capital (%),31.27,51.81,49.72,42.63,54.17,42.57,45.62,47.60,52.38,47.48
Long-Term Debt/Total Assets (%),23.21,38.03,37.72,31.01,35.40,27.94,29.62,29.50,32.67,29.85
Total Debt/Equity (%),74.06,91.01,85.82,80.87,87.61,87.86,78.47,70.92,75.24,64.53
Total Debt/Capital (%),46.59,51.84,49.73,48.70,54.18,54.17,51.37,50.61,52.42,47.51
Total Debt/Total Assets (%),34.58,38.05,37.72,35.43,35.41,35.55,33.35,31.37,32.70,29.87
Net Debt to Equity,43.26,58.03,32.83,53.08,45.10,56.38,59.08,39.70,56.48,45.17
Net Debt/Capital (%),33.76,40.70,27.45,38.39,37.84,43.13,44.30,36.46,45.26,38.78
EBITDA,1039,1217,1282,1459,1658,1995,1957,1958,2571,3000
EBITDA-CapEx,881,1008,1110,1268,1432,1685,1662,1681,2211,2616
Operating Income (Loss),903,1049,1110,1242,1432,1695,1645,1650,2176,2607
