,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Market Capitalization,14034,16883,16302,20718,26840,24020,32257,38861,52134,45288
- Cash & Cash Equivalents,887,969,1737,1035,1719,1279,891,1702,1197,1373
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Minority/Non Controlling Interest,21,31,40,48,54,47,66,67,77,79
+ Total Debt,2133,2674,2814,3011,3543,3571,3607,3867,4800,4578
Enterprise Value,14996,18257,17395,22603,28683,26346,35021,41057,55769,48510
Total Capital,4578,5158,5658,6182,6538,6592,7021,7639,9157,9636
Total Debt/Capital (%),46.59,51.84,49.73,48.70,54.18,54.17,51.37,50.61,52.42,47.51
Total Debt / EV,0.14,0.15,0.16,0.13,0.12,0.14,0.10,0.09,0.09,0.09
EV/Sales,3.25,3.42,3.12,3.60,4.09,3.21,4.26,4.77,5.13,3.84
EV/EBITDA,14.43,15.00,13.57,15.49,17.30,13.21,17.90,20.97,21.69,16.17
EV/EBIT,16.61,17.41,15.67,18.20,20.04,15.54,21.29,24.88,25.64,18.61
EV/Cash Flow to Firm,18.35,19.42,16.10,19.99,24.12,22.13,21.97,24.38,34.18,21.33
EV/Free Cash Flow to Firm,15.37,15.89,13.89,17.11,20.26,17.55,18.54,20.94,27.99,18.25
Diluted Market Cap,14395,17457,16754,21181,27789,25155,33345,39926,54431,47283
Diluted Enterprise Value,15662,19193,17870,23206,29666,27494,36126,42157,58111,50566
EV per Share,23.70,29.46,28.24,36.66,46.91,44.13,58.78,68.59,93.09,81.56
TTM Sales,4615,5346,5569,6286,7011,8202,8225,8599,10876,12623
TTM EBITDA,1039,1217,1282,1459,1658,1995,1957,1958,2571,3000
TTM Operating Income,903,1049,1110,1242,1432,1695,1645,1650,2176,2607
TTM Cash Flow to Firm,817,940,1081,1131,1189,1191,1594,1684,1632,2274
TTM Free Cash Flow to Firm,975,1149,1253,1321,1416,1501,1889,1961,1992,2658
