,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
+ Net Income,627,933,848,480,696,353,17,-670,-1269,2079
+ Depreciation & Amortization,516,567,1032,1523,1806,2110,2019,2216,4507,3028
+ Non-Cash Items,107,-11,460,854,245,68,275,382,1584,-1231
+ Stock-Based Compensation,47,66,93,89,75,-3,57,79,111,116
+ Deferred Income Taxes,-87,-315,-116,-609,-111,-264,-193,-213,676,-26
+ Asset Impairment Charge,0,0,0,36,3,3,0,0,0,0
+ Other Non-Cash Adj,147,238,483,1339,279,333,411,516,797,-1321
+ Chg in Non-Cash Work Cap,-143,-474,-331,-809,-682,-189,-508,-696,-1805,-923
+ (Inc) Dec in Accts Receiv,-554,-939,-265,-132,-162,340,-20,79,59,-240
+ (Inc) Dec in Inventories,-157,-147,-320,-279,-129,-548,-513,-742,-428,-259
+ (Inc) Dec in Prepaid Assets,0,0,0,0,0,0,0,0,0,0
+ Inc (Dec) in Accts Payable,137,0,132,88,14,220,-96,-83,-70,170
+ Inc (Dec) in Other,430,613,123,-486,-405,-202,121,50,-1366,-593
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Operating Activities,1107,1015,2009,2047,2065,2342,1804,1232,3017,2953
+ Change in Fixed & Intang,0,0,0,0,0,0,0,0,0,0
+ Disp in Fixed & Intang,25,9,2,0,0,0,0,2,18,14
+ Disp of Fixed Prod Assets,25,9,2,0,0,0,0,2,18,14
+ Disp of Intangible Assets,0,0,0,0,0,0,0,0,0,0
+ Acq of Fixed & Intang,-395,-745,-869,-751,-896,-1196,-406,-681,-562,-480
+ Acq of Fixed Prod Assets,-395,-745,-869,-751,-896,-1196,-406,-681,-509,-443
+ Acq of Intangible Assets,0,0,0,0,0,0,0,0,-52,-37
+ Net Change in LT Investment,-9,0,-29,-9,0,22,1,-58,0,0
+ Dec in LT Investment,11,20,33,22,97,85,27,47,30,30
+ Inc in LT Investment,-19,-20,-62,-30,-96,-63,-26,-105,-30,-30
+ Net Cash From Acq & Div,-1262,-50,-693,-6610,-167,-66,-149,416,0,0
+ Cash from Divestitures,0,0,0,0,0,0,0,416,0,0
+ Cash for Acq of Subs,-1262,-50,-693,-6610,-167,-66,-149,0,0,0
+ Cash for JVs,0,0,0,0,0,0,0,0,0,0
+ Other Investing Activities,-228,-14,20,-251,158,29,28,20,426,1987
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Investing Activities,-1869,-800,-1570,-7621,-905,-1210,-525,-301,-118,1521
+ Dividends Paid,0,0,0,0,0,0,0,0,-399,-582
+ Net Cash From Debt,1494,-61,1026,5456,-1357,-587,-1101,-1501,-2491,-1787
+ Cash From Debt,4975,2235,5510,11752,876,2578,7,983,1710,1876
+ Repayments of Debt,-3480,-2296,-4484,-6296,-2233,-3165,-1108,-2484,-4201,-3662
+ Cash (Repurchase) of Equity,-1000,0,-67,0,-500,-432,0,0,0,3
+ Increase in Capital Stock,0,0,0,0,0,0,0,0,0,3
+ Decrease in Capital Stock,-1000,0,-67,0,-500,-432,0,0,0,0
+ Other Financing Activities,198,-207,-354,-111,-36,-72,-68,895,-122,-1513
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Financing Activities,693,-267,605,5345,-1893,-1091,-1169,-606,-3012,-3878
Effect of Foreign Exchange Rates,11,-13,-33,-8,27,-21,-7,34,-31,-39
Net Changes in Cash,-69,-53,1044,-229,-734,40,109,325,-113,595
EBITDA,1637,1967,2396,2897,3230,2966,2713,2113,4802,4683
EBITDA Margin (%),23.69,25.48,25.41,26.15,27.12,25.94,23.59,17.69,26.85,28.80
Net Cash Paid for Acquisitions,1262,50,693,6611,167,66,149,-416,0,0
Free Cash Flow,711,269,1139,1297,1169,1146,1398,551,2455,2473
Free Cash Flow to Firm,974,588,1453,0,1581,0,1454,0,0,2910
Free Cash Flow to Equity,2231,217,2167,6753,-188,559,297,-948,35,737
Free Cash Flow per Basic Share,1.85,0.72,2.41,2.53,2.19,2.23,2.71,0.92,2.03,2.04
Price/Free Cash Flow,11.27,12.87,9.44,7.10,7.67,3.98,4.54,5.70,4.58,3.95
Cash Flow to Net Income,1.77,1.09,2.37,4.27,2.97,6.64,107.36,-1.84,-2.38,1.42
