,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Total Debt,454,476,498,252,8,0,177,191,250,3487
ST Debt,0,0,0,0,0,0,25,32,39,1407
LT Debt,454,476,498,252,8,0,152,160,211,2080
Total Debt/EBITDA,0.65,-4.59,2.22,0.72,0.03,0,0.27,0.22,0.33,4.98
Net Debt/EBITDA,-0.69,4.20,-1.34,-1.97,-2.71,-1.77,-2.05,-1.65,-2.30,3.22
Total Debt/EBIT,1.09,-1.84,8.24,2.76,0.05,0,0.42,0.30,0.53,-2.99
Net Debt/EBIT,-1.16,1.68,-4.98,-7.57,-5.33,-4.10,-3.19,-2.26,-3.65,-1.93
EBITDA to Interest Expense,20.79,-3.25,7.41,22.35,-281.72,-17.87,-17.19,138.86,30.71,4.87
EBITDA-CapEx/Interest Expense,19.91,-4.80,6.18,21.00,-198.20,-15.30,-15.80,127.76,24.25,3.45
EBIT to Interest Expense,12.38,-8.10,2.00,5.82,-143.43,-7.72,-11.05,101.36,19.33,-8.10
Interest Expense,34,32,30,16,-1,-26,-39,6,25,144
Common Equity/Total Assets,6.77,-7.07,-6.41,-3.13,2.00,20.72,25.93,31.06,34.99,7.35
Long-Term Debt/Equity (%),56.63,84.54,85.65,25.10,0.54,0,5.99,4.79,5.55,23.00
Long-Term Debt/Capital (%),78.84,149.51,149.99,164.19,9.73,0,10.41,7.74,8.32,44.70
Long-Term Debt/Total Assets (%),25.23,21.34,19.22,8.00,0.22,0,3.07,2.65,3.23,13.11
Total Debt/Equity (%),56.63,84.54,85.65,25.10,0.54,0,6.98,5.74,6.57,38.56
Total Debt/Capital (%),78.84,149.51,149.99,164.19,9.73,0,12.13,9.27,9.85,74.94
Total Debt/Total Assets (%),25.23,21.34,19.22,8.00,0.22,0,3.58,3.17,3.82,21.98
Net Debt to Equity,-60.04,-77.26,-51.74,-68.89,-53.79,-40.50,-53.47,-42.70,-45.46,24.91
Net Debt/Capital (%),133.88,73.40,64.44,87.53,110.31,-1575.92,-1317.79,-222.07,-214.22,58.87
EBITDA,698,-104,224,351,295,467,662,862,754,700
EBITDA-CapEx,668,-153,187,329,208,400,609,793,595,496
Operating Income (Loss),415,-258,60,91,150,202,425,629,474,-1165
