,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Current Assets,32084,27730,40356,35508,29500,28787,31239,47249,57718,50407
"+ Cash, Cash Equivalents & STI",20087,14054,25313,17099,14002,11650,13123,23895,28413,28338
+ Cash & Cash Equivalents,5674,2561,15308,5560,3433,3019,4194,5865,4827,11144
+ ST Investments,14413,11493,10005,11539,10569,8631,8929,18030,23586,17194
+ Accounts & Notes Receiv,3582,4427,4787,4690,5607,6722,7659,6782,9457,4133
"+ Accounts Receivable, Net",3582,4427,4787,4690,5607,6722,7659,6782,9457,4133
"+ Notes Receivable, Net",0,0,0,0,0,0,0,0,0,0
"+ Loans Receivable, Net",0,0,0,0,0,0,0,0,0,0
"+ Other Receivable, Net",0,0,0,0,0,0,0,0,0,0
+ Inventories,4172,4273,5167,5553,6983,7253,8744,8427,10776,13224
+ Raw Materials,458,462,532,695,1098,813,840,908,1441,1517
+ Work In Process,1998,2375,2893,3190,3893,4511,6225,6007,6656,7565
+ Finished Goods,1716,1436,1742,1668,1992,1929,1679,1512,2679,4142
+ Inventory Adjustments,0,0,0,0,0,0,0,0,0,0
+ Other Inventory,0,0,0,0,0,0,0,0,0,0
+ Other ST Assets,4243,4976,5089,8166,2908,3162,1713,8145,9072,4712
+ Prepaid Expenses,0,0,0,0,0,0,0,0,0,0
+ ST Derivative & Hedging Assets,0,0,0,0,0,0,0,0,0,0
+ ST Assets Held-for-Sale,0,0,0,0,0,0,0,0,0,0
+ ST Deferred Tax Assets,0,0,0,0,0,0,0,0,0,0
+ Misc ST Assets,0,0,0,0,0,0,0,0,0,0
Total Noncurrent Assets,60274,64226,62709,77819,93749,99176,105285,105842,110688,131696
"+ Property, Plant & Equip, Net",31428,33238,31858,36171,41109,48976,55386,56584,63245,80860
"+ Property, Plant & Equip",73416,79709,83396,90105,100395,114318,128707,134229,148539,174246
- Accumulated Depreciation,41988,46471,51538,53934,59286,65342,73321,77645,85294,93386
+ LT Investments & Receivables,7694,9120,7851,10896,7904,9430,7243,7344,7138,5912
+ LT Investments,7694,9120,7851,10896,7904,9430,7243,7344,7138,5912
+ LT Receivables,0,0,0,0,0,0,0,0,0,0
+ Other LT Assets,21152,21868,23000,30752,44736,40770,42656,41914,40305,44924
+ Total Intangible Assets,15663,15307,15265,23593,37134,36349,37103,35997,34233,33609
+ Goodwill,10513,10861,11332,14099,24389,24513,26276,26971,26963,27591
+ Other Intangible Assets,5150,4446,3933,9494,12745,11836,10827,9026,7270,6018
+ LT Deferred Tax Assets,0,0,0,0,0,0,0,0,0,0
+ LT Derivative & Hedging Assets,0,0,0,0,0,0,0,0,0,0
+ Misc LT Assets,5489,6561,7735,7159,7602,4421,5553,5917,6072,11315
Total Assets,92358,91956,103065,113327,123249,127963,136524,153091,168406,182103
+ Payables & Accruals,8068,8735,7707,8565,10463,11743,14764,18251,18336,23704
+ Accounts Payable,2969,2748,2063,2475,2928,3824,4128,5581,5747,9595
+ Accrued Taxes,0,0,0,0,0,0,0,0,1076,2251
+ Interest & Dividends Payable,0,0,0,0,0,0,0,0,0,0
+ Other Payables & Accruals,5099,5987,5644,6090,7535,7919,10636,12670,11513,11858
+ ST Debt,281,1604,2634,4634,1776,1261,3693,2504,4591,4367
+ ST Borrowings,281,1604,2634,4634,1776,1261,3693,2504,4591,4367
+ ST Finance Leases,0,0,0,0,0,0,0,0,0,0
+ Other ST Liabilities,5219,5680,5326,7103,5182,3622,3853,3999,4535,4084
+ Deferred Revenue,2096,2205,2188,1718,1656,0,0,0,0,0
+ Derivatives & Hedging,0,0,0,0,0,0,0,0,0,0
+ Deferred Tax Liabilities,0,0,0,0,0,0,0,0,0,0
+ Misc ST Liabilities,3123,3475,3138,5385,3526,3622,3853,3999,4535,4084
Total Current Liabilities,13568,16019,15667,20302,17421,16626,22310,24754,27462,32155
+ LT Debt,13165,12107,20036,20649,25037,25098,25308,33897,33510,37684
+ LT Borrowings,13165,12107,20036,20649,25037,25098,25308,33897,33510,37684
+ LT Finance Leases,0,0,0,0,0,0,0,0,0,0
+ Other LT Liabilities,7369,7965,6277,6150,11772,11676,11402,13402,12043,8978
+ Accrued Liabilities,4397,3775,2539,1730,3046,3714,3412,5210,2852,202
+ Pension Liabilities,0,0,0,0,0,0,0,0,0,0
+ Deferred Revenue,0,0,0,0,0,0,0,0,0,0
+ Deferred Tax Liabilities,0,0,0,0,0,0,0,0,0,0
+ Derivatives & Hedging,0,0,0,0,0,0,0,0,0,0
+ Misc LT Liabilities,2972,4190,3738,4420,8726,7962,7990,8192,9191,8776
Total Noncurrent Liabilities,20534,20072,26313,26799,36809,36774,36710,47299,45553,46662
Total Liabilities,34102,36091,41980,47101,54230,53400,59020,72053,73015,78817
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Share Capital & APIC,21536,21781,23411,25373,26074,25365,25261,25556,28006,31580
+ Common Stock,21536,21781,23411,25373,26074,25365,25261,25556,28006,31580
+ Additional Paid in Capital,0,0,0,0,0,0,0,0,0,0
- Treasury Stock,0,0,0,0,0,0,0,0,0,0
+ Retained Earnings,35477,33418,37614,40747,42083,50172,53523,56233,68265,70405
+ Other Equity,1243,666,60,106,862,-974,-1280,-751,-880,-562
Equity Before Minority Interest,58256,55865,61085,66226,69019,74563,77504,81038,95391,101423
+ Minority/Non Controlling Interest,0,0,0,0,0,0,0,0,0,1863
Total Equity,58256,55865,61085,66226,69019,74563,77504,81038,95391,103286
Total Liabilities & Equity,92358,91956,103065,113327,123249,127963,136524,153091,168406,182103
Shares Outstanding,4967,4748,4725,4730,4687,4516,4290,4062,4070,4137
Capital Leases - Total,0,0,0,0,0,0,0,0,0,0
Net Debt,7772,11150,7362,19723,23380,23340,24807,30536,33274,30907
Net Debt to Equity,13.34,19.96,12.05,29.78,33.87,31.30,32.01,37.68,34.88,29.92
Tangible Common Equity Ratio,56,53,52,48,37,42,41,38,46,47
Current Ratio,2.36,1.73,2.58,1.75,1.69,1.73,1.40,1.91,2.10,1.57
Cash Conversion Cycle,49.37,50.99,73.00,78.35,87.26,82.59,88.01,73.12,81.99,87.90
Number of Employees,107600,106700,107300,106000,102700,107400,110800,110600,121100,131900
