,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,2.28,2.63,2.56,2.64,2.56,1.72,1.05,1.16,0.93,0.75
Current Ratio,2.95,3.39,3.23,3.16,3.03,2.29,1.51,1.72,1.49,1.43
Quick Ratio,2.71,3.10,2.97,3.05,2.92,2.11,1.39,1.58,1.32,1.16
CFO/Avg Current Liab,0.65,0.59,0.58,0.56,0.53,0.50,0.54,0.54,0.60,0.51
Common Equity/Total Assets,57.82,53.24,52.55,52.54,50.91,40.50,35.14,40.52,42.76,44.04
Long-Term Debt/Equity (%),21.86,36.01,35.94,38.50,38.90,47.06,43.12,30.53,21.85,21.16
Long-Term Debt/Capital (%),17.30,26.53,25.24,26.45,25.77,29.20,24.52,21.84,16.95,16.53
Long-Term Debt/Total Assets (%),12.78,19.40,18.91,20.13,19.82,18.69,14.80,12.21,9.25,8.95
Total Debt/Equity (%),27.42,36.90,42.46,45.05,50.98,59.18,73.47,38.46,27.92,23.92
Total Debt/Capital (%),21.69,27.19,29.83,30.95,33.78,36.73,41.79,27.50,21.66,18.69
Total Debt/Total Assets (%),16.02,19.89,22.34,23.55,25.97,23.50,25.22,15.37,11.82,10.12
CFO/Total Liabilities,30.65,25.44,23.34,23.37,21.79,20.84,24.65,27.10,27.49,24.39
CFO/CapEx,11.12,9.67,10.23,11.84,14.39,16.39,17.42,20.03,22.33,27.73
Altman's Z-Score,4.09,3.63,3.59,3.57,3.39,3.59,4.03,3.99,4.46,4.12
