,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Market Capitalization,138336,130892,143905,153535,157064,194572,239998,196766,233495,186471
- Cash & Cash Equivalents,7925,6726,6877,7631,11708,8934,11750,11809,9175,7079
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Minority/Non Controlling Interest,8,7,9,-1,0,0,0,0,0,0
+ Total Debt,16211,20909,25354,28643,33717,25569,24666,14583,11526,9515
Enterprise Value,103945,99734,108852,116421,120289,173593,231251,181930,220503,176719
Total Capital,74731,76893,85000,92554,99808,69622,59029,53022,53218,50910
Total Debt/Capital (%),21.69,27.19,29.83,30.95,33.78,36.73,41.79,27.50,21.66,18.69
Total Debt / EV,0.16,0.21,0.23,0.25,0.28,0.15,0.11,0.08,0.05,0.05
EV/Sales,2.14,2.12,2.21,2.36,2.51,3.52,4.46,3.69,4.43,3.43
EV/EBITDA,7.61,8.18,7.95,7.72,8.01,11.68,14.07,11.44,14.15,11.09
EV/EBIT,9.20,10.22,9.67,9.01,9.45,13.70,15.90,12.90,16.07,12.65
EV/Cash Flow to Firm,7.75,7.80,8.37,8.24,8.27,12.70,14.00,11.45,13.96,13.07
EV/Free Cash Flow to Firm,7.13,7.09,7.65,7.62,7.75,11.97,13.27,10.92,13.37,12.63
Diluted Market Cap,138105,135352,145632,155337,159144,205832,251461,197556,234547,190191
Diluted Enterprise Value,146399,149542,164118,176348,181153,222467,264377,200330,236898,192627
EV per Share,19.29,19.53,21.41,23.15,24.14,37.62,54.41,42.94,52.29,43.00
TTM Sales,48607,47142,49161,49247,48005,49330,51904,49301,49818,51557
TTM EBITDA,13652,12195,13696,15078,15015,14859,16438,15909,15581,15932
TTM Operating Income,11301,9763,11254,12928,12729,12667,14541,14101,13719,13975
TTM Cash Flow to Firm,13412,12788,13006,14132,14549,13674,16516,15896,15801,13520
TTM Free Cash Flow to Firm,14572,14063,14233,15278,15513,14508,17425,16666,16493,13997
