,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Debt,16211,20909,25354,28643,33717,25569,24666,14583,11526,9515
ST Debt,3283,508,3897,4160,7992,5238,10191,3005,2508,1099
LT Debt,12928,20401,21457,24483,25725,20331,14475,11578,9018,8416
Total Debt/EBITDA,1.19,1.71,1.85,1.90,2.25,1.72,1.50,0.92,0.74,0.60
Net Debt/EBITDA,0.61,1.16,1.35,1.39,1.47,1.12,0.79,0.17,0.15,0.15
Total Debt/EBIT,1.43,2.14,2.25,2.22,2.65,2.02,1.70,1.03,0.84,0.68
Net Debt/EBIT,0.73,1.45,1.64,1.63,1.73,1.31,0.89,0.20,0.17,0.17
EBITDA to Interest Expense,23.42,21.62,24.20,22.30,17.44,15.76,19.14,27.19,35.90,44.26
EBITDA-CapEx/Interest Expense,21.43,19.36,22.03,20.61,16.32,14.87,18.08,25.88,34.31,42.93
EBIT to Interest Expense,19.38,17.31,19.88,19.12,14.78,13.43,16.93,24.10,31.61,38.82
Interest Expense,583,564,566,676,861,943,859,585,434,360
Common Equity/Total Assets,57.82,53.24,52.55,52.54,50.91,40.50,35.14,40.52,42.76,44.04
Long-Term Debt/Equity (%),21.86,36.01,35.94,38.50,38.90,47.06,43.12,30.53,21.85,21.16
Long-Term Debt/Capital (%),17.30,26.53,25.24,26.45,25.77,29.20,24.52,21.84,16.95,16.53
Long-Term Debt/Total Assets (%),12.78,19.40,18.91,20.13,19.82,18.69,14.80,12.21,9.25,8.95
Total Debt/Equity (%),27.42,36.90,42.46,45.05,50.98,59.18,73.47,38.46,27.92,23.92
Total Debt/Capital (%),21.69,27.19,29.83,30.95,33.78,36.73,41.79,27.50,21.66,18.69
Total Debt/Total Assets (%),16.02,19.89,22.34,23.55,25.97,23.50,25.22,15.37,11.82,10.12
Net Debt to Equity,14.01,25.03,30.95,33.05,33.28,38.50,38.47,7.32,5.70,6.12
Net Debt/Capital (%),12.40,20.21,23.65,24.74,24.98,27.41,27.32,6.73,5.34,5.56
EBITDA,13652,12195,13696,15078,15015,14859,16438,15909,15581,15932
EBITDA-CapEx,12492,10920,12469,13932,14051,14025,15529,15139,14889,15455
Operating Income (Loss),11301,9763,11254,12928,12729,12667,14541,14101,13719,13975
