,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Current Assets,8636,6687,4404,4276,6157,4459,3156,3081,4346,3931
"+ Cash, Cash Equivalents & STI",1814,2444,2716,2732,4847,2694,1545,1739,2713,2486
+ Cash & Cash Equivalents,1814,2444,2716,2732,4847,2694,1545,1739,2713,2486
+ ST Investments,0,0,0,0,0,0,0,0,0,0
+ Accounts & Notes Receiv,3525,2073,1159,1026,1024,1001,1170,860,1211,1162
"+ Accounts Receivable, Net",3093,1642,847,940,957,1001,1170,860,1211,1162
"+ Notes Receivable, Net",0,0,0,0,0,0,0,0,0,0
"+ Loans Receivable, Net",0,0,0,0,0,0,0,0,0,0
"+ Other Receivable, Net",432,431,312,86,67,0,0,0,0,0
+ Inventories,954,527,399,323,232,245,261,378,223,217
+ Raw Materials,384,281,255,246,173,171,169,152,171,154
+ Work In Process,0,0,0,0,0,0,0,0,0,0
+ Finished Goods,909,246,144,77,59,74,92,226,52,63
+ Inventory Adjustments,-339,0,0,0,0,0,0,0,0,0
+ Other Inventory,0,0,0,0,0,0,0,0,0,0
+ Other ST Assets,2343,1643,130,195,54,519,180,104,199,66
+ Prepaid Expenses,0,0,0,0,0,0,0,0,0,0
+ ST Derivative & Hedging Assets,0,0,0,0,0,0,0,0,0,0
+ ST Assets Held-for-Sale,0,0,0,0,0,0,0,0,0,0
+ ST Deferred Tax Assets,0,0,0,0,0,0,0,0,0,0
+ Misc ST Assets,0,0,0,0,0,0,0,0,0,0
Total Noncurrent Assets,34155,31891,29791,24345,16955,16974,18626,15740,16169,17798
"+ Property, Plant & Equip, Net",28771,27517,26352,23595,16192,16083,-1446,-1695,-2318,-1666
"+ Property, Plant & Equip",45950,46522,46826,46907,32504,33222,17560,14709,14678,15828
- Accumulated Depreciation,17179,19005,20474,23312,16312,17139,19006,16404,16996,17494
+ LT Investments & Receivables,687,0,0,0,0,0,0,0,0,0
+ LT Investments,687,0,0,0,0,0,0,0,0,0
+ LT Receivables,0,0,0,0,0,0,0,0,0,0
+ Other LT Assets,4697,4374,3439,750,763,891,20072,17435,18487,19464
+ Total Intangible Assets,1869,1858,375,375,360,360,360,360,360,360
+ Goodwill,1869,1858,375,375,360,360,360,360,360,360
+ Other Intangible Assets,0,0,0,0,0,0,0,0,0,0
+ LT Deferred Tax Assets,0,0,0,0,0,0,0,0,0,0
+ LT Derivative & Hedging Assets,0,0,0,0,0,0,0,0,0,0
+ Misc LT Assets,2828,2516,3064,375,403,531,19712,17075,18127,19104
Total Assets,42791,38578,34195,28621,23112,21433,21782,18821,20515,21729
+ Payables & Accruals,5894,4783,2542,2139,1855,2136,2311,1532,2149,1833
+ Accounts Payable,2109,708,457,433,435,495,411,200,220,285
+ Accrued Taxes,520,294,88,97,83,81,97,81,528,47
+ Interest & Dividends Payable,0,0,0,0,0,0,0,0,0,0
+ Other Payables & Accruals,3265,3781,1997,1609,1337,1560,1803,1251,1401,1501
+ ST Debt,378,68,86,112,580,67,199,91,606,224
+ ST Borrowings,378,68,86,112,580,67,0,10,517,3
+ ST Finance Leases,0,0,0,0,0,0,199,81,89,221
+ Other ST Liabilities,323,0,0,0,0,0,0,0,309,223
+ Deferred Revenue,0,0,0,0,0,0,0,0,0,0
+ Derivatives & Hedging,0,0,0,0,0,0,0,0,0,0
+ Deferred Tax Liabilities,0,0,0,0,0,0,0,0,0,0
+ Misc ST Liabilities,323,0,0,0,0,0,0,0,309,223
Total Current Liabilities,6595,4851,2628,2251,2435,2203,2510,1623,3064,2280
+ LT Debt,5420,5919,6544,6694,6397,6605,7733,8984,8535,8926
+ LT Borrowings,5420,5919,6544,6694,6397,6605,7142,8286,7941,8278
+ LT Finance Leases,0,0,0,0,0,0,591,698,594,648
+ Other LT Liabilities,5992,5488,4622,4085,1926,1737,1833,1879,1890,1900
+ Accrued Liabilities,2292,2009,1334,1144,429,421,415,342,383,418
+ Pension Liabilities,0,0,0,0,0,0,0,0,0,0
+ Deferred Revenue,0,0,0,0,0,0,0,0,0,0
