,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Debt,14492,15152,15865,15727,19932,19211,20085,20035,23031,24114
ST Debt,918,1025,540,1368,2550,1994,2298,700,1874,1765
LT Debt,13574,14127,15325,14359,17382,17217,17787,19335,21157,22349
Total Debt/EBITDA,15.95,17.81,17.47,17.24,22.37,16.97,17.73,17.36,17.69,14.40
Net Debt/EBITDA,14.20,15.28,15.15,12.78,18.32,13.50,13.37,12.39,13.94,9.99
Total Debt/EBIT,0,0,0,0,0,0,0,0,0,0
Net Debt/EBIT,0,0,0,0,0,0,0,0,0,0
EBITDA to Interest Expense,1.51,1.42,1.39,1.26,1.21,1.50,1.52,1.47,1.63,1.97
EBITDA-CapEx/Interest Expense,0.50,0.37,0.47,0.45,0.14,-0.10,0.08,0.17,0.27,0.61
EBIT to Interest Expense,0,0,0,0,0,0,0,0,0,0
Interest Expense,603,601,653,723,739,753,746,784,798,851
Common Equity/Total Assets,23.19,22.58,23.95,25.45,25.60,27.93,29.15,27.48,27.84,28.92
Long-Term Debt/Equity (%),54.81,58.25,66.50,57.20,65.59,60.32,56.06,58.24,58.56,61.41
Long-Term Debt/Capital (%),47.95,48.43,50.01,44.47,45.76,43.92,41.69,44.10,42.15,41.44
Long-Term Debt/Total Assets (%),22.78,22.76,24.83,22.06,24.64,24.06,22.96,22.32,21.74,21.75
Total Debt/Equity (%),58.52,62.48,68.84,62.66,75.21,67.31,63.30,60.35,63.75,66.26
Total Debt/Capital (%),51.19,51.95,51.77,48.71,52.47,49.01,47.08,45.70,45.89,44.72
Total Debt/Total Assets (%),24.33,24.41,25.70,24.16,28.26,26.84,25.93,23.13,23.67,23.46
Net Debt to Equity,52.13,53.61,59.67,46.42,61.59,53.53,47.74,43.06,50.24,45.96
Net Debt/Capital (%),48.30,48.12,48.19,41.30,47.48,43.32,40.15,37.52,40.06,35.94
EBITDA,909,851,908,912,891,1132,1133,1154,1302,1675
EBITDA-CapEx,302,224,305,328,101,-76,56,133,215,523
Operating Income (Loss),0,0,0,0,0,0,0,0,0,0
