,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Shares Outstanding,293,268,261,264,256,257,253,245,242,238
Diluted Weighted Avg Shares,304,286,273,268,268,254,260,254,247,243
Basic Weighted Avg Shares,293,268,261,264,256,251,256,251,242,240
Revenue per Share,242.17,275.54,303.01,321.76,351.60,367.24,407.88,485.91,573.43,652.48
EBITDA per Share,3.10,3.17,3.48,3.46,3.48,4.51,4.43,4.60,5.39,6.98
Operating Income per Share,0,0,0,0,0,0,0,0,0,0
"Basic EPS, GAAP",8.49,9.58,9.80,9.36,15.01,14.95,18.81,18.23,25.25,25.10
Basic EPS from Cont Ops,8.98,9.55,9.80,9.36,15.01,14.95,18.81,18.23,25.21,25.08
"Diluted EPS, GAAP",8.20,8.99,9.38,9.21,14.35,14.75,18.47,17.98,24.73,24.81
Diluted EPS from Cont Ops,8.67,8.95,9.38,9.21,14.35,14.75,18.47,17.98,24.70,24.79
Dividend per Share,1.53,1.79,2.51,2.59,2.75,3.09,3.20,3.80,4.57,5.12
Cash Flow per Share,10.41,12.57,15.76,12.15,16.34,15.26,23.72,42.62,34.59,35.00
Free Cash Flow per Basic Share,8.34,10.23,13.45,9.94,13.26,10.44,19.51,38.54,30.10,30.20
Cash & Equivalents per Share,63.55,73.25,72.93,80.59,82.02,80.22,97.37,118.88,128.83,140.10
Book Value per Share,47.11,52.28,56.58,62.80,70.51,77.67,89.26,97.00,112.05,124.92
Tangible Book Value per Share,-2.02,-2.94,-10.24,-1.61,-4.28,-3.77,10.10,8.57,5.31,7.13
