,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,0,0,0,0,0,0,0,0,0,0
Current Ratio,0,0,0,0,0,0,0,0,0,0
Quick Ratio,0,0,0,0,0,0,0,0,0,0
CFO/Avg Current Liab,0,0,0,0,0,0,0,0,0,0
Common Equity/Total Assets,23.19,22.58,23.95,25.45,25.60,27.93,29.15,27.48,27.84,28.92
Long-Term Debt/Equity (%),54.81,58.25,66.50,57.20,65.59,60.32,56.06,58.24,58.56,61.41
Long-Term Debt/Capital (%),47.95,48.43,50.01,44.47,45.76,43.92,41.69,44.10,42.15,41.44
Long-Term Debt/Total Assets (%),22.78,22.76,24.83,22.06,24.64,24.06,22.96,22.32,21.74,21.75
Total Debt/Equity (%),58.52,62.48,68.84,62.66,75.21,67.31,63.30,60.35,63.75,66.26
Total Debt/Capital (%),51.19,51.95,51.77,48.71,52.47,49.01,47.08,45.70,45.89,44.72
Total Debt/Total Assets (%),24.33,24.41,25.70,24.16,28.26,26.84,25.93,23.13,23.67,23.46
CFO/Total Liabilities,8.77,8.91,10.64,8.01,9.50,8.89,13.26,20.01,13.67,12.65
CFO/CapEx,5.03,5.38,6.83,5.49,5.30,3.17,5.63,10.47,7.69,7.29
Altman's Z-Score,3.10,3.07,3.35,3.30,3.47,3.79,3.83,3.66,3.93,4.02
