,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Cash Ratio,0.03,0.10,0.04,0.07,0.05,0.03,0.04,0.36,0.07,0.04
Current Ratio,1.36,2.57,1.31,1.20,1.79,1.16,1.51,2.40,1.23,1.18
Quick Ratio,0.34,0.63,0.36,0.38,0.45,0.30,0.41,0.98,0.41,0.35
CFO/Avg Current Liab,0.61,0.68,0.83,0.68,0.83,0.88,0.93,1.57,1.36,0.97
Common Equity/Total Assets,31.05,34.87,35.92,39.31,44.94,48.85,50.13,55.78,56.11,50.06
Long-Term Debt/Equity (%),127.94,121.36,101.86,112.14,116.80,91.61,89.87,74.76,78.75,129.23
Long-Term Debt/Capital (%),55.61,56.03,47.64,46.67,48.46,41.73,42.75,40.22,37.59,44.92
Long-Term Debt/Total Assets (%),44.56,47.13,40.18,41.50,45.85,40.23,41.03,38.42,36.70,45.76
Total Debt/Equity (%),140.94,124.94,120.76,134.18,126.34,106.07,97.68,74.97,86.46,142.68
Total Debt/Capital (%),61.25,57.68,56.49,55.84,52.42,48.32,46.46,40.33,41.27,49.59
Total Debt/Total Assets (%),49.09,48.52,47.63,49.66,49.60,46.58,44.59,38.53,40.29,50.53
CFO/Total Liabilities,8.86,11.67,13.76,14.47,15.48,13.70,17.18,21.30,19.59,17.31
CFO/CapEx,3.70,1.50,1.59,1.87,1.83,2.53,3.51,3.25,2.63,2.66
Altman's Z-Score,4.16,5.01,5.04,5.03,5.27,3.22,3.54,4.37,4.38,4.17
