,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Market Capitalization,15584,22318,28333,30707,41714,32179,32947,41414,40727,41163
- Cash & Cash Equivalents,64,110,83,177,90,94,81,461,199,134
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Minority/Non Controlling Interest,0,111,132,-6,17,286,343,330,316,320
+ Total Debt,7021,7348,8081,9238,10187,13617,12185,10442,10417,12461
Enterprise Value,22540,29666,36463,39762,51827,45988,45392,51726,51260,53811
Total Capital,11462,12739,14307,16545,19434,28181,26225,25893,25240,25128
Total Debt/Capital (%),61.25,57.68,56.49,55.84,52.42,48.32,46.46,40.33,41.27,49.59
Total Debt / EV,0.31,0.25,0.22,0.23,0.20,0.30,0.27,0.20,0.20,0.23
EV/Sales,4.63,4.92,5.57,5.42,6.83,5.67,5.44,6.00,5.81,5.69
EV/EBITDA,18.00,17.43,18.36,16.36,20.10,16.75,15.89,16.71,15.38,16.68
EV/EBIT,20.55,19.77,20.66,18.61,22.69,19.06,17.94,18.47,17.11,18.93
EV/Cash Flow to Firm,20.28,22.47,22.30,20.48,22.91,18.02,17.86,16.61,18.94,19.81
EV/Free Cash Flow to Firm,16.89,14.54,14.43,13.96,15.61,13.37,13.89,13.00,13.73,14.34
Diluted Market Cap,16080,23084,28953,32207,43772,33094,33035,46793,41380,43262
Diluted Enterprise Value,23037,30433,37083,41261,53885,46903,45481,57105,51913,55911
EV per Share,117.72,152.49,182.81,204.33,270.91,241.88,237.50,267.46,273.17,293.73
TTM Sales,4868,6028,6548,7332,7585,8116,8344,8615,8821,9453
TTM EBITDA,1252,1702,1986,2431,2578,2745,2857,3095,3333,3227
TTM Operating Income,1097,1500,1765,2137,2285,2412,2530,2801,2996,2843
TTM Cash Flow to Firm,1111,1320,1635,1941,2262,2553,2541,3115,2707,2717
TTM Free Cash Flow to Firm,1335,2040,2527,2848,3319,3439,3268,3979,3733,3752
