,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Sales/Revenue/Turnover,7819,9715,9111,9390,10116,11290,11503,11303,14082,14189
+ Sales & Services Revenue,7819,9715,9111,9390,10116,11290,11503,11303,14082,14189
- Cost of Revenue,4495,5663,5458,5644,6084,6829,7468,7772,9019,9683
+ Cost of Goods & Services,4495,5663,5458,5644,6084,6829,7468,7772,9019,9683
Gross Profit,3324,4052,3653,3746,4032,4461,4035,3531,5063,4506
+ Other Operating Income,0,0,0,0,0,0,0,0,0,0
- Operating Expenses,1867,2059,2346,2278,2402,2886,2729,3022,2951,3068
"+ Selling, General & Admin",1126,1211,1523,1472,1467,1799,1585,1747,1827,1898
+ Research & Development,710,815,769,742,860,993,1031,1154,995,1047
+ Other Operating Expense,31,33,54,64,75,94,113,121,129,123
Operating Income (Loss),1457,1993,1307,1468,1630,1575,1306,509,2112,1438
- Non-Operating (Income) Loss,-1016,-1575,-179,-2224,-27,72,90,-114,-285,-359
"+ Interest Expense, Net",112,97,119,127,110,153,200,261,289,277
+ Interest Expense,120,123,140,159,155,191,221,276,300,292
- Interest Income,8,26,21,32,45,38,21,15,11,15
+ Other Non-Op (Income) Loss,-1128,-1672,-298,-2351,-137,-81,-110,-375,-574,-636
Pretax Income,2473,3568,1486,3692,1657,1503,1216,623,2397,1797
- Income Tax Expense (Benefit),512,1096,147,-3,2154,437,256,111,491,411
- (Income) Loss from Affiliates,0,0,0,0,0,0,0,0,0,0
Income (Loss) from Cont Ops,1961,2472,1339,3695,-497,1066,960,512,1906,1386
- Net Extraordinary Losses (Gains),0,0,0,0,0,0,0,0,29,140
+ Discontinued Operations,0,0,0,0,0,0,0,0,0,0
+ Extraord. & Accounting Changes,0,0,0,0,0,0,0,0,29,140
Income (Loss) Incl. MI,1961,2472,1339,3695,-497,1066,960,512,1877,1246
- Minority Interest,0,0,0,0,0,0,0,0,-29,-70
"Net Income, GAAP",1961,2472,1339,3695,-497,1066,960,512,1906,1316
- Preferred Dividends,0,94,98,98,98,98,98,98,24,0
- Other Adjustments,0,0,0,0,0,0,0,0,0,0
"Net Income Avail to Common, GAAP",1961,2378,1241,3597,-595,968,862,414,1882,1316
Basic Weighted Avg Shares,1452,1305,1219,1020,895,816,776,761,828,843
"Basic EPS, GAAP",1.35,1.82,1.02,3.53,-0.66,1.19,1.11,0.54,2.27,1.56
Basic EPS from Cont Ops,1.35,1.89,1.10,3.62,-0.56,1.31,1.24,0.67,2.30,1.64
Diluted Weighted Avg Shares,1462,1427,1343,1144,895,941,899,772,844,857
"Diluted EPS, GAAP",1.34,1.67,0.92,3.14,-0.66,1.03,0.96,0.54,2.23,1.54
Diluted EPS from Cont Ops,1.34,1.73,1.00,3.23,-0.56,1.13,1.07,0.66,2.26,1.62
EBITDA,2459,3193,2491,2663,2788,2868,2809,2029,3593,2890
EBITDA Margin (%),31.45,32.87,27.34,28.36,27.56,25.40,24.42,17.95,25.51,20.37
EBITA,1457,1993,1307,1468,1630,1575,1306,509,2112,1438
EBIT,1457,1993,1307,1468,1630,1575,1306,509,2112,1438
Gross Margin (%),42.51,41.71,40.09,39.89,39.86,39.51,35.08,31.24,35.95,31.76
Operating Margin (%),18.63,20.51,14.35,15.63,16.11,13.95,11.35,4.50,15.00,10.13
Profit Margin (%),25.08,25.45,14.70,39.35,-4.91,9.44,8.35,4.53,13.54,9.27
Sales per Employee,257204,280780,255210,230713,218961,219223,232384,225564,230098,246765
Dividend per Share,0.39,0.45,0.56,0.63,0.73,0.84,0.96,1.03,1.05,1.11
Depreciation Expense,1002,1200,1184,1195,1158,1293,1503,1520,1481,1452
