,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Market Capitalization,13190,28490,28074,30660,38521,25840,28071,27404,25295,20000
- Cash & Cash Equivalents,1355,1282,1583,1680,1495,1854,2548,11063,12480,9492
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Minority/Non Controlling Interest,0,0,0,0,0,0,0,0,0,0
+ Total Debt,2820,2692,3178,3387,3668,3377,3996,12199,12281,9431
Enterprise Value,12858,28194,28201,30742,38916,25528,27995,26269,22072,17139
Total Capital,10059,10916,13395,15613,19097,20152,22749,27864,28943,26580
Total Debt/Capital (%),28.03,24.66,23.73,21.69,19.21,16.76,17.57,43.78,42.43,35.48
Total Debt / EV,0.22,0.10,0.11,0.11,0.09,0.13,0.14,0.46,0.56,0.55
EV/Sales,0.73,1.52,1.42,1.51,1.84,1.16,1.25,2.90,1.40,0.72
EV/EBITDA,5.76,8.57,5.45,6.17,8.22,5.79,6.70,0,7.37,7.24
EV/EBIT,9.43,11.99,6.79,8.18,11.07,7.96,9.47,0,12.83,16.85
EV/Cash Flow to Firm,5.03,9.50,8.56,7.08,9.73,5.14,6.91,0,8.36,4.27
EV/Free Cash Flow to Firm,3.21,9.25,8.30,6.91,9.43,5.09,5.51,0,8.34,4.25
Diluted Market Cap,13520,29350,29001,31549,39466,26840,29149,26222,26016,21616
Diluted Enterprise Value,14985,30760,30596,33256,41639,28363,30597,27358,25817,21555
EV per Share,18.36,41.73,43.55,49.97,66.12,46.20,53.93,44.49,37.28,28.85
TTM Sales,17699,18605,19820,20425,21171,21965,22428,9048,15790,23814
TTM EBITDA,2231,3289,5170,4981,4733,4407,4176,-2561,2993,2368
TTM Operating Income,1364,2351,4155,3760,3515,3206,2957,-3816,1721,1017
TTM Cash Flow to Firm,2557,2969,3294,4340,3999,4965,4051,-900,2640,4013
TTM Free Cash Flow to Firm,4004,3049,3396,4449,4125,5019,5078,-385,2646,4035
