,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Return on Common Equity (%),10.92,14.69,23.65,20.00,25.23,15.31,12.95,-17.86,6.04,3.19
Return on Assets (%),3.98,5.77,10.54,10.06,14.41,9.60,8.82,-10.16,2.76,1.50
Return on Capital (%),8.29,11.47,18.41,15.80,0,12.93,11.02,0,4.56,2.74
Return on Invested Capital (%),8.28,14.65,25.43,20.81,0,17.92,16.64,0,5.75,3.47
Gross Margin (%),19.72,24.49,32.28,30.72,29.30,27.58,26.68,-20.89,26.06,19.95
EBITDA Margin (%),12.61,17.68,26.08,24.39,22.36,20.06,18.62,-28.30,18.96,9.94
Operating Margin (%),7.71,12.64,20.96,18.41,16.60,14.60,13.18,-42.18,10.90,4.27
Incremental Operating Margin (%),91.33,108.94,148.48,-65.29,-32.84,-38.92,-53.78,0,82.13,-8.77
Pretax Margin (%),6.83,9.76,17.55,17.37,15.36,14.40,13.18,-47.04,8.39,3.06
Profit Margin (%),4.26,6.11,11.00,10.99,16.48,11.22,10.26,-33.97,6.19,2.26
Net Income to Common Margin (%),4.26,6.11,11.00,10.99,16.48,11.22,10.26,-33.97,6.19,2.26
Effective Tax Rate (%),37.63,37.44,37.31,36.74,0,22.09,22.22,0,26.26,25.96
Dvd Payout Ratio (%),9.42,12.24,8.25,9.89,7.86,13.47,16.17,-6.12,0,0
Sustainable Growth Rate (%),9.89,12.90,21.70,18.02,23.24,13.25,10.85,-18.96,6.04,3.19
