,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Debt,2820,2692,3178,3387,3668,3377,3996,12199,12281,9431
ST Debt,629,258,637,566,348,606,1172,526,692,267
LT Debt,2191,2434,2541,2821,3320,2771,2824,11673,11589,9164
Total Debt/EBITDA,1.26,0.82,0.61,0.68,0.77,0.77,0.96,-4.76,4.10,3.98
Net Debt/EBITDA,0.66,0.43,0.31,0.34,0.46,0.35,0.03,0.29,-0.59,-0.59
Total Debt/EBIT,2.07,1.15,0.76,0.90,1.04,1.05,1.35,-3.20,7.14,9.27
Net Debt/EBIT,1.07,0.60,0.38,0.45,0.62,0.48,0.04,0.19,-1.02,-1.38
EBITDA to Interest Expense,20.85,30.74,57.44,66.41,72.82,47.39,50.93,-8.16,6.94,7.87
EBITDA-CapEx/Interest Expense,7.33,29.99,56.31,64.96,70.88,46.81,38.40,-9.80,6.93,7.79
EBIT to Interest Expense,12.75,21.97,46.17,50.13,54.08,34.47,36.06,-12.15,3.99,3.38
Interest Expense,107,107,90,75,65,93,82,314,431,301
Common Equity/Total Assets,37.42,40.99,47.94,52.50,61.45,63.92,72.42,45.29,45.88,48.49
Long-Term Debt/Equity (%),29.87,35.93,34.53,33.42,31.83,28.12,28.72,131.51,111.28,85.75
Long-Term Debt/Capital (%),21.78,22.30,18.97,18.07,17.38,13.75,12.41,41.89,40.04,34.48
Long-Term Debt/Total Assets (%),11.33,12.13,11.92,12.11,13.22,10.56,10.91,33.75,31.91,25.91
Total Debt/Equity (%),38.44,39.73,43.19,40.13,35.17,34.27,40.64,137.44,117.93,88.25
Total Debt/Capital (%),28.03,24.66,23.73,21.69,19.21,16.76,17.57,43.78,42.43,35.48
Total Debt/Total Assets (%),14.58,13.42,14.91,14.55,14.61,12.87,15.43,35.27,33.81,26.66
Net Debt to Equity,19.97,20.81,21.68,20.22,20.83,15.46,1.19,-8.25,-16.83,-13.14
Net Debt/Capital (%),16.83,14.64,13.50,12.25,12.35,8.32,0.58,-4.36,-10.65,-8.22
EBITDA,2231,3289,5170,4981,4733,4407,4176,-2561,2993,2368
EBITDA-CapEx,784,3209,5068,4872,4607,4353,3149,-3076,2987,2346
Operating Income (Loss),1364,2351,4155,3760,3515,3206,2957,-3816,1721,1017
