,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Sales/Revenue/Turnover,8052,8268,8082,7961,7890,8685,8107,8691,8476,8562
+ Sales & Services Revenue,8052,8268,8082,7961,7890,8685,8107,8691,8476,8562
- Cost of Revenue,5140,5370,5277,5181,4831,5869,5414,5692,5665,5935
+ Cost of Goods & Services,5140,5370,5277,5181,4831,5869,5414,5692,5665,5935
Gross Profit,2912,2898,2805,2780,3059,2816,2693,2999,2811,2627
+ Other Operating Income,0,0,0,0,0,0,0,0,0,0
- Operating Expenses,1752,1629,1584,1658,1403,1666,1543,1662,1499,1438
"+ Selling, General & Admin",1624,1508,1471,1534,1305,1556,1452,1569,1415,1351
+ Research & Development,128,121,113,124,98,110,91,93,84,87
+ Other Operating Expense,0,0,0,0,0,0,0,0,0,0
Operating Income (Loss),1160,1269,1221,1122,1656,1150,1150,1337,1312,1189
- Non-Operating (Income) Loss,205,196,231,273,363,878,525,571,-24,214
"+ Interest Expense, Net",125,119,105,111,107,197,354,341,209,188
+ Interest Expense,135,122,108,115,112,201,356,345,210,189
- Interest Income,10,3,3,4,5,4,2,4,1,1
+ Other Non-Op (Income) Loss,80,77,126,162,256,681,171,230,-233,26
Pretax Income,955,1073,990,849,1293,272,625,766,1336,975
- Income Tax Expense (Benefit),275,347,299,286,406,11,151,174,328,218
- (Income) Loss from Affiliates,0,0,0,0,0,0,0,0,0,0
Income (Loss) from Cont Ops,680,726,691,563,887,261,474,592,1008,757
- Net Extraordinary Losses (Gains),213,-103,0,0,0,0,263,-1036,6,0
+ Discontinued Operations,-231,81,0,0,-37,-463,-263,1036,-6,0
+ Extraord. & Accounting Changes,444,-184,0,0,37,463,526,-2072,12,0
Income (Loss) Incl. MI,467,829,691,563,887,261,211,1628,1002,757
- Minority Interest,9,11,0,0,0,0,0,0,0,0
"Net Income, GAAP",458,818,691,563,887,261,211,1628,1002,757
- Preferred Dividends,0,0,0,0,0,0,0,0,0,0
- Other Adjustments,0,0,0,0,0,0,0,0,0,0
"Net Income Avail to Common, GAAP",458,818,691,563,887,261,211,1628,1002,757
Basic Weighted Avg Shares,314,314,312,309,305,301,301,302,303,301
"Basic EPS, GAAP",1.46,2.61,2.21,1.82,2.91,0.87,0.70,5.39,3.31,2.51
Basic EPS from Cont Ops,2.17,2.31,2.21,1.82,2.91,0.87,1.57,1.96,3.33,2.51
Diluted Weighted Avg Shares,317,316,313,311,307,302,302,304,305,302
"Diluted EPS, GAAP",1.44,2.59,2.21,1.81,2.89,0.86,0.70,5.36,3.29,2.51
Diluted EPS from Cont Ops,2.15,2.30,2.21,1.81,2.89,0.86,1.57,1.95,3.30,2.51
EBITDA,1567,1574,1524,1430,1974,1544,1596,1665,1629,1526
EBITDA Margin (%),19.46,19.04,18.86,17.96,25.02,17.78,19.69,19.16,19.22,17.82
EBITA,1160,1269,1221,1122,1656,1150,1150,1337,1312,1189
EBIT,1160,1269,1221,1122,1656,1150,1150,1337,1312,1189
Gross Margin (%),36.16,35.05,34.71,34.92,38.77,32.42,33.22,34.51,33.16,30.68
Operating Margin (%),14.41,15.35,15.11,14.09,20.99,13.24,14.19,15.38,15.48,13.89
Profit Margin (%),5.69,9.89,8.55,7.07,11.24,3.01,2.60,18.73,11.82,8.84
Sales per Employee,402600,426186,434516,482485,438333,377609,426684,599379,601135,582449
Dividend per Share,1.17,1.25,1.26,1.26,1.38,1.42,1.41,1.41,1.45,1.50
Depreciation Expense,407,305,303,308,318,394,446,328,317,337
