,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
+ Net Income,1279,1896,1980,2025,2228,2938,3696,6375,7728,6960
+ Depreciation & Amortization,1000,1685,1688,1758,2033,2267,2277,2325,2592,3381
+ Non-Cash Items,-384,-1246,-393,-376,-740,-132,-381,-16,781,-138
+ Stock-Based Compensation,91,117,125,134,159,181,181,196,230,307
+ Deferred Income Taxes,-473,-744,-512,-598,-1089,-419,-348,-552,-406,-995
+ Asset Impairment Charge,0,0,0,0,0,0,0,0,0,0
+ Other Non-Cash Adj,-2,-620,-6,88,190,106,-214,340,957,550
+ Chg in Non-Cash Work Cap,121,290,-450,-249,485,-530,-619,-395,-1558,-1049
+ (Inc) Dec in Accts Receiv,-148,-145,-149,-352,-362,-366,-225,-1302,-204,-430
+ (Inc) Dec in Inventories,-72,-110,-141,98,-81,-324,-458,-508,-1065,-825
+ (Inc) Dec in Prepaid Assets,0,0,0,0,0,0,0,0,0,0
+ Inc (Dec) in Accts Payable,47,1,-3,56,274,201,266,59,479,648
+ Inc (Dec) in Other,294,544,-157,-50,654,-41,-202,1356,-768,-442
+ Net Cash From Disc Ops,-5,-4,-9,-2,-1,0,0,0,0,0
Cash from Operating Activities,2011,2620,2817,3156,4005,4543,4973,8289,9543,9154
+ Change in Fixed & Intang,0,0,0,0,0,0,0,0,0,0
+ Disp in Fixed & Intang,21,49,18,26,7,50,36,8,20,24
+ Disp of Fixed Prod Assets,21,49,18,26,7,50,36,8,20,24
+ Disp of Intangible Assets,0,0,0,0,0,0,0,0,0,0
+ Acq of Fixed & Intang,-282,-428,-423,-444,-508,-758,-926,-1474,-2523,-2243
+ Acq of Fixed Prod Assets,-282,-428,-423,-444,-508,-758,-926,-1474,-2523,-2243
+ Acq of Intangible Assets,0,0,0,0,0,0,0,0,0,0
+ Net Change in LT Investment,8,89,12,81,22,0,0,0,0,0
+ Dec in LT Investment,8,89,12,81,22,0,0,0,0,0
+ Inc in LT Investment,0,0,0,0,0,0,0,0,0,0
+ Net Cash From Acq & Div,-11,-11538,-695,-5188,-7226,-536,-715,-38,-19395,-39
+ Cash from Divestitures,0,1522,0,0,0,0,1128,0,0,0
+ Cash for Acq of Subs,-11,-13060,-695,-5188,-7226,-536,-1843,-38,-19395,-39
+ Cash for JVs,0,0,0,0,0,0,0,0,0,0
+ Other Investing Activities,2,45,0,-7,-24,-9,118,-6,-34,99
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Investing Activities,-263,-11783,-1087,-5532,-7729,-1253,-1487,-1510,-21932,-2159
+ Dividends Paid,-216,-235,-241,-238,-237,-266,-297,-337,-395,-455
+ Net Cash From Debt,3167,1876,-1933,3270,3026,-1556,-1405,2747,8911,654
+ Cash From Debt,3168,6592,1848,7604,14839,5750,8419,3847,20649,4719
+ Repayments of Debt,-1,-4716,-3780,-4334,-11813,-7306,-9824,-1100,-11738,-4065
+ Cash (Repurchase) of Equity,141,2942,-500,-1115,940,-500,-1347,-1500,-2000,-3000
+ Increase in Capital Stock,230,2942,0,135,1690,0,153,0,0,0
+ Decrease in Capital Stock,-90,0,-500,-1250,-750,-500,-1500,-1500,-2000,-3000
+ Other Financing Activities,219,213,182,944,125,85,-69,49,65,-9
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Financing Activities,3310,4796,-2491,2861,3854,-2237,-3118,959,6581,-2810
Effect of Foreign Exchange Rates,-37,-115,-130,-151,420,-297,-63,176,-37,-139
Net Changes in Cash,5057,-4367,-762,485,130,1053,368,7738,-5808,4185
EBITDA,2687,3590,4140,4396,5098,6100,6458,10218,12817,11888
EBITDA Margin (%),20.53,21.25,24.40,24.06,24.37,25.04,25.28,31.72,32.69,26.47
Net Cash Paid for Acquisitions,11,11538,695,5188,7226,536,715,38,19395,39
Free Cash Flow,1728,2192,2394,2712,3497,3785,4047,6815,7020,6911
Free Cash Flow to Firm,1982,2628,0,0,4040,4386,4661,7303,7489,7572
Free Cash Flow to Equity,4916,4118,479,6008,6530,2279,2678,9570,15951,7589
Free Cash Flow per Basic Share,4.80,5.50,6.00,6.87,8.85,9.42,10.12,17.21,17.82,17.63
Price/Free Cash Flow,17.64,16.72,17.72,15.57,16.75,17.04,22.21,18.87,21.89,19.04
Cash Flow to Net Income,1.58,1.38,1.43,1.56,1.80,1.55,1.35,1.30,1.24,1.32
