,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Return on Common Equity (%),23.87,20.55,18.21,18.17,7.50,31.32,54.48,136.08,0,0
Return on Assets (%),12.73,9.88,7.98,7.55,2.81,9.01,9.04,11.15,5.59,6.98
Return on Capital (%),17.25,13.21,10.89,10.51,4.00,13.74,14.21,0,11.20,14.51
Return on Invested Capital (%),17.62,13.57,11.16,10.59,3.89,13.72,14.73,0,17.43,15.87
Gross Margin (%),81.09,80.30,79.81,80.20,79.71,79.76,79.68,80.59,79.08,72.85
EBITDA Margin (%),46.74,44.86,42.14,41.69,42.94,42.88,43.95,46.19,44.66,39.80
Operating Margin (%),39.15,37.38,35.37,35.19,35.95,35.49,36.35,38.99,37.30,27.57
Incremental Operating Margin (%),50.32,1416.33,100.51,25.26,49.60,91.38,-41.10,111.98,2.45,-27.38
Pretax Margin (%),35.80,33.57,30.89,30.53,32.36,31.05,30.88,32.11,18.02,18.27
Profit Margin (%),28.62,26.00,24.03,24.74,9.60,28.05,25.94,33.96,15.83,17.02
Net Income to Common Margin (%),28.62,26.00,24.03,24.74,9.60,28.05,25.94,33.96,15.83,17.02
Effective Tax Rate (%),20.06,22.57,22.21,18.95,70.33,9.66,15.98,0,12.18,6.83
Dvd Payout Ratio (%),19.88,22.69,28.55,28.18,82.09,26.45,30.29,22.28,51.47,43.14
Sustainable Growth Rate (%),19.12,15.89,13.01,13.05,1.34,23.03,37.98,105.76,0,0
