,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Market Capitalization,187577,188877,165529,187903,188059,173727,164913,221574,193959,283884
- Cash & Cash Equivalents,17769,21716,20152,21784,21620,20514,37239,30098,21383,9765
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Minority/Non Controlling Interest,569,435,501,386,498,578,643,714,452,0
+ Total Debt,24175,41958,43855,57909,60619,56167,71597,84245,75859,90481
Enterprise Value,173502,176902,153760,180120,181915,192645,194096,259979,248368,364178
Total Capital,71786,92052,92461,112958,108479,80158,86030,91372,71783,90481
Total Debt/Capital (%),33.68,45.58,47.43,51.27,55.88,70.07,83.22,92.20,105.68,100.00
Total Debt / EV,0.14,0.24,0.29,0.32,0.33,0.29,0.37,0.32,0.31,0.25
EV/Sales,4.53,4.63,4.15,4.77,4.57,4.88,4.97,6.42,5.85,7.29
EV/EBITDA,9.70,10.31,9.85,11.45,10.64,11.37,11.30,13.90,13.11,18.32
EV/EBIT,11.58,12.38,11.73,13.57,12.70,13.74,13.67,16.47,15.69,26.44
EV/Cash Flow to Firm,11.09,11.62,10.46,11.56,11.38,11.72,13.10,14.03,20.77,17.83
EV/Free Cash Flow to Firm,10.69,10.65,9.68,10.23,10.26,10.65,11.85,12.58,15.08,12.50
Diluted Market Cap,193460,195835,172501,191536,199398,193019,177118,237952,202765,290845
Diluted Enterprise Value,200435,216512,196705,228047,238895,229250,212119,292813,257693,371561
EV per Share,38.87,40.73,37.22,43.54,45.51,57.35,63.29,92.39,93.20,134.89
TTM Sales,38275,38226,37047,37728,39831,39506,39068,40479,42440,49954
TTM EBITDA,17891,17150,15613,15727,17104,16941,17170,18698,18952,19881
TTM Operating Income,14983,14289,13104,13276,14319,14022,14202,15782,15830,13773
TTM Cash Flow to Firm,15652,15221,14702,15583,15987,16432,14815,18526,11958,20431
TTM Free Cash Flow to Firm,16232,16612,15891,17604,17723,18092,16379,20661,16469,29126
