,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Price/Earnings,17.37,19.27,19.00,20.02,50.69,16.96,17.04,16.87,29.26,33.34
Price/Earnings Average,14.77,18.55,18.35,18.11,52.49,16.30,17.03,13.39,34.22,25.68
Price/Earnings High,17.50,20.70,21.45,20.71,57.62,18.21,19.17,17.29,42.74,33.68
Price/Earnings Low,12.34,15.87,15.71,16.58,47.12,13.90,12.58,10.91,26.82,19.27
Price/Book Value,3.99,3.80,3.44,3.44,3.97,7.42,11.96,34.55,-42.84,0
Price/Book Value Average,3.39,3.66,3.32,3.11,4.11,7.13,11.96,27.42,-50.10,0
Price/Book Value High,4.02,4.09,3.88,3.56,4.51,7.97,13.46,35.42,-62.59,0
Price/Book Value Low,2.83,3.13,2.85,2.85,3.69,6.08,8.83,22.34,-39.27,0
Price/Tangible Book Value,16.09,21.95,20.05,53.35,-44.77,-6.51,-4.74,-5.48,-3.80,-4.02
Price/Tangible Book Value Average,13.68,21.13,19.36,48.25,-46.36,-6.25,-4.74,-4.35,-4.45,-3.10
Price/Tangible Book Value High,16.22,23.57,22.63,55.20,-50.88,-6.99,-5.33,-5.62,-5.55,-4.07
Price/Tangible Book Value Low,11.43,18.08,16.58,44.19,-41.62,-5.34,-3.50,-3.54,-3.49,-2.33
Price/Sales,4.97,5.01,4.57,4.95,4.87,4.76,4.42,5.73,4.63,5.67
Price/Sales Average,4.23,4.82,4.41,4.48,5.04,4.57,4.42,4.55,5.42,4.37
Price/Sales High,5.01,5.38,5.15,5.13,5.53,5.11,4.97,5.87,6.77,5.73
Price/Sales Low,3.53,4.13,3.77,4.10,4.53,3.90,3.26,3.70,4.24,3.28
Price/Cash Flow,12.75,13.36,12.47,13.23,12.60,12.92,13.14,14.60,20.60,16.52
Price/Cash Flow Average,10.85,12.86,12.05,11.97,13.05,12.41,13.14,11.58,24.09,12.72
Price/Cash Flow High,12.85,14.35,14.08,13.69,14.32,13.87,14.79,14.96,30.10,16.68
Price/Cash Flow Low,9.06,11.00,10.31,10.96,11.72,10.59,9.70,9.44,18.88,9.55
Price/Free Cash Flow,12.48,12.45,11.70,11.86,11.65,11.91,12.05,13.20,14.43,11.25
Price/Free Cash Flow Average,10.61,11.98,11.30,10.73,12.06,11.44,12.05,10.48,16.88,8.66
Price/Free Cash Flow High,12.58,13.37,13.20,12.27,13.24,12.78,13.55,13.54,21.09,11.36
Price/Free Cash Flow Low,8.87,10.26,9.67,9.82,10.83,9.76,8.90,8.54,13.23,6.50
EV/Sales,4.53,4.63,4.15,4.77,4.57,4.88,4.97,6.42,5.85,7.29
EV/Sales Average,4.35,5.30,4.97,5.47,5.88,5.14,5.12,5.70,6.64,5.99
EV/Sales High,5.12,5.85,5.70,6.12,6.36,5.64,5.65,6.97,7.97,7.36
EV/Sales Low,3.66,4.61,4.35,5.09,5.38,4.52,4.01,4.89,5.48,4.90
EV/EBITDA,9.70,10.31,9.85,11.45,10.64,11.37,11.30,13.90,13.11,18.32
EV/EBITDA Average,9.31,11.81,11.79,13.13,13.70,11.99,11.64,12.34,14.87,15.06
EV/EBITDA High,10.96,13.03,13.52,14.68,14.81,13.15,12.85,15.08,17.85,18.49
EV/EBITDA Low,7.84,10.28,10.32,12.22,12.53,10.55,9.13,10.60,12.28,12.31
EV/EBIT,11.58,12.38,11.73,13.57,12.70,13.74,13.67,16.47,15.69,26.44
EV/EBIT Average,11.11,14.17,14.05,15.55,16.36,14.49,14.08,14.62,17.80,21.74
EV/EBIT High,13.08,15.64,16.11,17.39,17.69,15.89,15.53,17.87,21.37,26.68
EV/EBIT Low,9.36,12.33,12.29,14.47,14.97,12.74,11.04,12.55,14.70,17.77
Last Price,42.02,43.49,40.07,45.42,47.05,51.72,53.77,78.74,72.78,105.15
High Price,42.35,46.71,45.24,46.99,53.48,55.53,60.50,80.72,106.34,106.23
Low Price,29.86,35.82,33.13,37.62,43.74,42.40,39.71,50.91,66.72,60.78
Enterprise Value,173502,176902,153760,180120,181915,192645,194096,259979,248368,364178
Enterprise Value Average,166514,202461,184091,206452,234240,203199,199905,230715,281780,299387
Enterprise Value High,196025,223539,211090,230909,253257,222756,220555,282007,338324,367516
Enterprise Value Low,140270,176243,161064,192145,214326,178653,156792,198122,232737,244810
