,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Cash Ratio,2.70,3.56,3.26,2.73,3.50,2.03,2.50,1.93,1.12,0.44
Current Ratio,3.35,4.13,3.74,3.08,3.96,2.49,3.03,2.30,1.62,0.91
Quick Ratio,3.12,3.92,3.57,2.95,3.78,2.31,2.83,2.15,1.43,0.74
CFO/Avg Current Liab,1.09,0.97,0.83,0.68,0.71,0.77,0.73,0.77,0.44,0.81
Common Equity/Total Assets,52.07,44.78,42.88,40.49,34.50,21.54,11.95,4.89,-4.14,0
Long-Term Debt/Equity (%),47.77,81.39,83.92,88.69,121.43,231.06,544.36,1276.80,0,5553.98
Long-Term Debt/Capital (%),31.58,43.41,43.38,42.59,51.74,64.46,80.47,83.17,100.46,95.51
Long-Term Debt/Total Assets (%),25.09,36.03,35.75,35.64,40.89,47.53,59.97,57.96,65.98,64.31
Total Debt/Equity (%),50.95,85.46,91.77,106.75,131.14,251.16,563.00,1415.41,-1315.17,5814.97
Total Debt/Capital (%),33.68,45.58,47.43,51.27,55.88,70.07,83.22,92.20,105.68,100.00
Total Debt/Total Assets (%),26.76,37.83,39.09,42.90,44.16,51.67,62.02,64.26,69.41,67.33
CFO/Total Liabilities,34.78,23.20,21.06,17.49,16.90,16.85,12.79,12.69,8.29,12.92
CFO/CapEx,25.73,10.31,11.41,6.99,8.86,8.77,8.40,7.44,2.11,1.97
Altman's Z-Score,5.64,4.39,3.89,3.54,3.32,3.12,2.58,2.27,2.03,2.77
