,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Price/Earnings,20.98,22.31,55.00,14.71,20.54,53.97,13.99,17.88,12.18,12.39
Price/Earnings Average,19.59,20.89,60.82,15.81,18.06,73.69,10.93,13.31,12.43,15.70
Price/Earnings High,21.76,23.05,66.90,18.05,20.73,86.48,14.22,18.22,14.68,20.71
Price/Earnings Low,17.48,18.36,52.89,12.49,14.93,51.70,8.20,9.63,10.15,10.83
Price/Book Value,4.01,4.01,3.37,3.37,3.63,3.05,6.51,14.89,31.09,38.67
Price/Book Value Average,3.74,3.75,3.73,3.62,3.19,4.17,5.09,11.08,31.73,48.98
Price/Book Value High,4.16,4.14,4.10,4.13,3.66,4.90,6.62,15.17,37.46,64.64
Price/Book Value Low,3.34,3.30,3.24,2.86,2.64,2.93,3.81,8.02,25.91,33.81
Price/Tangible Book Value,-2.27,-3.17,-2.92,-2.44,-15.95,-4.35,-2.72,-3.03,-2.27,-1.34
Price/Tangible Book Value Average,-2.12,-2.97,-3.23,-2.63,-14.02,-5.94,-2.13,-2.26,-2.32,-1.70
Price/Tangible Book Value High,-2.36,-3.27,-3.55,-3.00,-16.10,-6.97,-2.77,-3.09,-2.74,-2.24
Price/Tangible Book Value Low,-1.89,-2.61,-2.81,-2.07,-11.59,-4.16,-1.60,-1.63,-1.89,-1.17
Price/Sales,1.13,1.26,1.08,0.88,1.25,0.75,1.00,1.20,1.03,0.60
Price/Sales Average,1.05,1.18,1.19,0.94,1.10,1.03,0.78,0.89,1.05,0.76
Price/Sales High,1.17,1.30,1.31,1.08,1.26,1.21,1.01,1.22,1.24,1.00
Price/Sales Low,0.94,1.04,1.04,0.75,0.91,0.72,0.58,0.65,0.85,0.52
Price/Cash Flow,7.49,11.06,9.53,6.59,7.14,4.86,5.48,6.99,6.17,4.44
Price/Cash Flow Average,7.00,10.35,10.54,7.09,6.28,6.63,4.28,5.20,6.30,5.62
Price/Cash Flow High,7.77,11.42,11.59,8.09,7.21,7.78,5.57,7.12,7.44,7.42
Price/Cash Flow Low,6.24,9.09,9.16,5.60,5.19,4.65,3.21,3.77,5.14,3.88
Price/Free Cash Flow,5.68,7.84,6.68,4.71,4.92,3.15,4.01,5.34,4.84,3.30
Price/Free Cash Flow Average,5.30,7.35,7.39,5.06,4.32,4.30,3.14,3.97,4.94,4.18
Price/Free Cash Flow High,5.89,8.10,8.13,5.78,4.96,5.04,4.08,5.44,5.83,5.52
Price/Free Cash Flow Low,4.73,6.45,6.43,4.00,3.57,3.01,2.35,2.87,4.03,2.89
EV/Sales,1.86,1.92,1.67,1.46,2.13,1.71,1.82,2.17,2.08,1.70
EV/Sales Average,1.78,1.87,1.81,1.55,1.99,1.98,1.64,1.89,2.10,1.86
EV/Sales High,1.90,1.99,1.93,1.68,2.15,2.15,1.84,2.19,2.27,2.10
EV/Sales Low,1.66,1.72,1.66,1.35,1.80,1.68,1.48,1.66,1.92,1.64
EV/EBITDA,10.99,10.33,11.49,8.64,9.67,9.36,8.75,10.83,9.84,9.66
EV/EBITDA Average,10.54,10.03,12.47,9.14,9.02,10.84,7.90,9.43,9.94,10.58
EV/EBITDA High,11.24,10.70,13.28,9.90,9.74,11.79,8.82,10.94,10.77,11.92
EV/EBITDA Low,9.86,9.25,11.41,8.01,8.18,9.20,7.13,8.30,9.10,9.29
EV/EBIT,14.96,13.73,16.87,12.15,14.31,13.08,11.82,14.88,13.63,15.06
EV/EBIT Average,14.35,13.34,18.31,12.85,13.35,15.13,10.67,12.96,13.77,16.49
EV/EBIT High,15.31,14.23,19.50,13.92,14.41,16.47,11.91,15.03,14.92,18.57
EV/EBIT Low,13.43,12.30,16.76,11.26,12.11,12.84,9.63,11.41,12.60,14.47
Last Price,63.29,76.00,70.02,64.20,72.25,50.37,74.08,115.50,113.28,74.67
High Price,65.67,78.52,85.17,78.77,72.93,80.71,75.30,117.65,136.48,124.81
Low Price,52.75,62.52,67.34,54.50,52.51,48.25,43.40,62.20,94.38,65.28
Enterprise Value,21824,24609,22988,21554,23175,19487,20751,25059,24127,19764
Enterprise Value Average,20937,23904,24951,22796,21627,22552,18724,21832,24375,21643
Enterprise Value High,22337,25490,26573,24699,23342,24538,20916,25316,26407,24375
Enterprise Value Low,19584,22040,22834,19977,19616,19137,16901,19220,22311,18993
