,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
+ Net Income,164,92,-145,360,806,1256,678,571,3247,3879
+ Depreciation & Amortization,231,263,295,296,299,317,321,326,348,384
+ Non-Cash Items,47,249,352,239,-86,104,101,154,376,95
+ Stock-Based Compensation,16,14,23,32,36,43,48,56,58,59
+ Deferred Income Taxes,31,-25,-99,54,-136,62,52,48,322,37
+ Asset Impairment Charge,0,260,429,133,0,0,0,19,0,0
+ Other Non-Cash Adj,0,0,0,21,14,-1,1,31,-3,-2
+ Chg in Non-Cash Work Cap,-129,14,537,-42,-280,-261,297,-63,-1767,102
+ (Inc) Dec in Accts Receiv,-78,-2,311,-107,-139,-146,238,-112,-945,-111
+ (Inc) Dec in Inventories,-108,69,488,-116,-243,-246,218,-151,-1686,413
+ (Inc) Dec in Prepaid Assets,0,0,0,0,0,0,0,0,0,0
+ Inc (Dec) in Accts Payable,40,-76,-227,107,132,108,-161,168,972,-225
+ Inc (Dec) in Other,17,23,-35,73,-30,23,2,31,-108,25
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Operating Activities,312,618,1038,853,740,1415,1396,987,2204,4460
+ Change in Fixed & Intang,0,0,0,0,0,0,0,0,0,0
+ Disp in Fixed & Intang,0,0,0,0,0,0,0,0,0,0
+ Disp of Fixed Prod Assets,0,0,0,0,0,0,0,0,0,0
+ Disp of Intangible Assets,0,0,0,0,0,0,0,0,0,0
+ Acq of Fixed & Intang,-187,-112,-115,-198,-165,-239,-452,-1198,-1006,-909
+ Acq of Fixed Prod Assets,-187,-112,-115,-198,-165,-239,-452,-1198,-1006,-909
+ Acq of Intangible Assets,0,0,0,0,0,0,0,0,0,0
+ Net Change in LT Investment,32,0,0,0,0,-229,-33,262,0,-630
+ Dec in LT Investment,32,0,0,0,0,40,363,412,0,298
+ Inc in LT Investment,0,0,0,0,0,-269,-396,-149,0,-928
+ Net Cash From Acq & Div,0,-1669,-45,-123,-6,-434,-97,-60,0,-222
+ Cash from Divestitures,0,0,0,0,0,0,0,0,0,0
+ Cash for Acq of Subs,0,-1669,-45,-123,-6,-434,-97,-60,0,-222
+ Cash for JVs,0,0,0,0,0,0,0,0,0,0
+ Other Investing Activities,2,34,10,9,32,7,6,3,7,-118
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Investing Activities,-153,-1747,-150,-313,-139,-895,-577,-993,-999,-1879
+ Dividends Paid,-95,-105,-128,-136,-146,-169,-200,-209,-213,-237
+ Net Cash From Debt,-188,2373,-809,-510,20,-20,620,692,-11,-42
+ Cash From Debt,848,3644,416,948,1240,891,3148,5047,3033,1465
+ Repayments of Debt,-1036,-1271,-1225,-1458,-1220,-911,-2528,-4355,-3044,-1507
+ Cash (Repurchase) of Equity,0,0,0,-25,-252,-524,-349,-107,-1061,-1801
+ Increase in Capital Stock,0,0,0,0,0,0,0,0,0,0
+ Decrease in Capital Stock,0,0,0,-25,-252,-524,-349,-107,-1061,-1801
+ Other Financing Activities,143,-1172,414,246,-36,-9,-337,-383,-45,-116
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Financing Activities,-140,1096,-523,-425,-413,-721,-267,-7,-1329,-2197
Effect of Foreign Exchange Rates,0,0,0,0,0,0,0,0,0,0
Net Changes in Cash,19,-34,366,114,187,-201,553,-13,-125,385
EBITDA,618,844,650,1157,1366,2040,1308,1192,4649,5476
EBITDA Margin (%),8.38,9.64,8.56,14.88,14.32,17.25,12.47,12.42,25.25,24.60
Net Cash Paid for Acquisitions,0,1669,45,123,6,434,97,60,0,222
Free Cash Flow,125,506,924,655,575,1176,944,-211,1198,3552
Free Cash Flow to Firm,205,582,0,748,690,1274,1043,-134,1242,3622
Free Cash Flow to Equity,-63,2879,115,144,595,1156,1564,481,1187,3509
Free Cash Flow per Basic Share,0.57,2.17,3.82,2.69,2.39,5.03,4.30,-1.00,5.84,19.37
Price/Free Cash Flow,9.30,6.67,3.77,8.30,11.53,4.25,4.07,3.56,3.98,3.36
Cash Flow to Net Income,1.65,3.93,-7.97,2.23,0.91,1.12,2.08,1.79,0.69,1.15
