,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Current Assets,2474,2974,2538,2930,3508,4033,4253,4258,6901,7638
"+ Cash, Cash Equivalents & STI",395,361,727,841,1029,1057,1644,1369,1244,2257
+ Cash & Cash Equivalents,395,361,727,841,1029,828,1381,1369,1244,1628
+ ST Investments,0,0,0,0,0,229,262,0,0,628
+ Accounts & Notes Receiv,721,903,614,730,869,1044,844,972,1916,2056
"+ Accounts Receivable, Net",721,903,614,730,869,1044,844,972,1916,2056
"+ Notes Receivable, Net",0,0,0,0,0,0,0,0,0,0
"+ Loans Receivable, Net",0,0,0,0,0,0,0,0,0,0
"+ Other Receivable, Net",0,0,0,0,0,0,0,0,0,0
+ Inventories,1315,1618,1149,1275,1519,1859,1689,1844,3531,3130
+ Raw Materials,954,1139,816,899,1050,1248,1185,1291,2423,2237
+ Work In Process,85,129,90,104,129,195,155,163,402,256
+ Finished Goods,276,350,243,273,341,416,349,390,706,636
+ Inventory Adjustments,0,0,0,0,0,0,0,0,0,0
+ Other Inventory,0,0,0,0,0,0,0,0,0,0
+ Other ST Assets,43,91,48,83,92,73,76,74,210,195
+ Prepaid Expenses,0,0,0,0,0,0,0,0,0,0
+ ST Derivative & Hedging Assets,0,0,0,0,0,0,0,0,0,0
+ ST Assets Held-for-Sale,0,0,0,0,0,0,0,0,0,0
+ ST Deferred Tax Assets,0,0,0,0,0,0,0,0,0,0
+ Misc ST Assets,0,0,0,0,0,0,0,0,0,0
Total Noncurrent Assets,3459,4337,3664,3494,3347,3671,4023,5007,5630,6522
"+ Property, Plant & Equip, Net",2226,3124,2951,2787,2676,2946,3136,4106,4751,5374
"+ Property, Plant & Equip",3940,5010,5078,5067,5166,5685,6125,7332,8257,9225
- Accumulated Depreciation,1714,1886,2126,2280,2490,2739,2989,3226,3505,3851
+ LT Investments & Receivables,0,0,0,0,0,0,0,0,0,0
+ LT Investments,0,0,0,0,0,0,0,0,0,0
+ LT Receivables,0,0,0,0,0,0,0,0,0,0
+ Other LT Assets,1233,1213,713,707,671,725,887,902,879,1148
+ Total Intangible Assets,1118,1116,676,677,644,700,781,782,749,770
+ Goodwill,732,745,397,393,387,430,453,457,454,502
+ Other Intangible Assets,386,371,279,284,257,270,328,325,295,268
+ LT Deferred Tax Assets,0,0,0,0,0,0,0,0,0,0
+ LT Derivative & Hedging Assets,0,0,0,0,0,0,0,0,0,0
+ Misc LT Assets,115,98,37,30,28,25,106,120,130,379
Total Assets,5933,7311,6202,6424,6856,7704,8276,9266,12531,14160
+ Payables & Accruals,634,804,519,709,840,995,917,1172,2130,1975
+ Accounts Payable,415,511,283,395,489,551,513,769,1281,1017
+ Accrued Taxes,4,6,2,6,4,7,2,2,14,7
+ Interest & Dividends Payable,0,0,0,0,0,0,0,0,0,0
+ Other Payables & Accruals,215,287,233,308,347,437,402,400,836,951
+ ST Debt,342,46,17,4,29,24,89,87,97,57
+ ST Borrowings,342,46,17,4,29,24,89,87,97,57
+ ST Finance Leases,0,0,0,0,0,0,0,0,0,0
+ Other ST Liabilities,0,0,0,0,0,0,0,0,0,0
+ Deferred Revenue,0,0,0,0,0,0,0,0,0,0
+ Derivatives & Hedging,0,0,0,0,0,0,0,0,0,0
+ Deferred Tax Liabilities,0,0,0,0,0,0,0,0,0,0
+ Misc ST Liabilities,0,0,0,0,0,0,0,0,0,0
Total Current Liabilities,975,851,535,713,869,1019,1007,1259,2227,2032
+ LT Debt,1766,2978,2578,2353,2353,2352,2645,3016,3009,3013
+ LT Borrowings,1766,2978,2578,2353,2353,2352,2645,3016,3009,3013
+ LT Finance Leases,0,0,0,0,0,0,0,0,0,0
+ Other LT Liabilities,579,561,417,469,328,445,559,643,975,1019
+ Accrued Liabilities,556,542,401,448,306,436,484,536,855,889
+ Pension Liabilities,0,0,0,0,0,0,0,0,0,0
+ Deferred Revenue,0,0,0,0,0,0,0,0,0,0
+ Deferred Tax Liabilities,0,0,0,0,0,0,0,0,0,0
+ Derivatives & Hedging,0,0,0,0,0,0,0,0,0,0
+ Misc LT Liabilities,23,19,17,21,22,9,75,106,120,130
Total Noncurrent Liabilities,2345,3539,2995,2822,2681,2797,3204,3659,3984,4032
Total Liabilities,3321,4389,3531,3535,3549,3816,4211,4917,6211,6064
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Share Capital & APIC,1086,1084,1111,1133,1142,1161,1182,1208,1220,1213
+ Common Stock,1,1,1,1,1,1,1,1,1,1
+ Additional Paid in Capital,1086,1083,1110,1133,1142,1160,1181,1207,1219,1213
- Treasury Stock,719,399,396,417,665,1184,1525,1624,2674,4460
+ Retained Earnings,2180,2228,1965,2210,2875,3958,4419,4759,7761,11376
+ Other Equity,0,0,0,0,0,0,0,2,-2,1
Equity Before Minority Interest,2547,2913,2680,2927,3352,3935,4076,4345,6305,8130
+ Minority/Non Controlling Interest,65,9,-8,-38,-45,-48,-11,3,16,-35
Total Equity,2612,2922,2671,2889,3306,3887,4065,4348,6320,8096
Total Liabilities & Equity,5933,7311,6202,6424,6856,7704,8276,9266,12531,14160
Shares Outstanding,223,241,243,244,237,225,215,211,195,173
Capital Leases - Total,0,0,0,0,0,0,0,0,0,0
Net Debt,1712,2663,1868,1515,1353,1549,1353,1734,1862,1442
Net Debt to Equity,65.55,91.13,69.91,52.46,40.93,39.84,33.28,39.88,29.46,17.81
Tangible Common Equity Ratio,31,29,36,38,43,46,44,42,47,55
Current Ratio,2.54,3.50,4.74,4.11,4.04,3.96,4.22,3.38,3.10,3.76
Cash Conversion Cycle,81.88,81.68,87.37,81.36,75.00,75.14,83.07,85.33,78.43,81.23
Number of Employees,6870,7780,7500,7695,7635,8200,8385,9625,10640,12060
