,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Sales/Revenue/Turnover,7143,7380,7477,8386,9048,9823,10735,9913,11888,12682
+ Sales & Services Revenue,7143,7380,7477,8386,9048,9823,10735,9913,11888,12682
- Cost of Revenue,2314,2321,2243,2503,2661,2883,3181,3510,3760,4003
+ Cost of Goods & Services,2314,2321,2243,2503,2661,2883,3181,3510,3760,4003
Gross Profit,4829,5059,5234,5883,6387,6940,7554,6403,8128,8679
+ Other Operating Income,0,0,0,0,0,0,0,0,0,0
- Operating Expenses,3945,4157,4244,4564,4856,5281,5814,5719,6304,6646
"+ Selling, General & Admin",2674,2902,2873,3099,3294,3569,3941,3787,4359,4520
+ Research & Development,861,817,876,920,997,1113,1174,1143,1204,1323
+ Other Operating Expense,410,438,495,545,565,599,699,789,741,803
Operating Income (Loss),884,902,990,1319,1531,1659,1740,684,1824,2033
- Non-Operating (Income) Loss,1107,811,1640,1142,598,237,1053,822,748,892
"+ Interest Expense, Net",318,211,279,228,224,238,443,358,337,460
+ Interest Expense,324,216,284,233,229,241,473,361,341,470
- Interest Income,6,5,5,5,5,3,30,3,4,10
+ Other Non-Op (Income) Loss,789,600,1361,914,374,-1,610,464,411,432
Pretax Income,-223,91,-650,177,933,1422,687,-138,1076,1141
- Income Tax Expense (Benefit),-102,-176,-411,-170,828,-249,-4013,2,36,443
- (Income) Loss from Affiliates,0,0,0,0,0,0,0,0,0,0
Income (Loss) from Cont Ops,-121,267,-239,347,104,1671,4700,-140,1041,698
- Net Extraordinary Losses (Gains),0,0,0,0,0,0,0,0,0,0
+ Discontinued Operations,0,0,0,0,0,0,0,0,0,0
+ Extraord. & Accounting Changes,0,0,0,0,0,0,0,0,0,0
Income (Loss) Incl. MI,-121,267,-239,347,104,1671,4700,-140,1041,698
- Minority Interest,0,0,0,0,0,0,0,0,0,0
"Net Income, GAAP",-121,267,-239,347,104,1671,4700,-140,1041,698
- Preferred Dividends,0,0,0,0,0,0,0,33,55,55
- Other Adjustments,0,0,0,0,0,0,0,0,0,0
"Net Income Avail to Common, GAAP",-121,267,-239,347,104,1671,4700,-173,986,643
Basic Weighted Avg Shares,1341,1324,1341,1358,1370,1381,1392,1417,1422,1431
"Basic EPS, GAAP",-0.09,0.20,-0.18,0.26,0.08,1.21,3.38,-0.12,0.69,0.45
Basic EPS from Cont Ops,-0.09,0.20,-0.18,0.26,0.08,1.21,3.38,-0.10,0.73,0.49
Diluted Weighted Avg Shares,1341,1348,1341,1377,1393,1401,1411,1417,1434,1440
"Diluted EPS, GAAP",-0.09,0.20,-0.18,0.25,0.07,1.19,3.33,-0.12,0.69,0.45
Diluted EPS from Cont Ops,-0.09,0.20,-0.18,0.25,0.07,1.19,3.33,-0.10,0.73,0.48
EBITDA,1573,1627,1759,2134,2375,2553,2751,1807,2917,3169
EBITDA Margin (%),22.02,22.05,23.53,25.45,26.25,25.99,25.63,18.23,24.54,24.99
EBITA,1163,1189,1264,1589,1810,1954,2052,1018,2176,2366
EBIT,884,902,990,1319,1531,1659,1740,684,1824,2033
Gross Margin (%),67.60,68.55,70.00,70.15,70.59,70.65,70.37,64.59,68.37,68.44
Operating Margin (%),12.38,12.22,13.24,15.73,16.92,16.89,16.21,6.90,15.34,16.03
Profit Margin (%),-1.69,3.62,-3.20,4.14,1.15,17.01,43.78,-1.41,8.76,5.50
Sales per Employee,310565,307500,299080,310593,312000,306969,298194,260868,289951,281822
Dividend per Share,0,0,0,0,0,0,0,0.02,0.04,0.04
Depreciation Expense,410,438,495,545,565,599,699,789,741,803
