,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Sales/Revenue/Turnover,146917,144077,149558,151800,156776,160338,155900,127144,136341,158057
+ Sales & Services Revenue,146917,144077,149558,151800,156776,160338,155900,127144,136341,158057
- Cost of Revenue,128094,126215,126495,126584,131332,136269,134693,112752,114651,134397
+ Cost of Goods & Services,128094,126215,126495,126584,131332,136269,134693,112752,114651,134397
Gross Profit,18823,17862,23063,25216,25444,24069,21207,14392,21690,23660
+ Other Operating Income,0,0,0,0,0,0,0,0,0,0
- Operating Expenses,13384,14422,15416,12196,11527,11403,11161,10193,11915,10888
"+ Selling, General & Admin",13176,14117,14999,12196,11527,11403,11161,10193,11915,10888
+ Research & Development,0,0,0,0,0,0,0,0,0,0
+ Other Operating Expense,208,305,417,0,0,0,0,0,0,0
Operating Income (Loss),5439,3440,7647,13020,13917,12666,10046,4199,9775,12772
- Non-Operating (Income) Loss,-1562,-902,-2605,6224,5769,8321,10686,5315,-8005,15788
"+ Interest Expense, Net",616,457,461,9504,9773,9991,9712,9806,6794,7139
+ Interest Expense,829,797,773,9803,10237,10691,10521,10258,7055,7778
- Interest Income,213,340,312,299,464,700,809,452,261,639
+ Other Non-Op (Income) Loss,-2178,-1359,-3066,-3280,-4004,-1670,974,-4491,-14799,8649
Pretax Income,7001,4342,10252,6796,8148,4345,-640,-1116,17780,-3016
- Income Tax Expense (Benefit),-147,1156,2881,2189,520,650,-724,160,-130,-864
- (Income) Loss from Affiliates,0,0,0,0,0,0,0,0,0,0
Income (Loss) from Cont Ops,7148,3186,7371,4607,7628,3695,84,-1276,17910,-2152
- Net Extraordinary Losses (Gains),-14,-2,-4,22,52,36,74,6,-54,-342
+ Discontinued Operations,0,0,0,0,0,0,0,0,0,0
+ Extraord. & Accounting Changes,-14,-2,-4,22,52,36,74,6,-54,-342
Income (Loss) Incl. MI,7162,3188,7375,4585,7576,3659,10,-1282,17964,-1810
- Minority Interest,7,1,2,-11,-26,-18,-37,-3,27,171
"Net Income, GAAP",7155,3187,7373,4596,7602,3677,47,-1279,17937,-1981
- Preferred Dividends,0,0,0,0,0,0,0,0,0,0
- Other Adjustments,0,0,0,0,0,0,0,0,0,0
"Net Income Avail to Common, GAAP",7155,3187,7373,4596,7602,3677,47,-1279,17937,-1981
Basic Weighted Avg Shares,3935,3912,3969,3973,3980,3954,3972,3973,3991,4014
"Basic EPS, GAAP",1.82,0.81,1.86,1.16,1.91,0.93,0.01,-0.32,4.49,-0.49
Basic EPS from Cont Ops,1.82,0.81,1.86,1.16,1.92,0.93,0.02,-0.32,4.49,-0.54
Diluted Weighted Avg Shares,4087,3958,4002,3999,4001,3997,4004,3973,4034,4014
"Diluted EPS, GAAP",1.75,0.81,1.84,1.15,1.90,0.92,0.01,-0.32,4.45,-0.49
Diluted EPS from Cont Ops,1.75,0.80,1.84,1.15,1.91,0.92,0.02,-0.32,4.44,-0.54
EBITDA,11895,10863,15613,21737,22370,20974,18536,11656,15735,19265
EBITDA Margin (%),8.10,7.54,10.44,14.32,14.27,13.08,11.89,9.17,11.54,12.19
EBITA,5439,3440,7647,13020,13917,12666,10046,4199,9775,12772
EBIT,5439,3440,7647,13020,13917,12666,10046,4199,9775,12772
Gross Margin (%),12.81,12.40,15.42,16.61,16.23,15.01,13.60,11.32,15.91,14.97
Operating Margin (%),3.70,2.39,5.11,8.58,8.88,7.90,6.44,3.30,7.17,8.08
Profit Margin (%),4.87,2.21,4.93,3.03,4.85,2.29,0.03,-1.01,13.16,-1.25
Sales per Employee,811696,770465,751548,755224,776119,805719,820526,683570,745033,913624
Dividend per Share,0.40,0.50,0.60,0.85,0.65,0.73,0.60,0.15,0.10,0.50
Depreciation Expense,6456,7423,7966,8717,8453,8308,8490,7457,5960,6493
