,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Shares Outstanding,314,316,319,323,337,372,382,392,405,412
Diluted Weighted Avg Shares,314,317,320,324,331,357,376,384,417,443
Basic Weighted Avg Shares,312,315,318,322,329,357,375,384,394,407
Revenue per Share,18.11,20.54,14.64,13.96,14.80,14.35,13.91,12.18,12.45,14.37
EBITDA per Share,5.34,5.68,4.17,4.36,4.51,2.04,5.40,4.39,4.48,4.87
Operating Income per Share,3.49,3.76,2.52,2.66,2.78,0.35,3.48,2.50,2.58,2.85
"Basic EPS, GAAP",1.70,1.68,0.90,1.03,0.39,-0.18,0.88,-0.19,1.35,1.84
Basic EPS from Cont Ops,1.57,1.68,0.63,1.02,0.39,-0.14,1.02,-0.04,1.50,1.94
"Diluted EPS, GAAP",1.70,1.67,0.90,1.02,0.39,-0.18,0.87,-0.19,1.27,1.69
Diluted EPS from Cont Ops,1.57,1.68,0.62,1.01,0.39,-0.14,1.02,-0.04,1.41,1.79
Dividend per Share,0.98,1.02,0.83,0.64,0.70,0.80,0.95,0.98,1.02,1.07
Cash Flow per Share,4.60,4.19,4.59,2.50,2.25,1.52,4.23,2.87,3.09,3.46
Free Cash Flow per Basic Share,0.74,0.12,0.30,-2.09,-2.89,-3.59,-0.58,-1.70,-1.58,-1.95
Cash & Equivalents per Share,0.09,0.08,0.05,0.08,0.09,0.30,0.36,0.30,0.21,0.10
Book Value per Share,4.11,4.74,-3.51,-3.00,-3.17,-3.75,-3.58,-4.50,-3.89,-2.93
Tangible Book Value per Share,6.20,7.10,5.95,6.62,7.11,7.95,9.48,8.86,10.46,11.81
