,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,0.01,0.01,0.01,0.01,0.01,0.03,0.04,0.05,0.03,0.01
Current Ratio,0.68,0.62,0.59,0.51,0.55,0.51,0.49,0.73,0.70,0.55
Quick Ratio,0.35,0.29,0.26,0.25,0.31,0.31,0.28,0.41,0.37,0.26
CFO/Avg Current Liab,0.44,0.37,0.44,0.26,0.22,0.15,0.41,0.37,0.48,0.38
Common Equity/Total Assets,5.69,6.02,-6.40,-5.18,-5.36,-6.40,-6.03,-7.99,-6.53,-4.52
Long-Term Debt/Equity (%),128.99,132.07,154.77,148.81,173.89,123.55,131.23,157.93,126.27,120.52
Long-Term Debt/Capital (%),75.01,70.94,102.04,87.29,94.70,82.46,85.81,103.01,90.95,77.26
Long-Term Debt/Total Assets (%),33.52,32.80,34.01,32.41,37.63,32.59,34.67,41.83,38.02,35.62
Total Debt/Equity (%),150.07,161.93,180.81,194.27,208.38,158.80,161.07,166.95,134.77,147.60
Total Debt/Capital (%),87.27,86.98,119.21,113.96,113.49,105.98,105.32,108.89,97.08,94.62
Total Debt/Total Assets (%),39.00,40.21,39.73,42.31,45.10,41.88,42.55,44.22,40.57,43.62
CFO/Total Liabilities,8.57,7.06,10.67,5.49,4.75,3.36,9.50,6.81,7.21,7.48
CFO/CapEx,1.19,1.03,1.07,0.54,0.44,0.30,0.88,0.63,0.66,0.64
Altman's Z-Score,0.67,0.68,0.56,0.53,0.59,0.41,0.63,0.55,0.62,0.58
