,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Sales/Revenue/Turnover,18218,18205,18338,26487,26085,26259,24977,26185,26042,26485
+ Sales & Services Revenue,18218,18205,18338,26487,26085,26259,24977,26185,26042,26485
- Cost of Revenue,11395,13360,12577,16901,16948,17309,16830,17008,17360,18363
+ Cost of Goods & Services,11395,13360,12577,16901,16948,17309,16830,17008,17360,18363
Gross Profit,6823,4845,5761,9586,9137,8950,8147,9177,8682,8122
+ Other Operating Income,0,0,0,0,0,0,0,0,0,0
- Operating Expenses,2124,2956,3122,3444,3000,3204,3178,3650,3588,3575
"+ Selling, General & Admin",2124,2956,3122,3444,3000,3204,3178,3650,3588,3575
+ Research & Development,0,0,0,0,0,0,0,0,0,0
+ Other Operating Expense,0,0,0,0,0,0,0,0,0,0
Operating Income (Loss),4699,1889,2639,6142,6137,5746,4969,5527,5094,4547
- Non-Operating (Income) Loss,609,483,1626,1119,607,17044,2308,4497,3386,1581
"+ Interest Expense, Net",501,484,1321,1134,1234,1253,1325,1367,2032,894
+ Interest Expense,501,484,1321,1134,1234,1288,1361,1394,2047,921
- Interest Income,0,0,0,0,0,35,36,27,15,27
+ Other Non-Op (Income) Loss,108,-1,305,-15,-627,15791,983,3130,1354,687
Pretax Income,4090,1406,1013,5023,5530,-11298,2661,1030,1708,2966
- Income Tax Expense (Benefit),1375,363,366,1381,-5460,-1006,728,669,684,598
- (Income) Loss from Affiliates,0,0,0,0,0,0,0,0,0,0
Income (Loss) from Cont Ops,2715,1043,647,3642,10990,-10292,1933,361,1024,2368
- Net Extraordinary Losses (Gains),0,0,26,20,-18,-126,-4,10,24,10
+ Discontinued Operations,0,0,0,0,0,0,0,0,0,0
+ Extraord. & Accounting Changes,0,0,26,20,-18,-126,-4,10,24,10
Income (Loss) Incl. MI,2715,1043,621,3622,11008,-10166,1937,351,1000,2358
- Minority Interest,0,0,-13,-10,9,63,2,-5,-12,-5
"Net Income, GAAP",2715,1043,634,3632,10999,-10229,1935,356,1012,2363
- Preferred Dividends,0,0,900,180,0,0,0,0,0,0
- Other Adjustments,0,0,0,0,0,0,0,0,0,0
"Net Income Avail to Common, GAAP",2715,1043,-266,3452,10999,-10229,1935,356,1012,2363
Basic Weighted Avg Shares,594,593,786,1217,1218,1219,1221,1223,1224,1226
"Basic EPS, GAAP",4.57,1.76,-0.34,2.84,9.03,-8.39,1.58,0.29,0.83,1.93
Basic EPS from Cont Ops,4.57,1.76,0.82,2.99,9.02,-8.44,1.58,0.30,0.84,1.93
Diluted Weighted Avg Shares,599,598,786,1226,1229,1219,1224,1228,1236,1226
"Diluted EPS, GAAP",4.53,1.74,-0.34,2.82,8.95,-8.39,1.58,0.29,0.82,1.93
Diluted EPS from Cont Ops,4.53,1.74,0.82,2.97,8.94,-8.44,1.58,0.29,0.83,1.93
EBITDA,5092,2274,3379,7479,7173,6729,5963,6496,6004,5480
EBITDA Margin (%),27.95,12.49,18.43,28.24,27.50,25.63,23.87,24.81,23.06,20.69
EBITA,4699,1889,2639,6142,6137,5746,4969,5527,5094,4547
EBIT,4699,1889,2639,6142,6137,5746,4969,5527,5094,4547
Gross Margin (%),37.45,26.61,31.42,36.19,35.03,34.08,32.62,35.05,33.34,30.67
Operating Margin (%),25.79,10.38,14.39,23.19,23.53,21.88,19.89,21.11,19.56,17.17
Profit Margin (%),14.90,5.73,3.46,13.71,42.17,-38.95,7.75,1.36,3.89,8.92
Sales per Employee,809689,823756,436619,646024,668846,691026,675054,689079,723389,715811
Dividend per Share,2.03,2.13,2.80,3.09,2.37,2.61,1.60,1.60,1.60,1.60
Depreciation Expense,393,385,740,1337,1036,983,994,969,910,933
