,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Current Assets,2799,2971,3135,2912,3543,3805,3836,6167,6597,6617
"+ Cash, Cash Equivalents & STI",940,798,578,444,545,739,832,1650,1841,1338
+ Cash & Cash Equivalents,940,798,578,444,545,739,832,1650,1841,1338
+ ST Investments,0,0,0,0,0,0,0,0,0,0
+ Accounts & Notes Receiv,1249,1444,1665,1689,2019,1987,1921,2919,2898,3323
"+ Accounts Receivable, Net",1249,1444,1665,1689,2019,1987,1921,2919,2898,3323
"+ Notes Receivable, Net",0,0,0,0,0,0,0,0,0,0
"+ Loans Receivable, Net",0,0,0,0,0,0,0,0,0,0
"+ Other Receivable, Net",0,0,0,0,0,0,0,0,0,0
+ Inventories,458,506,724,641,766,781,807,1286,1534,1687
+ Raw Materials,280,320,413,379,470,485,502,827,1057,1203
+ Work In Process,78,89,103,103,127,114,113,150,175,176
+ Finished Goods,116,116,222,175,183,199,207,324,327,333
+ Inventory Adjustments,-16,-18,-14,-15,-13,-17,-15,-15,-25,-25
+ Other Inventory,0,0,0,0,0,0,0,0,0,0
+ Other ST Assets,152,224,169,137,213,297,276,312,324,269
+ Prepaid Expenses,0,0,0,0,0,0,0,0,0,0
+ ST Derivative & Hedging Assets,0,0,0,0,0,0,0,0,0,0
+ ST Assets Held-for-Sale,0,0,0,0,0,0,0,0,0,0
+ ST Deferred Tax Assets,0,0,0,0,0,0,0,0,0,0
+ Misc ST Assets,0,0,0,0,0,0,0,0,0,0
Total Noncurrent Assets,4119,4257,5706,5923,6244,6291,5866,9867,9978,10377
"+ Property, Plant & Equip, Net",1939,2094,2448,2502,2864,2904,3010,4802,4580,4564
"+ Property, Plant & Equip",3039,3171,3485,3639,4256,4377,4523,6727,6802,8468
- Accumulated Depreciation,1099,1077,1037,1138,1392,1474,1513,1925,2222,3904
+ LT Investments & Receivables,405,184,200,219,240,592,316,769,428,809
+ LT Investments,405,184,200,219,240,592,316,769,428,809
+ LT Receivables,0,0,0,0,0,0,0,0,0,0
+ Other LT Assets,1774,1979,3058,3202,3141,2795,2540,4296,4970,5004
+ Total Intangible Assets,1367,1357,2302,2166,2375,2293,2244,3723,4370,4448
+ Goodwill,1197,1206,1758,1702,1882,1853,1842,2627,3279,3397
+ Other Intangible Assets,170,151,544,464,493,440,402,1096,1091,1051
+ LT Deferred Tax Assets,0,0,0,0,0,0,0,0,0,0
+ LT Derivative & Hedging Assets,0,0,0,0,0,0,0,0,0,0
+ Misc LT Assets,408,622,757,1037,767,502,296,573,600,556
Total Assets,6917,7228,8842,8835,9788,10095,9702,16034,16575,16994
+ Payables & Accruals,1422,1545,1916,1916,2311,2203,2043,2352,2276,2684
+ Accounts Payable,1384,1530,1866,1847,2270,2144,1977,2352,2276,2684
+ Accrued Taxes,39,14,49,69,41,59,66,171,233,286
+ Interest & Dividends Payable,0,0,0,0,0,0,0,0,0,0
+ Other Payables & Accruals,0,0,0,0,0,0,0,-171,-233,-286
+ ST Debt,202,624,442,176,85,173,286,49,66,62
+ ST Borrowings,202,624,442,176,85,173,286,49,66,62
+ ST Finance Leases,0,0,0,0,0,0,18,47,43,42
+ Other ST Liabilities,0,0,0,0,30,23,0,1409,1456,1490
+ Deferred Revenue,0,0,0,0,0,0,81,220,241,218
+ Derivatives & Hedging,0,0,0,0,0,0,0,0,0,0
+ Deferred Tax Liabilities,4,0,0,0,0,0,0,0,0,0
+ Misc ST Liabilities,-4,0,0,0,30,23,-81,1189,1215,1272
Total Current Liabilities,1624,2168,2357,2092,2425,2399,2329,3810,3798,4236
+ LT Debt,1021,716,2125,2044,2104,1941,1674,3738,4261,4166
+ LT Borrowings,1021,716,2125,2044,2104,1941,1674,3738,4261,4166
+ LT Finance Leases,0,0,0,0,0,0,67,172,152,166
+ Other LT Liabilities,640,653,728,1397,1433,1411,855,1733,1254,1084
+ Accrued Liabilities,128,85,157,88,114,51,174,331,274,260
+ Pension Liabilities,313,327,313,294,302,298,306,635,331,245
+ Deferred Revenue,0,0,0,0,0,0,0,0,0,0
+ Deferred Tax Liabilities,0,0,0,0,0,0,0,0,0,0
+ Derivatives & Hedging,0,0,0,0,0,0,0,0,0,0
+ Misc LT Liabilities,199,241,259,1016,1017,1061,375,767,649,579
Total Noncurrent Liabilities,1661,1369,2853,3441,3537,3352,2529,5471,5515,5250
Total Liabilities,3285,3537,5210,5533,5962,5751,4858,9281,9313,9486
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Share Capital & APIC,1124,1115,1112,1107,1121,1148,1148,2617,2640,2678
+ Common Stock,3,3,3,3,3,3,3,3,3,3
+ Additional Paid in Capital,1122,1112,1110,1104,1119,1146,1145,2614,2637,2675
- Treasury Stock,727,832,1158,1382,1445,1585,1657,1834,1812,2032
+ Retained Earnings,3177,3717,4210,4215,4531,5336,5942,6296,6671,7454
+ Other Equity,-14,-384,-610,-722,-490,-674,-727,-651,-551,-876
Equity Before Minority Interest,3561,3616,3554,3218,3717,4226,4706,6457,6948,7224
+ Minority/Non Controlling Interest,72,75,78,84,109,119,138,296,314,284
Total Equity,3632,3691,3632,3302,3826,4345,4844,6753,7262,7508
Total Liabilities & Equity,6917,7228,8842,8835,9788,10095,9702,16034,16575,16994
Shares Outstanding,228,226,219,212,211,208,206,239,240,234
Capital Leases - Total,0,0,0,0,0,0,85,219,195,208
Net Debt,283,542,1988,1776,1643,1374,1128,2137,2486,2890
Net Debt to Equity,7.79,14.69,54.75,53.78,42.94,31.62,23.29,31.65,34.23,38.49
Tangible Common Equity Ratio,41,40,20,17,20,26,35,25,24,24
Current Ratio,1.72,1.37,1.33,1.39,1.46,1.59,1.65,1.62,1.74,1.56
Cash Conversion Cycle,14.27,5.39,11.39,6.32,6.22,6.56,13.14,42.71,45.44,47.71
Number of Employees,19700,22000,30000,27000,29000,30000,29000,49700,49300,52700
