,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,2.04,2.22,0.76,1.52,1.14,1.59,1.37,1.39,0.57,0.44
Current Ratio,2.57,2.75,1.04,2.03,1.65,1.93,1.78,1.91,0.91,0.77
Quick Ratio,2.46,2.61,0.97,1.93,1.50,1.81,1.65,1.78,0.81,0.70
CFO/Avg Current Liab,0.70,0.32,0.51,0.70,0.85,0.62,0.50,0.44,0.38,0.30
Common Equity/Total Assets,-18.66,-22.71,-25.48,28.57,22.19,16.88,24.12,12.04,6.29,2.17
Long-Term Debt/Equity (%),0,99.64,0,64.34,69.08,138.59,90.15,310.46,259.49,131.48
Long-Term Debt/Capital (%),0,355.97,0,39.18,40.75,47.18,47.35,75.81,47.36,6.54
Long-Term Debt/Total Assets (%),0,31.58,0,18.41,15.26,23.52,21.69,37.73,19.35,2.25
Total Debt/Equity (%),0,99.64,84.59,64.34,69.08,194.28,90.15,310.46,463.51,1882.33
Total Debt/Capital (%),0,355.97,-3577.29,39.18,40.75,66.14,47.35,75.81,84.60,93.70
Total Debt/Total Assets (%),0,31.58,24.79,18.41,15.26,32.97,21.69,37.73,34.56,32.26
CFO/Total Liabilities,36.57,8.75,25.21,33.38,32.42,21.45,21.09,13.01,15.86,16.48
CFO/CapEx,5.10,2.45,10.36,9.08,5.32,9.26,8.05,4.83,12.96,10.29
Altman's Z-Score,7.67,4.46,6.69,3.91,3.03,2.83,3.33,2.42,2.51,2.51
