,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Shares Outstanding,215,239,254,272,275,281,290,289,292,299
Diluted Weighted Avg Shares,206,223,245,261,272,275,284,291,289,296
Basic Weighted Avg Shares,206,223,245,261,272,275,284,291,289,296
Revenue per Share,1.92,2.68,3.79,5.28,6.48,8.26,10.23,11.72,14.72,18.62
EBITDA per Share,-0.04,-0.25,-0.43,-0.56,-0.44,-0.12,0.35,0.26,0.00,0.32
Operating Income per Share,-0.09,-0.33,-0.55,-0.73,-0.66,-0.47,-0.19,-0.62,-1.05,-0.64
"Basic EPS, GAAP",-0.14,-1.02,-0.67,-0.86,-0.80,-0.54,-0.29,-0.92,-1.73,-0.90
Basic EPS from Cont Ops,-0.14,-1.02,-0.67,-0.86,-0.80,-0.54,-0.29,-0.92,-1.73,-0.90
"Diluted EPS, GAAP",-0.14,-1.02,-0.67,-0.86,-0.80,-0.54,-0.29,-0.92,-1.73,-0.90
Diluted EPS from Cont Ops,-0.14,-1.02,-0.67,-0.86,-0.80,-0.54,-0.29,-0.92,-1.73,-0.90
Dividend per Share,0,0,0,0,0,0,0,0,0,0
Cash Flow per Share,0.56,0.40,1.43,2.52,3.20,3.77,3.72,3.56,5.20,6.72
Free Cash Flow per Basic Share,0.45,0.23,1.29,2.24,2.59,3.36,3.26,2.83,4.80,6.06
Cash & Equivalents per Share,1.95,3.24,3.10,4.74,5.01,12.12,9.65,12.97,9.94,12.16
Book Value per Share,-0.51,-1.41,-1.97,2.91,2.78,3.50,5.48,3.78,2.21,0.89
Tangible Book Value per Share,1.26,1.11,1.41,2.15,1.70,1.16,-0.16,-3.70,-8.38,-9.78
