,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Debt,0,467,487,508,525,1920,1430,3421,3539,3953
ST Debt,0,0,487,0,0,550,0,0,1558,3677
LT Debt,0,467,0,508,525,1370,1430,3421,1982,276
Total Debt/EBITDA,0,-8.53,-4.65,-3.45,-4.37,-58.72,14.34,45.92,4424.25,42.14
Net Debt/EBITDA,35.58,3.41,-1.06,1.54,1.83,17.94,4.70,1.69,1689.75,16.61
Total Debt/EBIT,0,-6.29,-3.65,-2.67,-2.92,-14.87,-26.43,-19.11,-11.64,-20.94
Net Debt/EBIT,16.68,2.52,-0.83,1.19,1.22,4.55,-8.66,-0.70,-4.45,-8.25
EBITDA to Interest Expense,117.96,-29.08,-4.69,-6.29,-4.90,-1.10,1.19,0.84,0.00,3.42
EBITDA-CapEx/Interest Expense,421.23,-48.25,-6.20,-9.39,-11.57,-4.89,-0.38,-1.58,-0.71,-3.61
EBIT to Interest Expense,251.64,-39.39,-5.98,-8.12,-7.34,-4.36,-0.64,-2.02,-1.86,-6.89
Interest Expense,0,2,22,23,25,30,84,89,163,27
Common Equity/Total Assets,-18.66,-22.71,-25.48,28.57,22.19,16.88,24.12,12.04,6.29,2.17
Long-Term Debt/Equity (%),0,99.64,0,64.34,69.08,138.59,90.15,310.46,259.49,131.48
Long-Term Debt/Capital (%),0,355.97,0,39.18,40.75,47.18,47.35,75.81,47.36,6.54
Long-Term Debt/Total Assets (%),0,31.58,0,18.41,15.26,23.52,21.69,37.73,19.35,2.25
Total Debt/Equity (%),0,99.64,84.59,64.34,69.08,194.28,90.15,310.46,463.51,1882.33
Total Debt/Capital (%),0,355.97,-3577.29,39.18,40.75,66.14,47.35,75.81,84.60,93.70
Total Debt/Total Assets (%),0,31.58,24.79,18.41,15.26,32.97,21.69,37.73,34.56,32.26
Net Debt to Equity,-114.02,-39.89,19.32,-28.64,-28.91,-59.37,29.54,11.44,177.03,742.05
Net Debt/Capital (%),73.98,35.77,-28.57,-40.20,-40.41,-148.18,22.76,8.11,58.53,74.20
EBITDA,-9,-55,-105,-147,-120,-33,100,75,1,94
EBITDA-CapEx,-31,-91,-138,-220,-283,-145,-31,-140,-115,-99
Operating Income (Loss),-19,-74,-134,-190,-180,-129,-54,-179,-304,-189
