,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Debt,3854,3972,5492,5539,10395,9013,8031,6775,6236,5315
ST Debt,168,801,281,587,1327,1001,452,10,871,580
LT Debt,3686,3171,5211,4952,9068,8012,7579,6765,5365,4735
Total Debt/EBITDA,1.69,1.68,2.08,1.80,3.51,3.10,2.94,2.52,2.42,2.26
Net Debt/EBITDA,0.85,0.47,0.33,1.03,1.19,2.49,2.01,1.49,1.10,0.25
Total Debt/EBIT,2.04,2.08,2.51,2.27,4.64,4.80,4.63,3.82,3.48,3.19
Net Debt/EBIT,1.03,0.58,0.40,1.31,1.57,3.86,3.17,2.26,1.58,0.36
EBITDA to Interest Expense,18.58,17.81,18.74,17.29,14.72,8.84,9.30,11.28,14.32,15.81
EBITDA-CapEx/Interest Expense,16.99,15.94,16.61,14.67,12.80,7.68,8.18,9.71,12.09,13.21
EBIT to Interest Expense,15.35,14.36,15.54,13.69,11.15,5.71,5.89,7.45,9.97,11.17
Interest Expense,123,133,141,178,201,329,294,238,180,149
Common Equity/Total Assets,27.08,29.79,28.28,27.63,19.11,18.46,20.01,9.71,9.02,5.77
Long-Term Debt/Equity (%),61.69,49.54,83.30,75.36,132.81,132.23,119.73,377.51,299.05,0
Long-Term Debt/Capital (%),33.99,27.04,37.18,33.05,50.16,48.89,46.70,63.01,52.34,60.31
Long-Term Debt/Total Assets (%),14.28,12.18,17.29,14.51,22.61,20.05,18.50,16.59,12.07,10.79
Total Debt/Equity (%),64.50,62.05,87.79,84.29,152.24,148.75,126.87,378.07,347.60,-752.83
Total Debt/Capital (%),35.54,33.87,39.18,36.96,57.50,55.00,49.48,63.10,60.84,67.70
Total Debt/Total Assets (%),14.93,15.26,18.22,16.23,25.91,22.56,19.61,16.62,14.03,12.11
Net Debt to Equity,32.69,17.29,14.00,48.44,51.49,119.66,86.89,223.44,157.69,-84.70
Net Debt/Capital (%),21.84,12.49,9.32,25.20,31.39,49.57,40.15,50.26,41.34,19.08
EBITDA,2285,2369,2642,3077,2959,2910,2733,2685,2577,2356
EBITDA-CapEx,2090,2120,2342,2612,2572,2526,2405,2310,2177,1969
Operating Income (Loss),1888,1910,2191,2436,2242,1878,1733,1772,1794,1664
