,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Market Capitalization,16001,23307,27467,24887,24727,15088,14083,15227,16703,14657
- Cash & Cash Equivalents,1901,2865,4616,2356,6879,1763,2531,2771,3407,4717
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Minority/Non Controlling Interest,0,0,0,17,20,0,2,3,3,3
+ Total Debt,3854,3972,5492,5539,10395,9013,8031,6775,6236,5315
Enterprise Value,17954,24414,28343,28087,28263,22338,19585,19234,19535,15258
Total Capital,10845,11726,14016,14985,18079,16388,16230,10737,10250,7851
Total Debt/Capital (%),35.54,33.87,39.18,36.96,57.50,55.00,49.48,63.10,60.84,67.70
Total Debt / EV,0.21,0.16,0.19,0.20,0.37,0.40,0.41,0.35,0.32,0.35
EV/Sales,0.18,0.27,0.28,0.23,0.22,0.16,0.13,0.13,0.12,0.08
EV/EBITDA,7.86,10.31,10.73,9.13,9.55,7.68,7.17,7.16,7.58,6.48
EV/EBIT,9.51,12.78,12.94,11.53,12.61,11.89,11.30,10.85,10.89,9.17
EV/Cash Flow to Firm,10.12,9.35,10.79,9.11,21.42,9.33,6.64,8.77,7.05,4.62
EV/Free Cash Flow to Firm,9.12,8.54,9.68,7.92,16.57,8.04,5.97,7.49,6.16,4.14
Diluted Market Cap,16237,23860,28053,25506,25040,15381,14177,15227,16876,14980
Diluted Enterprise Value,18190,24967,28929,28706,28576,22631,19679,19234,19708,15581
EV per Share,52.96,72.44,86.41,87.23,89.44,72.29,65.50,65.65,67.13,55.89
TTM Sales,101093,91084,102531,121546,129976,136809,145534,152922,162467,181364
TTM EBITDA,2285,2369,2642,3077,2959,2910,2733,2685,2577,2356
TTM Operating Income,1888,1910,2191,2436,2242,1878,1733,1772,1794,1664
TTM Cash Flow to Firm,1773,2610,2627,3083,1319,2394,2951,2193,2770,3303
TTM Free Cash Flow to Firm,1968,2859,2927,3548,1706,2778,3279,2568,3170,3690
