,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Accounts Receivable Turnover,15.97,15.59,17.23,17.45,16.82,17.27,17.91,18.30,18.71,18.45
Days Sales Outstanding,22.85,23.41,21.19,20.91,21.70,21.14,20.38,19.94,19.51,19.79
Inventory Turnover,11.85,10.33,11.08,11.60,11.26,10.98,11.04,11.23,11.20,11.57
Days Inventory Outstanding,30.81,35.34,32.94,31.46,32.40,33.24,33.07,32.51,32.58,31.56
Accounts Payable Turnover,8.05,7.02,7.37,7.35,7.05,6.95,6.76,6.83,6.97,6.92
Accounts Payable Turnover Days,45.34,51.98,49.50,49.66,51.77,52.50,54.03,53.48,52.37,52.75
Cash Conversion Cycle,8.32,6.77,4.63,2.72,2.33,1.88,-0.59,-1.02,-0.28,-1.40
Inventory to Cash Days,-7.96,-11.93,-11.76,-10.55,-10.71,-12.10,-12.69,-12.57,-13.07,-11.77
Inventories,8373,8266,9211,10615,11301,12308,12822,13198,14594,15636
Raw Materials,0,0,0,0,0,0,0,0,0,0
Work In Process,0,0,0,0,0,0,0,0,0,0
Finished Goods,0,0,0,0,0,0,0,0,0,0
Other Inventory,8373,8266,9211,10615,11301,12308,12822,13198,14594,15636
