,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Price/Earnings,48.19,20.23,22.88,17.71,19.26,59.70,10.37,0,27.43,0
Price/Earnings Average,43.75,18.21,22.25,18.88,18.91,78.73,10.98,-3.98,25.89,-15.97
Price/Earnings High,50.02,21.76,25.11,20.91,21.05,96.46,12.83,-4.81,30.09,-19.30
Price/Earnings Low,37.68,13.60,18.73,16.79,15.43,59.03,9.25,-3.10,21.34,-13.71
Price/Book Value,2.29,3.01,3.22,2.64,3.23,2.05,1.72,3.85,4.16,5.79
Price/Book Value Average,2.08,2.71,3.13,2.81,3.17,2.70,1.82,3.71,3.93,5.76
Price/Book Value High,2.38,3.23,3.54,3.12,3.53,3.31,2.13,4.49,4.57,6.95
Price/Book Value Low,1.79,2.02,2.64,2.50,2.59,2.02,1.53,2.89,3.24,4.94
Price/Tangible Book Value,39.90,43.89,115.41,-8.72,-10.39,-2.45,-2.57,-1.61,-2.01,-1.76
Price/Tangible Book Value Average,36.23,39.51,112.24,-9.29,-10.20,-3.22,-2.72,-1.55,-1.90,-1.75
Price/Tangible Book Value High,41.42,47.22,126.67,-10.29,-11.36,-3.95,-3.18,-1.88,-2.21,-2.11
Price/Tangible Book Value Low,31.20,29.52,94.46,-8.26,-8.33,-2.42,-2.29,-1.21,-1.57,-1.50
Price/Sales,0.16,0.26,0.27,0.21,0.19,0.11,0.10,0.10,0.10,0.08
Price/Sales Average,0.14,0.23,0.26,0.22,0.19,0.15,0.10,0.10,0.10,0.08
Price/Sales High,0.17,0.28,0.30,0.25,0.21,0.18,0.12,0.12,0.11,0.10
Price/Sales Low,0.12,0.17,0.22,0.20,0.15,0.11,0.09,0.07,0.08,0.07
Price/Cash Flow,9.32,9.34,10.95,8.51,20.95,5.52,5.19,7.77,6.90,4.80
Price/Cash Flow Average,8.46,8.41,10.64,9.07,20.57,7.28,5.50,7.50,6.51,4.77
Price/Cash Flow High,9.67,10.05,12.01,10.04,22.90,8.92,6.43,9.07,7.57,5.77
Price/Cash Flow Low,7.29,6.28,8.96,8.06,16.79,5.46,4.63,5.84,5.37,4.10
Price/Free Cash Flow,8.45,8.60,9.88,7.42,15.94,4.88,4.65,6.52,5.97,4.27
Price/Free Cash Flow Average,7.67,7.75,9.61,7.91,15.65,6.43,4.92,6.29,5.63,4.25
Price/Free Cash Flow High,8.77,9.26,10.84,8.76,17.42,7.88,5.75,7.62,6.54,5.13
Price/Free Cash Flow Low,6.61,5.79,8.08,7.04,12.77,4.82,4.15,4.90,4.64,3.65
EV/Sales,0.18,0.27,0.28,0.23,0.22,0.16,0.13,0.13,0.12,0.08
EV/Sales Average,0.16,0.24,0.27,0.24,0.21,0.20,0.14,0.12,0.11,0.08
EV/Sales High,0.18,0.29,0.30,0.27,0.24,0.23,0.16,0.14,0.13,0.10
EV/Sales Low,0.14,0.18,0.23,0.22,0.18,0.16,0.12,0.10,0.10,0.07
EV/EBITDA,7.86,10.31,10.73,9.13,9.55,7.68,7.17,7.16,7.58,6.48
EV/EBITDA Average,7.21,9.32,10.44,9.66,9.40,9.33,7.47,6.97,7.22,6.44
EV/EBITDA High,8.12,11.05,11.74,10.59,10.33,10.87,8.39,8.12,8.21,7.73
EV/EBITDA Low,6.33,7.08,8.84,8.71,7.89,7.62,6.61,5.75,6.14,5.57
EV/EBIT,9.51,12.78,12.94,11.53,12.61,11.89,11.30,10.85,10.89,9.17
EV/EBIT Average,8.73,11.56,12.59,12.21,12.41,14.46,11.78,10.56,10.36,9.12
EV/EBIT High,9.83,13.71,14.16,13.37,13.63,16.84,13.24,12.30,11.79,10.95
EV/EBIT Low,7.66,8.79,10.66,11.00,10.41,11.80,10.42,8.72,8.82,7.88
Last Price,47.20,69.16,83.74,77.29,78.25,48.83,47.10,51.97,57.40,53.69
High Price,48.99,74.40,91.91,91.23,85.52,78.89,58.31,60.69,62.96,64.53
Low Price,36.91,46.52,68.54,73.25,62.70,48.28,42.01,39.05,44.65,45.85
Enterprise Value,17954,24414,28343,28087,28263,22338,19585,19234,19535,15258
Enterprise Value Average,16480,22089,27588,29736,27813,27147,20416,18705,18595,15179
Enterprise Value High,18561,26180,31022,32576,30560,31627,22937,21789,21153,18218
Enterprise Value Low,14465,16784,23357,26787,23349,22169,18063,15449,15825,13118
