,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,0.33,0.30,0.30,0.27,0.31,0.27,0.23,0.27,0.31,0.31
Current Ratio,0.73,0.77,0.74,0.69,0.73,0.73,0.69,0.74,0.79,0.77
Quick Ratio,0.44,0.44,0.45,0.44,0.50,0.48,0.42,0.45,0.49,0.51
CFO/Avg Current Liab,0.25,0.28,0.26,0.21,0.27,0.30,0.32,0.33,0.30,0.31
Common Equity/Total Assets,40.37,39.18,33.34,33.38,35.05,36.69,35.19,35.13,36.35,35.07
Long-Term Debt/Equity (%),44.69,47.30,71.80,63.79,55.43,61.50,59.21,54.79,55.42,63.13
Long-Term Debt/Capital (%),29.15,30.41,35.88,33.95,34.90,36.66,35.53,33.61,34.02,36.66
Long-Term Debt/Total Assets (%),18.19,18.53,22.86,21.01,20.74,22.72,21.17,19.59,19.97,22.19
Total Debt/Equity (%),50.59,51.43,90.51,81.59,60.92,65.01,65.44,61.62,60.15,66.73
Total Debt/Capital (%),33.00,33.07,45.23,43.42,38.36,38.76,39.27,37.80,36.93,38.76
Total Debt/Total Assets (%),20.59,20.15,28.81,26.88,22.79,24.01,23.39,22.03,21.68,23.45
CFO/Total Liabilities,14.40,15.32,12.83,11.91,15.62,16.37,16.53,17.49,16.46,16.44
CFO/CapEx,6.02,5.56,6.26,5.74,6.72,7.62,8.92,10.81,9.10,9.35
Altman's Z-Score,4.97,5.14,4.81,5.08,5.41,5.51,5.19,5.01,5.62,5.53
