,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Accounts Receivable Turnover,42.26,35.51,29.03,25.08,22.59,21.46,20.70,20.71,21.06,20.20
Days Sales Outstanding,8.64,10.28,12.57,14.56,16.16,17.01,17.63,17.63,17.33,18.07
Inventory Turnover,0,0,0,0,0,0,0,0,0,0
Days Inventory Outstanding,0,0,0,0,0,0,0,0,0,0
Accounts Payable Turnover,8.16,8.22,9.11,9.21,9.00,9.13,8.88,8.73,9.40,9.14
Accounts Payable Turnover Days,44.73,44.41,40.08,39.64,40.56,39.97,41.12,41.81,38.82,39.96
Cash Conversion Cycle,-36.09,-34.13,-27.50,-25.08,-24.41,-22.97,-23.49,-24.18,-21.49,-21.88
Inventory to Cash Days,8.64,10.28,12.57,14.56,16.16,17.01,17.63,17.63,17.33,18.07
Inventories,0,0,0,0,0,0,0,0,0,0
Raw Materials,0,0,0,0,0,0,0,0,0,0
Work In Process,0,0,0,0,0,0,0,0,0,0
Finished Goods,0,0,0,0,0,0,0,0,0,0
Other Inventory,0,0,0,0,0,0,0,0,0,0
