,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Market Capitalization,73883,98119,113331,152358,213626,236390,278570,326361,474669,495188
- Cash & Cash Equivalents,7276,7495,10923,10430,11981,10866,10985,16921,21375,23365
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Minority/Non Controlling Interest,1175,1388,1736,2012,2189,1908,1726,2211,1434,4897
+ Total Debt,16860,17406,32094,32970,31692,36554,40678,43467,46003,57623
Enterprise Value,82705,107677,134250,174065,232017,260528,306729,352258,498199,529797
Total Capital,51092,52640,70965,75937,82621,94318,103591,114983,124581,148685
Total Debt/Capital (%),33.00,33.07,45.23,43.42,38.36,38.76,39.27,37.80,36.93,38.76
Total Debt / EV,0.20,0.16,0.24,0.19,0.14,0.14,0.13,0.12,0.09,0.11
EV/Sales,0.68,0.83,0.86,0.95,1.16,1.16,1.28,1.38,1.75,1.64
EV/EBITDA,8.07,9.81,11.18,12.00,14.12,14.16,14.95,14.80,20.13,17.78
EV/EBIT,9.32,11.34,13.02,13.98,16.36,16.32,17.23,16.85,23.02,20.06
EV/Cash Flow to Firm,11.11,12.80,13.17,16.69,15.99,15.51,15.48,15.03,21.05,19.03
EV/Free Cash Flow to Firm,9.61,10.92,11.43,14.34,14.03,13.81,14.02,13.82,19.08,17.29
Diluted Market Cap,76500,101410,114996,154919,217153,242054,283859,331535,482235,503671
Diluted Enterprise Value,87259,112709,137903,179471,239053,269650,315278,360292,508297,542826
EV per Share,83.71,112.87,140.87,182.84,239.44,271.38,323.55,372.37,529.44,567.23
TTM Sales,121744,129695,156397,184000,200136,224871,240269,255639,285273,322132
TTM EBITDA,10253,10973,12004,14507,16431,18396,20519,23794,24749,29805
TTM Operating Income,8878,9495,10311,12452,14186,15968,17799,20903,21646,26405
TTM Cash Flow to Firm,7442,8411,10193,10432,14511,16800,19812,23438,23662,27845
TTM Free Cash Flow to Firm,8603,9858,11749,12137,16534,18863,21883,25489,26116,30647
