,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Current Assets,8005,6498,4026,3772,4791,4437,3851,3260,4249,3891
"+ Cash, Cash Equivalents & STI",6066,1480,2310,1959,2673,2414,1464,2237,2271,1454
+ Cash & Cash Equivalents,6066,1480,2310,1959,2673,2414,1464,2237,2271,1454
+ ST Investments,0,0,0,0,0,0,0,0,0,0
+ Accounts & Notes Receiv,1520,2481,1252,1356,1670,885,832,775,1626,1767
"+ Accounts Receivable, Net",1520,1959,1105,1356,1670,885,832,601,1543,1767
"+ Notes Receivable, Net",0,0,0,0,0,0,0,0,0,0
"+ Loans Receivable, Net",0,0,0,0,0,0,0,0,0,0
"+ Other Receivable, Net",0,522,147,0,0,0,0,174,83,0
+ Inventories,0,0,0,0,0,0,0,0,114,201
+ Raw Materials,0,0,0,0,0,0,0,0,0,0
+ Work In Process,0,0,0,0,0,0,0,0,0,0
+ Finished Goods,0,0,0,0,0,0,0,0,0,0
+ Inventory Adjustments,0,0,0,0,0,0,0,0,0,0
+ Other Inventory,0,0,0,0,0,0,0,0,114,201
+ Other ST Assets,419,2537,464,457,448,1138,1555,248,238,469
+ Prepaid Expenses,0,0,0,0,0,0,0,0,0,0
+ ST Derivative & Hedging Assets,0,0,0,0,0,0,0,0,0,0
+ ST Assets Held-for-Sale,0,0,0,0,0,0,0,0,0,0
+ ST Deferred Tax Assets,0,0,0,0,0,0,0,0,0,0
+ Misc ST Assets,0,0,0,0,0,0,0,0,0,0
Total Noncurrent Assets,34872,44139,25506,22141,25450,15129,9866,6652,16776,19830
"+ Property, Plant & Equip, Net",28447,36296,19068,16190,21171,-23034,-12547,-18709,-11020,-10126
"+ Property, Plant & Equip",82981,88185,91154,89540,60827,13935,8836,5616,15243,18330
- Accumulated Depreciation,54534,51889,72086,73350,39656,36969,21383,24325,26263,28456
+ LT Investments & Receivables,0,0,0,0,0,0,0,12,402,440
+ LT Investments,0,0,0,0,0,0,0,12,402,440
+ LT Receivables,0,0,0,0,0,0,0,0,0,0
+ Other LT Assets,6425,7843,6438,5951,4279,38163,22413,25349,27394,29516
+ Total Intangible Assets,5858,6303,5032,3964,2383,841,753,753,753,753
+ Goodwill,5858,6303,5032,3964,2383,841,753,753,753,753
+ Other Intangible Assets,0,0,0,0,0,0,0,0,0,0
+ LT Deferred Tax Assets,0,0,0,0,0,0,0,0,0,0
+ LT Derivative & Hedging Assets,0,0,0,0,0,0,0,0,0,0
+ Misc LT Assets,567,1540,1406,1987,1896,37322,21660,24596,26641,28763
Total Assets,42877,50637,29532,25913,30241,19566,13717,9912,21025,23721
+ Payables & Accruals,2015,2593,1669,1550,1999,1560,1158,904,1956,2365
+ Accounts Payable,1229,1400,906,642,819,662,428,242,500,859
+ Accrued Taxes,0,0,0,32,145,14,0,0,0,0
+ Interest & Dividends Payable,0,0,0,0,0,0,0,0,0,0
+ Other Payables & Accruals,786,1193,763,876,1035,884,730,662,1456,1506
+ ST Debt,4066,1432,976,0,115,162,0,0,0,251
+ ST Borrowings,4066,1432,976,0,115,162,0,0,0,251
+ ST Finance Leases,0,0,0,0,0,0,0,0,0,0
+ Other ST Liabilities,574,1910,650,1066,1201,504,769,536,1131,489
+ Deferred Revenue,0,0,0,0,0,0,0,0,0,0
+ Derivatives & Hedging,0,0,0,0,0,0,0,0,0,0
+ Deferred Tax Liabilities,19,730,0,0,0,0,0,0,0,0
+ Misc ST Liabilities,555,1180,650,1066,1201,504,769,536,1131,489
Total Current Liabilities,6655,5935,3295,2616,3315,2226,1927,1440,3087,3105
+ LT Debt,7956,9830,12137,10154,10291,5785,4538,4544,6734,6446
+ LT Borrowings,7956,9830,12137,10154,10291,5785,4294,4298,6482,6189
+ LT Finance Leases,0,0,0,0,0,0,244,246,252,257
+ Other LT Liabilities,7767,8531,3111,2768,2531,2369,1332,909,1805,2874
+ Accrued Liabilities,4793,6244,888,648,835,877,341,0,287,1463
+ Pension Liabilities,0,0,0,0,0,0,0,0,0,0
+ Deferred Revenue,0,0,0,0,0,0,0,0,0,0
+ Deferred Tax Liabilities,0,0,0,0,0,0,0,0,0,0
+ Derivatives & Hedging,0,0,0,0,0,0,0,0,0,0
+ Misc LT Liabilities,2974,2287,2223,2120,1696,1492,991,909,1518,1411
Total Noncurrent Liabilities,15723,18361,15248,12922,12822,8154,5870,5453,8539,9320
Total Liabilities,22378,24296,18543,15538,16137,10380,7797,6893,11626,12425
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Share Capital & APIC,3821,4129,5038,7289,7386,4531,2773,2804,7702,6986
+ Common Stock,41,41,42,52,53,45,38,38,66,65
+ Additional Paid in Capital,3780,4088,4996,7237,7333,4486,2735,2766,7636,6921
- Treasury Stock,0,0,0,0,0,22,0,0,0,0
+ Retained Earnings,15410,16631,1781,-1646,702,3650,3148,208,1692,4297
+ Other Equity,1268,779,230,284,1166,1027,-119,-127,-132,-116
Equity Before Minority Interest,20499,21539,7049,5927,9254,9186,5802,2885,9262,11167
+ Minority/Non Controlling Interest,0,4802,3940,4448,4850,0,118,134,137,129
Total Equity,20499,26341,10989,10375,14104,9186,5920,3019,9399,11296
Total Liabilities & Equity,42877,50637,29532,25913,30241,19566,13717,9912,21025,23721
Shares Outstanding,406,409,418,523,525,449,382,382,663,653
Capital Leases - Total,0,0,0,0,0,0,244,246,252,257
Net Debt,5956,9782,10803,8195,7733,3533,2830,2061,4211,4986
Net Debt to Equity,29.06,37.14,98.31,78.99,54.83,38.46,47.80,68.27,44.80,44.14
Tangible Common Equity Ratio,40,45,24,29,42,45,40,25,43,46
Current Ratio,1.20,1.09,1.22,1.44,1.45,1.99,2.00,2.26,1.38,1.25
Cash Conversion Cycle,-51.70,-12.52,0.19,6.21,16.66,-26.17,14.25,26.60,18.83,14.05
Number of Employees,5900,6600,6600,5000,4900,2900,1800,1400,1600,1800
