,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
+ Net Income,-20,1691,-15203,-3704,1078,3224,-353,-2671,2833,6037
+ Depreciation & Amortization,2780,3319,3129,1792,2074,1658,1497,1300,2158,2223
+ Non-Cash Items,2803,1263,17479,2965,-1890,-2511,981,2930,24,496
+ Stock-Based Compensation,0,163,244,194,198,161,115,88,99,88
+ Deferred Income Taxes,97,1891,-5828,-273,-294,226,-25,-328,49,1179
+ Asset Impairment Charge,1976,1953,20820,4975,17,251,18,2845,4,12
+ Other Non-Cash Adj,730,-2744,2243,-1931,-1811,-3149,873,325,-128,-783
+ Chg in Non-Cash Work Cap,-127,-292,-22,27,-19,-143,-82,-95,-116,-226
+ (Inc) Dec in Accts Receiv,-288,-339,1326,-46,-276,88,-3,231,-435,-142
+ (Inc) Dec in Inventories,0,0,0,0,0,0,0,0,0,0
+ (Inc) Dec in Prepaid Assets,0,0,0,0,0,0,0,0,0,0
+ Inc (Dec) in Accts Payable,61,65,-991,-71,362,153,-46,-109,539,152
+ Inc (Dec) in Other,100,-18,-357,144,-105,-384,-33,-217,-220,-236
+ Net Cash From Disc Ops,0,0,0,666,1666,476,28,-110,0,0
Cash from Operating Activities,5436,5981,5383,1746,2909,2704,2071,1354,4899,8530
+ Change in Fixed & Intang,0,0,0,0,0,0,0,0,0,0
+ Disp in Fixed & Intang,419,5120,107,3118,417,1013,390,34,79,39
+ Disp of Fixed Prod Assets,419,5120,107,3118,417,1013,390,34,79,39
+ Disp of Intangible Assets,0,0,0,0,0,0,0,0,0,0
+ Acq of Fixed & Intang,-256,-6462,-1107,-1641,-46,-55,-31,-8,-18,-2583
+ Acq of Fixed Prod Assets,-256,-6462,-1107,-1641,-46,-55,-31,-8,-18,-2583
+ Acq of Intangible Assets,0,0,0,0,0,0,0,0,0,0
+ Net Change in LT Investment,2343,57,0,0,190,0,0,0,-25,-76
+ Dec in LT Investment,3419,57,0,0,190,0,0,0,0,0
+ Inc in LT Investment,-1076,0,0,0,0,0,0,0,-25,-76
+ Net Cash From Acq & Div,0,0,0,0,0,0,0,0,319,0
+ Cash from Divestitures,0,0,0,0,0,0,0,0,344,0
+ Cash for Acq of Subs,0,0,0,0,0,0,0,0,-25,0
+ Cash for JVs,0,0,0,0,0,0,0,0,0,0
+ Other Investing Activities,-6505,-6899,-5324,-2349,-2771,97,562,-672,-1929,-2503
+ Net Cash From Disc Ops,0,0,0,-1381,-966,2548,2472,481,0,0
Cash from Investing Activities,-3999,-8184,-6324,-872,-2210,1055,921,-646,-1574,-5123
+ Dividends Paid,-348,-386,-396,-221,-127,-149,-140,-257,-1315,-3379
+ Net Cash From Debt,361,-2234,1831,-2890,258,-922,-162,0,-1243,0
+ Cash From Debt,2233,5340,4772,2145,2376,0,0,0,0,0
+ Repayments of Debt,-1872,-7574,-2941,-5035,-2118,-922,-162,0,-1243,0
+ Cash (Repurchase) of Equity,0,410,679,2361,501,-2956,-1849,-38,-589,-718
+ Increase in Capital Stock,0,410,679,2361,501,0,0,0,0,0
+ Decrease in Capital Stock,0,0,0,0,0,-2956,-1849,-38,-589,-718
+ Other Financing Activities,7,-144,-266,-414,-623,-176,-1488,-11,-145,-116
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Financing Activities,20,-2354,1848,-1164,9,-4203,-3639,-306,-3292,-4213
Effect of Foreign Exchange Rates,-28,-29,-77,-61,6,206,45,-9,1,-11
Net Changes in Cash,1457,-4557,907,-290,708,-444,-647,402,33,-806
EBITDA,5377,8944,3300,2246,3144,3319,1678,1187,5404,10168
EBITDA Margin (%),51.72,45.71,25.10,21.80,22.54,30.92,26.98,24.59,44.27,53.04
Net Cash Paid for Acquisitions,0,0,0,0,0,0,0,0,-319,0
Free Cash Flow,5180,-481,4276,105,2863,2649,2040,1346,4881,5947
Free Cash Flow to Firm,5124,-262,0,0,0,3142,0,0,5260,6234
Free Cash Flow to Equity,5960,2405,6214,333,3538,2740,2268,1380,3717,5986
Free Cash Flow per Basic Share,12.76,-1.18,10.38,0.20,5.45,5.31,5.01,3.57,7.36,9.14
Price/Free Cash Flow,4.41,2.02,1.97,6.92,7.40,4.09,4.94,4.47,5.89,3.61
Cash Flow to Net Income,-271.80,3.72,-0.37,-0.53,3.24,0.88,-5.83,-0.51,1.74,1.42
