,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Sales/Revenue/Turnover,4875,5051,5313,5661,6063,6258,6699,7442,8297,11181
+ Sales & Services Revenue,4875,5051,5313,5661,6063,6258,6699,7442,8297,11181
- Cost of Revenue,3458,4929,3407,3393,3453,3468,1801,2092,2195,3766
+ Cost of Goods & Services,3458,4929,3407,3393,3453,3468,1801,2092,2195,3766
Gross Profit,1417,122,1906,2268,2610,2790,4898,5350,6102,7415
+ Other Operating Income,-3458,-4929,-3407,-3393,-3453,-3468,-1801,-2092,-2195,-3766
- Operating Expenses,3470,4938,3396,3393,3453,3468,3522,3841,4087,8162
"+ Selling, General & Admin",1737,3168,1578,1443,1560,1561,1517,1543,1714,3383
+ Research & Development,0,0,0,0,0,0,0,0,0,0
+ Other Operating Expense,1733,1770,1818,1950,1893,1907,2005,2298,2373,4779
Operating Income (Loss),1405,113,1917,2268,2610,2790,3177,3601,4210,3019
- Non-Operating (Income) Loss,59,59,102,-920,149,109,247,373,46,-1683
"+ Interest Expense, Net",59,59,102,181,149,134,198,141,119,304
+ Interest Expense,59,59,102,181,149,134,198,141,119,304
- Interest Income,0,0,0,0,0,0,0,0,0,0
+ Other Non-Op (Income) Loss,0,0,0,-1101,0,-25,49,232,-73,-1987
Pretax Income,1346,54,1815,3188,2461,2681,2930,3228,4164,4702
- Income Tax Expense (Benefit),443,245,547,960,823,560,627,694,901,1180
- (Income) Loss from Affiliates,0,0,0,0,0,0,0,0,0,0
Income (Loss) from Cont Ops,903,-191,1268,2228,1638,2121,2303,2534,3263,3522
- Net Extraordinary Losses (Gains),-383,26,224,244,284,326,360,390,478,548
+ Discontinued Operations,563,178,0,0,0,0,0,0,0,0
+ Extraord. & Accounting Changes,-946,-152,224,244,284,326,360,390,478,548
Income (Loss) Incl. MI,1286,-217,1044,1984,1354,1795,1943,2144,2785,2974
- Minority Interest,-90,-102,-112,-122,-142,-163,-180,-195,-239,-274
"Net Income, GAAP",1376,-115,1156,2106,1496,1958,2123,2339,3024,3248
- Preferred Dividends,0,0,0,0,0,0,0,0,0,0
- Other Adjustments,0,0,0,0,0,0,0,0,0,0
"Net Income Avail to Common, GAAP",1376,-115,1156,2106,1496,1958,2123,2339,3024,3248
Basic Weighted Avg Shares,275,272,272,263,256,251,245,241,241,317
"Basic EPS, GAAP",5.01,-0.42,4.26,8.01,5.84,7.80,8.65,9.71,12.56,10.25
Basic EPS from Cont Ops,3.29,-0.70,4.67,8.48,6.39,8.45,9.38,10.51,13.55,11.11
Diluted Weighted Avg Shares,280,272,275,265,259,253,247,242,242,319
"Diluted EPS, GAAP",4.92,-0.42,4.21,7.94,5.78,7.73,8.60,9.66,12.51,10.20
Diluted EPS from Cont Ops,3.23,-0.70,4.62,8.40,6.33,8.38,9.33,10.47,13.49,11.06
EBITDA,1542,247,2074,2449,2790,2996,3381,3807,4388,4032
EBITDA Margin (%),31.63,4.89,39.04,43.26,46.02,47.87,50.47,51.16,52.89,36.06
EBITA,1405,113,1917,2268,2610,2790,3177,3601,4210,3019
EBIT,1405,113,1917,2268,2610,2790,3177,3601,4210,3019
Gross Margin (%),29.07,2.42,35.87,40.06,43.05,44.58,73.12,71.89,73.54,66.32
Operating Margin (%),28.82,2.24,36.08,40.06,43.05,44.58,47.42,48.39,50.74,27.00
Profit Margin (%),28.23,-2.28,21.76,37.20,24.67,31.29,31.69,31.43,36.45,29.05
Sales per Employee,286765,297118,260441,283050,297206,295189,297733,323565,363107,279875
Dividend per Share,1.12,1.20,1.34,1.45,1.64,2.00,2.28,2.68,3.09,3.23
Depreciation Expense,137,134,157,181,180,206,204,206,178,1013
