,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Current Assets,1748,1716,1778,1845,1977,2024,2180,2140,1989,3158
"+ Cash, Cash Equivalents & STI",609,698,790,844,761,850,1120,997,875,1796
+ Cash & Cash Equivalents,332,413,458,456,384,432,661,662,471,434
+ ST Investments,277,284,333,388,377,419,460,334,405,1362
+ Accounts & Notes Receiv,423,378,391,372,465,393,393,419,424,495
"+ Accounts Receivable, Net",423,378,391,372,465,393,393,419,424,495
"+ Notes Receivable, Net",0,0,0,0,0,0,0,0,0,0
"+ Loans Receivable, Net",0,0,0,0,0,0,0,0,0,0
"+ Other Receivable, Net",0,0,0,0,0,0,0,0,0,0
+ Inventories,501,471,490,525,595,584,554,622,572,719
+ Raw Materials,106,106,110,117,114,108,110,127,117,229
+ Work In Process,130,132,114,126,143,145,146,152,143,221
+ Finished Goods,266,233,266,282,338,331,298,343,313,270
+ Inventory Adjustments,0,0,0,0,0,0,0,0,0,0
+ Other Inventory,0,0,0,0,0,1,0,0,0,0
+ Other ST Assets,215,170,105,103,157,197,113,101,118,148
+ Prepaid Expenses,0,0,0,0,0,0,0,0,0,0
+ ST Derivative & Hedging Assets,0,0,0,0,0,0,0,0,0,0
+ ST Assets Held-for-Sale,0,0,0,0,0,0,0,0,0,0
+ ST Deferred Tax Assets,0,0,0,0,0,0,0,0,0,0
+ Misc ST Assets,0,0,0,0,0,0,0,0,0,0
Total Noncurrent Assets,1641,1625,1934,2006,2295,3579,5829,10833,15787,10344
"+ Property, Plant & Equip, Net",429,429,438,489,493,509,-182,-268,-302,-330
"+ Property, Plant & Equip",1087,1089,1117,1227,1305,1327,701,694,696,680
- Accumulated Depreciation,658,660,679,739,812,818,883,961,998,1009
+ LT Investments & Receivables,378,389,720,831,1028,2656,4638,9561,14387,8831
+ LT Investments,378,389,720,831,1028,2656,4638,9561,14387,8831
+ LT Receivables,0,0,0,0,0,0,0,0,0,0
+ Other LT Assets,834,807,776,687,774,415,1372,1540,1702,1843
+ Total Intangible Assets,784,755,710,639,680,345,410,491,601,739
+ Goodwill,518,500,496,477,506,220,264,292,347,406
+ Other Intangible Assets,266,254,214,162,174,125,146,199,254,332
+ LT Deferred Tax Assets,0,0,0,0,0,0,0,0,0,0
+ LT Derivative & Hedging Assets,0,0,0,0,0,0,0,0,0,0
+ Misc LT Assets,50,52,66,48,93,70,962,1048,1100,1104
Total Assets,3389,3341,3712,3851,4272,5604,8009,12973,17776,13502
+ Payables & Accruals,313,317,310,325,347,321,323,420,465,362
+ Accounts Payable,149,129,280,296,307,264,287,362,419,330
+ Accrued Taxes,34,35,29,28,40,56,36,57,46,32
+ Interest & Dividends Payable,0,0,0,0,0,0,0,0,0,0
+ Other Payables & Accruals,131,153,0,0,0,0,0,0,0,0
+ ST Debt,2,0,0,0,0,0,426,2,0,0
+ ST Borrowings,2,0,0,0,0,0,426,2,0,0
+ ST Finance Leases,0,0,0,0,0,0,36,37,37,36
+ Other ST Liabilities,173,129,131,146,156,128,156,210,215,206
+ Deferred Revenue,26,27,30,31,28,27,34,42,51,52
+ Derivatives & Hedging,0,0,0,0,0,0,0,0,0,0
+ Deferred Tax Liabilities,0,0,0,0,0,0,0,0,0,0
+ Misc ST Liabilities,147,103,102,115,127,101,122,168,164,154
Total Current Liabilities,487,447,441,471,503,449,905,632,681,569
+ LT Debt,436,436,436,434,435,439,14,12,11,1198
+ LT Borrowings,436,436,436,434,435,439,14,12,11,1198
+ LT Finance Leases,0,0,0,0,0,0,187,186,186,154
+ Other LT Liabilities,279,274,344,358,404,700,1335,2449,3417,2120
+ Accrued Liabilities,162,155,233,223,222,553,998,2077,3059,1770
+ Pension Liabilities,0,0,0,0,0,0,0,0,0,0
+ Deferred Revenue,0,0,0,0,0,0,0,0,0,0
+ Deferred Tax Liabilities,0,0,0,0,0,0,0,0,0,0
+ Derivatives & Hedging,0,0,0,0,0,0,0,0,0,0
+ Misc LT Liabilities,117,119,111,135,182,146,337,372,358,350
Total Noncurrent Liabilities,715,709,780,792,839,1139,1348,2461,3428,3318
Total Liabilities,1202,1156,1221,1264,1342,1588,2254,3093,4109,3886
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Share Capital & APIC,240,271,300,333,361,394,410,429,442,447
+ Common Stock,0,0,0,0,0,0,0,0,0,0
+ Additional Paid in Capital,240,271,300,333,361,394,410,429,442,447
- Treasury Stock,0,0,0,0,0,49,38,100,106,264
+ Retained Earnings,1606,1695,1808,1836,1830,3722,5471,9268,13507,9898
+ Other Equity,341,219,382,418,739,-47,-87,282,-176,-467
Equity Before Minority Interest,2187,2185,2491,2587,2930,4016,5755,9880,13667,9615
+ Minority/Non Controlling Interest,0,0,0,0,0,0,0,0,0,0
Total Equity,2187,2185,2491,2587,2930,4016,5755,9880,13667,9615
Total Liabilities & Equity,3389,3341,3712,3851,4272,5604,8009,12973,17776,13502
Shares Outstanding,29,29,29,30,30,30,30,30,30,30
Capital Leases - Total,0,0,0,0,0,0,223,223,223,190
Net Debt,106,23,-22,-22,51,8,-221,-648,-460,764
Net Debt to Equity,4.84,1.04,-0.87,-0.84,1.75,0.20,-3.84,-6.56,-3.36,7.95
Tangible Common Equity Ratio,54,55,59,61,63,70,70,75,76,70
Current Ratio,3.59,3.84,4.03,3.91,3.93,4.51,2.41,3.39,2.92,5.55
Cash Conversion Cycle,201.27,192.87,183.54,157.51,175.21,171.49,160.75,151.22,106.96,151.79
Number of Employees,7750,7600,7770,8250,8150,8260,8120,8000,7900,8200
