,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Sales/Revenue/Turnover,2973,3334,3485,3604,4204,4443,4829,5371,6218,5468
+ Sales & Services Revenue,2973,3334,3485,3604,4204,4443,4829,5371,6218,5468
- Cost of Revenue,822,930,976,1027,1223,1246,1387,1475,1637,1613
+ Cost of Goods & Services,822,930,976,1027,1223,1246,1387,1475,1637,1613
Gross Profit,2150,2404,2508,2578,2981,3197,3442,3896,4581,3855
+ Other Operating Income,0,0,0,0,0,0,0,0,0,0
- Operating Expenses,896,959,1028,1062,1150,1272,1367,1449,1737,1858
"+ Selling, General & Admin",822,869,921,936,991,1080,1167,1229,1480,1527
+ Research & Development,0,0,0,0,0,0,0,0,0,0
+ Other Operating Expense,74,89,107,125,158,192,200,220,257,331
Operating Income (Loss),1254,1446,1480,1516,1832,1925,2075,2447,2844,1997
- Non-Operating (Income) Loss,85,-15,100,958,45,254,265,218,89,237
"+ Interest Expense, Net",92,117,115,138,188,216,208,205,171,231
+ Interest Expense,97,124,125,149,204,231,225,216,201,246
- Interest Income,6,7,10,11,16,15,17,11,30,15
+ Other Non-Op (Income) Loss,-7,-132,-15,820,-144,38,57,13,-82,6
Pretax Income,1169,1461,1380,558,1787,1671,1810,2229,2755,1760
- Income Tax Expense (Benefit),353,455,430,282,779,352,381,452,541,386
- (Income) Loss from Affiliates,0,0,0,0,0,0,0,0,0,0
Income (Loss) from Cont Ops,816,1006,950,276,1008,1319,1429,1777,2214,1374
- Net Extraordinary Losses (Gains),23,35,17,18,14,20,14,-2,0,0
+ Discontinued Operations,0,0,0,0,0,0,0,0,0,0
+ Extraord. & Accounting Changes,23,35,17,18,14,20,14,-2,0,0
Income (Loss) Incl. MI,793,971,933,257,994,1300,1415,1779,2214,1374
- Minority Interest,-11,-17,-8,-9,-7,-10,-7,1,0,0
"Net Income, GAAP",805,989,941,267,1001,1310,1422,1778,2214,1374
- Preferred Dividends,0,0,0,0,0,0,0,0,0,0
- Other Adjustments,0,0,0,0,0,0,0,0,0,0
"Net Income Avail to Common, GAAP",805,989,941,267,1001,1310,1422,1778,2214,1374
Basic Weighted Avg Shares,219,211,200,193,191,192,189,188,186,184
"Basic EPS, GAAP",3.67,4.69,4.70,1.38,5.24,6.84,7.51,9.48,11.88,7.47
Basic EPS from Cont Ops,3.72,4.77,4.75,1.43,5.27,6.89,7.55,9.47,11.88,7.47
Diluted Weighted Avg Shares,224,215,203,195,194,194,192,189,188,185
"Diluted EPS, GAAP",3.60,4.61,4.63,1.36,5.15,6.74,7.42,9.39,11.78,7.44
Diluted EPS from Cont Ops,3.65,4.69,4.67,1.41,5.19,6.79,7.46,9.39,11.78,7.44
EBITDA,1347,1541,1593,1643,1990,2117,2275,2667,3101,2328
EBITDA Margin (%),45.32,46.22,45.73,45.58,47.33,47.65,47.11,49.66,49.87,42.57
EBITA,1254,1446,1480,1516,1832,1925,2075,2447,2844,1997
EBIT,1254,1446,1480,1516,1832,1925,2075,2447,2844,1997
Gross Margin (%),72.33,72.10,71.98,71.52,70.91,71.97,71.28,72.54,73.67,70.50
Operating Margin (%),42.18,43.35,42.47,42.06,43.57,43.33,42.97,45.56,45.74,36.52
Profit Margin (%),27.06,29.65,27.01,7.40,23.80,29.48,29.45,33.10,35.61,25.13
Sales per Employee,353869,336798,335048,340019,350342,341746,439000,467450,461961,379038
Dividend per Share,0.90,1.12,1.36,1.48,1.52,1.76,2.00,2.24,2.48,2.80
Depreciation Expense,93,96,114,127,158,192,200,220,257,331
