,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Price/Earnings,15.39,20.21,17.42,14.72,14.41,13.90,15.54,12.27,10.88,15.25
Price/Earnings Average,13.12,17.16,18.07,16.95,14.51,14.49,14.81,10.31,11.74,13.10
Price/Earnings High,16.09,20.96,21.57,19.34,16.50,16.70,17.19,13.36,13.73,17.13
Price/Earnings Low,9.39,13.24,14.69,13.80,12.11,12.99,12.51,5.88,9.67,8.93
Price/Book Value,2.25,2.74,2.58,2.10,1.99,1.83,2.08,1.72,1.53,1.52
Price/Book Value Average,1.92,2.33,2.68,2.42,2.01,1.91,1.99,1.44,1.65,1.31
Price/Book Value High,2.35,2.84,3.20,2.76,2.28,2.20,2.31,1.87,1.93,1.71
Price/Book Value Low,1.37,1.80,2.18,1.97,1.68,1.71,1.68,0.82,1.36,0.89
Price/Tangible Book Value,16.80,14.89,12.35,12.49,8.66,6.53,7.22,4.59,4.51,4.83
Price/Tangible Book Value Average,14.32,12.64,12.81,14.38,8.72,6.81,6.88,3.85,4.86,4.15
Price/Tangible Book Value High,17.56,15.44,15.28,16.41,9.92,7.85,7.98,5.00,5.69,5.43
Price/Tangible Book Value Low,10.25,9.75,10.41,11.71,7.28,6.10,5.81,2.20,4.01,2.83
Price/Sales,1.08,1.37,1.31,1.06,1.04,1.01,1.11,1.00,0.85,0.77
Price/Sales Average,0.92,1.16,1.36,1.22,1.05,1.05,1.06,0.84,0.92,0.66
Price/Sales High,1.13,1.42,1.62,1.39,1.19,1.21,1.23,1.09,1.08,0.86
Price/Sales Low,0.66,0.90,1.11,0.99,0.88,0.94,0.90,0.48,0.76,0.45
Price/Cash Flow,8.89,10.64,11.61,8.03,9.17,8.08,8.80,4.91,12.21,10.34
Price/Cash Flow Average,7.58,9.03,12.05,9.24,9.23,8.42,8.39,4.12,13.17,8.89
Price/Cash Flow High,9.29,11.03,14.38,10.54,10.49,9.71,9.74,5.34,15.41,11.62
Price/Cash Flow Low,5.43,6.97,9.79,7.52,7.71,7.56,7.09,2.35,10.85,6.06
Price/Free Cash Flow,6.35,6.03,6.25,4.28,6.09,5.06,6.04,3.77,6.29,6.01
Price/Free Cash Flow Average,5.41,5.12,6.48,4.93,6.14,5.27,5.76,3.16,6.79,5.17
Price/Free Cash Flow High,6.64,6.26,7.74,5.63,6.97,6.08,6.68,4.10,7.94,6.75
Price/Free Cash Flow Low,3.87,3.95,5.27,4.01,5.12,4.73,4.87,1.80,5.59,3.52
EV/Sales,1.57,1.80,1.71,1.48,1.41,1.35,1.47,1.27,1.16,1.13
EV/Sales Average,1.41,1.60,1.76,1.64,1.42,1.40,1.42,1.11,1.22,1.03
EV/Sales High,1.62,1.85,2.02,1.81,1.56,1.55,1.58,1.36,1.37,1.22
EV/Sales Low,1.15,1.33,1.51,1.41,1.25,1.29,1.26,0.74,1.07,0.82
EV/EBITDA,8.86,10.05,9.43,8.54,8.52,8.96,9.79,7.83,7.72,9.57
EV/EBITDA Average,7.96,8.90,9.70,9.46,8.56,9.23,9.45,6.84,8.13,8.68
EV/EBITDA High,9.14,10.33,11.14,10.45,9.41,10.27,10.55,8.39,9.11,10.34
EV/EBITDA Low,6.48,7.43,8.30,8.16,7.53,8.53,8.37,4.60,7.13,6.97
EV/EBIT,11.99,13.58,12.45,11.33,11.49,12.41,13.73,10.78,10.73,15.12
EV/EBIT Average,10.77,12.03,12.81,12.55,11.55,12.79,13.26,9.41,11.32,13.72
EV/EBIT High,12.36,13.96,14.71,13.86,12.70,14.23,14.81,11.54,12.67,16.34
EV/EBIT Low,8.77,10.04,10.97,10.82,10.16,11.82,11.75,6.34,9.91,11.01
Last Price,80.18,111.51,120.02,106.38,113.35,116.20,142.65,136.13,130.75,140.89
High Price,83.83,115.64,148.57,139.77,129.74,139.63,157.79,148.27,165.00,158.28
Low Price,48.94,73.06,101.20,99.72,95.26,108.62,114.85,65.20,116.23,82.50
Enterprise Value,11443,14549,15488,14456,14715,14589,16697,14639,14632,15169
Enterprise Value Average,10281,12887,15929,16012,14790,15037,16120,12788,15424,13769
Enterprise Value High,11802,14957,18295,17682,16259,16729,18010,15671,17273,16397
Enterprise Value Low,8372,10753,13638,13812,13010,13897,14287,8605,13513,11045
