,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,0.02,0.03,0.06,0.03,0.04,0.07,0.04,0.49,0.06,0.05
Current Ratio,1.35,1.37,1.56,1.28,0.97,1.34,1.23,1.32,1.14,1.33
Quick Ratio,1.07,1.11,1.24,1.12,0.85,1.11,1.04,1.19,0.94,1.11
CFO/Avg Current Liab,0.91,0.92,0.89,1.07,0.75,0.81,0.96,1.17,0.40,0.51
Common Equity/Total Assets,42.11,44.75,47.41,47.42,49.75,51.43,50.86,50.07,50.44,48.42
Long-Term Debt/Equity (%),91.23,79.65,74.42,87.48,69.08,71.94,74.63,59.35,71.74,85.80
Long-Term Debt/Capital (%),45.35,42.30,40.71,44.28,36.93,39.86,40.36,34.47,39.44,43.21
Long-Term Debt/Total Assets (%),38.62,35.77,35.16,39.06,32.47,34.93,35.71,28.22,33.96,37.96
Total Debt/Equity (%),94.05,81.34,75.80,89.78,79.87,73.10,77.21,65.47,73.56,88.30
Total Debt/Capital (%),46.75,43.20,41.47,45.44,42.69,40.50,41.75,38.02,40.45,44.46
Total Debt/Total Assets (%),39.81,36.53,35.81,40.09,37.54,35.49,36.94,31.12,34.82,39.06
CFO/Total Liabilities,18.45,20.95,20.09,22.56,20.73,23.14,23.64,33.38,12.82,13.24
CFO/CapEx,2.38,1.26,1.12,1.12,1.94,1.65,2.17,3.21,1.03,1.36
Altman's Z-Score,3.99,4.46,4.75,4.33,4.31,4.25,4.31,3.74,3.80,3.57
