,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Current Assets,19277,16614,14805,16800,19312,17675,18969,15844,21165,24133
"+ Cash, Cash Equivalents & STI",4292,3689,4114,4816,5850,2982,2583,3313,4122,4862
+ Cash & Cash Equivalents,4292,3689,4114,4816,5850,2982,2583,3313,4122,4862
+ ST Investments,0,0,0,0,0,0,0,0,0,0
+ Accounts & Notes Receiv,8823,5976,4682,5959,6922,7345,8904,6109,10378,11919
"+ Accounts Receivable, Net",8650,5509,4105,5687,6786,6984,8094,4807,9968,10761
"+ Notes Receivable, Net",49,0,0,0,0,0,0,0,0,0
"+ Loans Receivable, Net",0,0,0,0,0,0,0,0,0,0
"+ Other Receivable, Net",124,467,577,272,136,361,810,1302,410,1158
+ Inventories,5758,6623,5898,5709,6384,6532,7013,6038,6265,6752
+ Raw Materials,2527,2697,2890,2556,2925,2854,2979,2613,2698,3173
+ Work In Process,0,0,0,0,0,0,0,0,0,0
+ Finished Goods,3231,3926,3774,3153,3459,3678,4034,3425,3567,3579
+ Inventory Adjustments,0,0,-766,0,0,0,0,0,0,0
+ Other Inventory,0,0,0,0,0,0,0,0,0,0
+ Other ST Assets,404,326,111,316,156,816,469,384,400,600
+ Prepaid Expenses,0,0,0,0,0,0,0,0,0,0
+ ST Derivative & Hedging Assets,0,0,0,0,0,0,0,0,0,0
+ ST Assets Held-for-Sale,0,0,0,0,0,0,0,0,0,0
+ ST Deferred Tax Assets,0,0,0,0,0,0,0,0,0,0
+ Misc ST Assets,0,0,0,0,0,0,0,0,0,0
Total Noncurrent Assets,27983,28936,29371,29373,30846,32480,34895,35930,36723,36849
"+ Property, Plant & Equip, Net",25707,26735,26703,26472,27480,28848,30593,31593,32131,32092
"+ Property, Plant & Equip",33933,35933,36907,37733,40010,42473,45623,48171,50356,51690
- Accumulated Depreciation,8226,9198,10204,11261,12530,13625,15030,16578,18225,19598
+ LT Investments & Receivables,0,78,201,201,530,542,942,972,734,724
+ LT Investments,0,78,201,201,530,542,942,972,734,724
+ LT Receivables,0,0,0,0,0,0,0,0,0,0
+ Other LT Assets,2276,2123,2467,2700,2836,3090,3360,3365,3858,4033
+ Total Intangible Assets,156,154,156,148,142,567,543,508,478,462
+ Goodwill,0,0,0,0,0,260,260,260,260,260
+ Other Intangible Assets,156,154,156,148,142,307,283,248,218,202
+ LT Deferred Tax Assets,0,0,0,0,0,0,0,0,0,0
+ LT Derivative & Hedging Assets,0,0,0,0,0,0,0,0,0,0
+ Misc LT Assets,2120,1969,2311,2552,2694,2523,2817,2857,3380,3571
Total Assets,47260,45550,44343,46173,50158,50155,53864,51774,57888,60982
+ Payables & Accruals,12499,8904,6781,7938,10734,10380,12185,7956,14850,15667
+ Accounts Payable,9931,6760,4907,6357,8348,8594,10205,6082,12495,12728
+ Accrued Taxes,2118,1642,1406,1162,1889,1262,1512,1484,1839,2409
+ Interest & Dividends Payable,0,0,0,0,0,0,0,0,0,0
+ Other Payables & Accruals,450,502,468,419,497,524,468,390,516,530
+ ST Debt,303,606,127,115,122,238,825,1008,1579,1420
+ ST Borrowings,303,606,127,115,122,238,494,723,1110,861
+ ST Finance Leases,0,0,0,0,0,0,331,285,154,248
+ Other ST Liabilities,321,470,285,275,215,106,150,319,422,374
+ Deferred Revenue,0,0,0,0,0,31,55,56,78,129
+ Derivatives & Hedging,0,0,0,0,0,0,0,0,0,0
+ Deferred Tax Liabilities,249,376,366,0,0,0,0,0,0,0
+ Misc ST Liabilities,72,94,-81,275,215,75,95,263,344,245
Total Current Liabilities,13123,9980,7193,8328,11071,10724,13160,9283,16851,17461
+ LT Debt,6261,5780,7250,7886,8750,8871,10137,14839,1766,2146
+ LT Borrowings,6261,5780,7250,7886,8750,8871,9178,13954,10840,8380
+ LT Finance Leases,0,0,0,0,0,0,959,885,1766,2146
+ Other LT Liabilities,7930,8546,8379,9105,7437,7829,8031,8010,19454,15907
+ Accrued Liabilities,6601,6607,6768,7361,4708,4962,5103,5275,5210,5217
+ Pension Liabilities,507,792,719,742,776,654,834,878,601,448
+ Deferred Revenue,0,0,0,0,0,0,0,0,0,0
+ Deferred Tax Liabilities,0,0,0,0,0,0,0,0,0,0
+ Derivatives & Hedging,0,0,0,0,0,0,0,0,0,0
+ Misc LT Liabilities,822,1147,892,1002,1953,2213,2094,1857,13643,10242
Total Noncurrent Liabilities,14191,14326,15629,16991,16187,16700,18168,22849,21220,18053
Total Liabilities,27314,24306,22989,25319,27258,27424,31328,32132,38071,35514
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Share Capital & APIC,7194,7123,7071,7095,7046,7055,6828,6821,6834,6870
+ Common Stock,7,7,7,7,7,7,7,7,7,7
+ Additional Paid in Capital,7187,7116,7064,7088,7039,7048,6821,6814,6827,6863
- Treasury Stock,7054,8125,10799,12027,13315,14925,15648,15719,15677,20197
+ Retained Earnings,18970,22046,25188,26366,29200,31044,31974,28953,28281,38247
+ Other Equity,350,-367,-933,-1410,-940,-1507,-1351,-1254,-1008,-1359
Equity Before Minority Interest,19460,20677,20527,20024,21991,21667,21070,17960,17043,23561
+ Minority/Non Controlling Interest,486,567,827,830,909,1064,733,841,1387,1907
Total Equity,19946,21244,21354,20854,22900,22731,21803,18801,18430,25468
Total Liabilities & Equity,47260,45550,44343,46173,50158,50155,53131,50933,56501,60982
Shares Outstanding,536,514,473,450,434,418,409,408,409,372
Capital Leases - Total,0,0,0,0,0,0,1290,1170,1920,2394
Net Debt,2272,2697,3263,3185,3022,6127,7089,11364,7828,4379
Net Debt to Equity,11.39,12.70,15.28,15.27,13.20,26.95,32.51,60.44,42.47,17.19
Tangible Common Equity Ratio,42,46,48,45,46,45,40,36,31,41
Current Ratio,1.47,1.66,2.06,2.02,1.74,1.65,1.44,1.71,1.26,1.38
Cash Conversion Cycle,11.72,13.59,21.67,24.42,19.12,14.92,16.30,26.60,13.40,7.58
Number of Employees,10007,10065,10103,9996,10015,10261,10222,9964,9813,9743
