,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
+ Net Income,2728,3711,4101,2417,4156,3353,2784,-1107,1288,11879
+ Depreciation & Amortization,1720,1690,1842,1894,1986,2069,2255,2351,2405,2473
+ Non-Cash Items,194,650,974,-467,-1949,246,-4259,-569,-2931,-13481
+ Stock-Based Compensation,64,60,0,0,0,0,0,0,0,0
+ Deferred Income Taxes,501,445,165,230,-2543,203,234,158,-126,50
+ Asset Impairment Charge,0,0,790,-691,0,0,0,-19,0,61
+ Other Non-Cash Adj,-371,145,19,-6,594,43,-4493,-708,-2805,-13592
+ Chg in Non-Cash Work Cap,922,-1810,-1306,976,1289,-1297,-465,343,-323,-210
+ (Inc) Dec in Accts Receiv,-743,2730,1190,-1375,-870,-457,-1468,2773,-4382,-1619
+ (Inc) Dec in Inventories,-13,-1014,-222,771,-516,-197,-385,1007,-253,-672
+ (Inc) Dec in Prepaid Assets,2,-32,-45,-109,151,-77,427,101,-22,-180
+ Inc (Dec) in Accts Payable,1676,-3494,-2229,1689,2524,-566,1720,-4226,6882,845
+ Inc (Dec) in Other,0,0,0,0,0,0,-759,688,-2548,1416
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Operating Activities,5564,4241,5611,4820,5482,4371,315,1018,439,661
+ Change in Fixed & Intang,0,0,0,0,0,0,0,0,0,0
+ Disp in Fixed & Intang,0,0,0,0,0,0,0,0,0,0
+ Disp of Fixed Prod Assets,0,0,0,0,0,0,0,0,0,0
+ Disp of Intangible Assets,0,0,0,0,0,0,0,0,0,0
+ Acq of Fixed & Intang,-2121,-2153,-1618,-1278,-1379,-320,-3,-1788,-1665,-1681
+ Acq of Fixed Prod Assets,-2121,-2153,-1618,-1278,-1379,-320,-3,-1788,-1665,-1681
+ Acq of Intangible Assets,0,0,0,0,0,0,0,0,0,0
+ Net Change in LT Investment,0,0,0,0,0,0,0,0,0,0
+ Dec in LT Investment,0,0,0,0,0,0,0,0,0,0
+ Inc in LT Investment,0,0,0,0,0,0,0,0,0,0
+ Net Cash From Acq & Div,-76,-14,-141,-4,-406,-949,-236,-54,261,31
+ Cash from Divestitures,0,0,0,0,0,0,0,0,270,32
+ Cash for Acq of Subs,-76,-14,-141,-4,-406,-949,-236,-54,-9,-1
+ Cash for JVs,0,0,0,0,0,0,0,0,0,0
+ Other Investing Activities,-615,-677,-728,-724,-597,-2659,-2762,-583,-755,-1155
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Investing Activities,-2812,-2844,-2487,-2006,-2382,-3928,-3001,-2425,-2159,-2805
+ Dividends Paid,-462,-566,-848,-1111,-1242,-1369,-1492,-1600,-1602,-1562
+ Net Cash From Debt,537,-172,933,678,359,8,320,4075,-1207,-2810
+ Cash From Debt,1075,28,1446,2153,380,1367,2131,4570,1828,3153
+ Repayments of Debt,-538,-200,-513,-1475,-21,-1359,-1811,-495,-3035,-5963
+ Cash (Repurchase) of Equity,-559,-1296,-2649,-1336,-1336,-1708,-1727,-156,-27,-4577
+ Increase in Capital Stock,369,0,189,0,36,0,0,0,0,0
+ Decrease in Capital Stock,-928,-1296,-2838,-1336,-1372,-1708,-1727,-156,-27,-4577
+ Other Financing Activities,321,104,19,-243,-53,-99,-98,-242,-10,100
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Financing Activities,-163,-1930,-2545,-2012,-2272,-3168,-2997,2077,-2846,-8849
Effect of Foreign Exchange Rates,-20,-70,-154,-100,206,-143,68,130,-45,-180
Net Changes in Cash,2589,-533,579,802,828,-2725,-5683,670,-4566,-10993
EBITDA,5683,7592,8200,5522,5585,6641,6091,772,4535,18224
EBITDA Margin (%),4.12,5.80,9.34,7.30,5.94,5.67,5.62,1.19,3.98,10.33
Net Cash Paid for Acquisitions,76,14,141,4,406,949,236,54,-261,-31
Free Cash Flow,3443,2088,3993,3542,4103,4051,312,-770,-1226,-1020
Free Cash Flow to Firm,3693,2358,4290,3881,0,4423,675,0,-723,-584
Free Cash Flow to Equity,3980,1916,4926,4220,4462,4059,632,3305,-2433,-3830
Free Cash Flow per Basic Share,6.35,3.97,8.03,7.68,9.28,9.51,0.76,-1.89,-3.01,-2.58
Price/Free Cash Flow,3.47,4.12,4.95,5.20,5.95,6.70,120.92,8.23,14.37,21.45
Cash Flow to Net Income,2.05,1.17,1.41,2.11,1.35,1.40,0.13,-0.72,0.47,0.06
