,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Current Assets,101466,114246,124712,139660,159851,169662,175552,181915,184406,169684
"+ Cash, Cash Equivalents & STI",77022,85709,96526,113240,132981,133768,133819,136527,130334,104757
+ Cash & Cash Equivalents,3804,8669,5595,6510,7663,11946,11356,13576,14224,13931
+ ST Investments,73218,77040,90931,106730,125318,121822,122463,122951,116110,90826
+ Accounts & Notes Receiv,17486,19544,17908,18277,19792,26481,29524,32011,38043,44261
"+ Accounts Receivable, Net",17486,19544,17908,18277,19792,26481,29524,32011,38043,44261
"+ Notes Receivable, Net",0,0,0,0,0,0,0,0,0,0
"+ Loans Receivable, Net",0,0,0,0,0,0,0,0,0,0
"+ Other Receivable, Net",0,0,0,0,0,0,0,0,0,0
+ Inventories,1938,2660,2902,2251,2181,2662,2063,1895,2636,3742
+ Raw Materials,328,944,1100,612,797,655,399,700,1190,1144
+ Work In Process,201,266,202,158,145,54,53,83,79,82
+ Finished Goods,1409,1450,1600,1481,1239,1953,1611,1112,1367,2516
+ Inventory Adjustments,0,0,0,0,0,0,0,0,0,0
+ Other Inventory,0,0,0,0,0,0,0,0,0,0
+ Other ST Assets,5020,6333,7376,5892,4897,6751,10146,11482,13393,16924
+ Prepaid Expenses,0,0,0,0,0,0,0,0,0,0
+ ST Derivative & Hedging Assets,0,0,0,0,0,0,0,0,0,0
+ ST Assets Held-for-Sale,0,0,0,0,0,0,0,0,0,0
+ ST Deferred Tax Assets,0,0,0,0,0,0,0,0,0,0
+ Misc ST Assets,0,0,0,0,0,0,0,0,0,0
Total Noncurrent Assets,40965,58138,51511,54034,81235,89186,111004,119396,149373,195156
"+ Property, Plant & Equip, Net",9991,13011,14731,18356,23734,36146,43856,52904,70803,87546
"+ Property, Plant & Equip",22504,27804,32337,38156,47913,65369,79186,96101,122154,147206
- Accumulated Depreciation,12513,14793,17606,19800,24179,29223,35330,43197,51351,59660
+ LT Investments & Receivables,10844,14597,12053,10431,6023,1862,2649,2965,5984,6891
+ LT Investments,10844,14597,12053,10431,6023,1862,2649,2965,5984,6891
+ LT Receivables,0,0,0,0,0,0,0,0,0,0
+ Other LT Assets,20130,30530,24727,25247,51478,51178,64499,63527,72586,100719
+ Total Intangible Assets,17738,27108,21774,21605,45228,43736,49776,50389,57511,78822
+ Goodwill,14655,20127,16939,17872,35122,35683,42026,43351,49711,67524
+ Other Intangible Assets,3083,6981,4835,3733,10106,8053,7750,7038,7800,11298
+ LT Deferred Tax Assets,0,0,0,0,0,0,0,0,0,0
+ LT Derivative & Hedging Assets,0,0,0,0,0,0,0,0,0,0
+ Misc LT Assets,2392,3422,2953,3642,6250,7442,14723,13138,15075,21897
Total Assets,142431,172384,176223,193694,241086,258848,286556,301311,333779,364840
+ Payables & Accruals,6065,8772,7289,7772,8205,10738,15047,14660,17337,23067
+ Accounts Payable,4828,7432,6591,6898,7390,8617,9382,12530,15163,19000
+ Accrued Taxes,592,782,606,580,718,2121,5665,2130,2174,4067
+ Interest & Dividends Payable,0,0,0,0,0,0,0,0,0,0
+ Other Payables & Accruals,645,558,92,294,97,0,0,0,0,0
+ ST Debt,2999,2000,7484,12904,10121,3998,5516,3749,8072,2749
+ ST Borrowings,2999,2000,7484,12904,10121,3998,5516,3749,8072,2749
+ ST Finance Leases,0,0,0,0,0,0,0,0,0,0
+ Other ST Liabilities,28353,34853,35085,38681,46201,43752,48857,53901,63248,69266
+ Deferred Revenue,20639,23150,23223,27468,34102,28905,32676,36000,41525,45538
+ Derivatives & Hedging,0,0,0,0,0,0,0,0,0,0
+ Deferred Tax Liabilities,0,0,0,0,0,0,0,0,0,0
+ Misc ST Liabilities,7714,11703,11862,11213,12099,14847,16181,17901,21723,23728
Total Current Liabilities,37417,45625,49858,59357,64527,58488,69420,72310,88657,95082
+ LT Debt,12601,20645,27808,40783,76073,77810,72850,67249,59703,58521
+ LT Borrowings,12601,20645,27808,40783,76073,72242,66662,59578,50074,47032
+ LT Finance Leases,0,0,0,0,5372,5568,6188,7671,9629,11489
+ Other LT Liabilities,13469,16330,18474,21557,28092,39832,41956,43448,43431,44695
+ Accrued Liabilities,3469,4736,4930,7137,10908,4356,4763,3384,2814,3100
+ Pension Liabilities,0,0,0,0,0,0,0,0,0,0
+ Deferred Revenue,0,0,0,0,0,0,0,0,0,0
+ Deferred Tax Liabilities,0,0,0,0,0,0,0,0,0,0
+ Derivatives & Hedging,0,0,0,0,0,0,0,0,0,0
+ Misc LT Liabilities,10000,11594,13544,14420,17184,35476,37193,40064,40617,41595
Total Noncurrent Liabilities,26070,36975,46282,62340,104165,117642,114806,110697,103134,103216
Total Liabilities,63487,82600,96140,121697,168692,176130,184226,183007,191791,198298
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Share Capital & APIC,67306,68366,68465,68178,69315,71223,78520,80552,83111,86939
+ Common Stock,67306,68366,68465,68178,69315,71223,78520,80552,83111,86939
+ Additional Paid in Capital,0,0,0,0,0,0,0,0,0,0
- Treasury Stock,0,0,0,0,0,0,0,0,0,0
+ Retained Earnings,9895,17710,9096,2282,2648,13682,24150,34566,57055,84281
+ Other Equity,1743,3708,2522,1537,431,-2187,-340,3186,1822,-4678
Equity Before Minority Interest,78944,89784,80083,71997,72394,82718,102330,118304,141988,166542
+ Minority/Non Controlling Interest,0,0,0,0,0,0,0,0,0,0
Total Equity,78944,89784,80083,71997,72394,82718,102330,118304,141988,166542
Total Liabilities & Equity,142431,172384,176223,193694,241086,258848,286556,301311,333779,364840
Shares Outstanding,8328,8239,8027,7808,7708,7677,7643,7571,7519,7464
Capital Leases - Total,0,0,0,0,5372,5568,6188,7671,9629,11489
Net Debt,11796,13976,29697,47177,78531,64294,60822,49751,43922,35850
Net Debt to Equity,14.94,15.57,37.08,65.53,108.48,77.73,59.44,42.05,30.93,21.53
Tangible Common Equity Ratio,49,43,38,29,14,18,22,27,31,31
Current Ratio,2.71,2.50,2.50,2.35,2.48,2.90,2.53,2.52,2.08,1.78
Cash Conversion Cycle,27.64,28.08,26.86,29.47,24.58,24.34,23.68,7.10,-3.51,-3.45
Number of Employees,99000,128000,118000,114000,124000,131000,144000,163000,181000,221000
