,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
+ Net Income,21863,22074,12193,16798,21204,16571,39240,44281,61271,72738
+ Depreciation & Amortization,3755,5212,5957,6622,8778,10261,11682,12796,11686,14460
+ Non-Cash Items,-39663,-40004,-35655,-45871,-59838,14768,326,1450,4719,1391
+ Stock-Based Compensation,2406,2446,2574,2668,3266,3940,4652,5289,6118,7502
+ Deferred Income Taxes,-19,-331,224,-448,-3296,13040,-3534,-3620,-150,-5702
+ Asset Impairment Charge,0,0,7498,630,0,0,0,0,0,0
+ Other Non-Cash Adj,-42050,-42119,-45951,-48721,-59808,-2212,-792,-219,-1249,-409
+ Chg in Non-Cash Work Cap,42878,44949,46585,55776,69363,2284,937,2148,-936,446
+ (Inc) Dec in Accts Receiv,-1807,-1120,1456,-530,-925,-3862,-2812,-2577,-6481,-6834
+ (Inc) Dec in Inventories,-802,-161,-272,600,50,-465,597,168,-737,-1123
+ (Inc) Dec in Prepaid Assets,0,0,0,0,0,0,0,0,0,0
+ Inc (Dec) in Accts Payable,537,473,-1054,88,81,1148,232,3018,2798,2943
+ Inc (Dec) in Other,44950,45757,46455,55618,70157,5463,2920,1539,3484,5460
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Operating Activities,28833,32231,29080,33325,39507,43884,52185,60675,76740,89035
+ Change in Fixed & Intang,0,0,0,0,0,0,0,0,0,0
+ Disp in Fixed & Intang,0,0,0,0,0,0,0,0,0,0
+ Disp of Fixed Prod Assets,0,0,0,0,0,0,0,0,0,0
+ Disp of Intangible Assets,0,0,0,0,0,0,0,0,0,0
+ Acq of Fixed & Intang,-4257,-5485,-5944,-8343,-8129,-11632,-13925,-15441,-20622,-23886
+ Acq of Fixed Prod Assets,-4257,-5485,-5944,-8343,-8129,-11632,-13925,-15441,-20622,-23886
+ Acq of Intangible Assets,0,0,0,0,0,0,0,0,0,0
+ Net Change in LT Investment,-17802,-7324,-12868,-14417,-12511,6557,540,6980,2876,18438
+ Dec in LT Investment,57594,65366,85861,115341,164394,143937,58237,84170,65800,44894
+ Inc in LT Investment,-75396,-72690,-98729,-129758,-176905,-137380,-57697,-77190,-62924,-26456
+ Net Cash From Acq & Div,-1584,-5937,-3723,-1393,-25944,-888,-2388,-2521,-8909,-22038
+ Cash from Divestitures,0,0,0,0,0,0,0,0,0,0
+ Cash for Acq of Subs,-1584,-5937,-3723,-1393,-25944,-888,-2388,-2521,-8909,-22038
+ Cash for JVs,0,0,0,0,0,0,0,0,0,0
+ Other Investing Activities,-168,-87,-466,203,-197,-98,0,-1241,-922,-2825
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Investing Activities,-23811,-18833,-23001,-23950,-46781,-6061,-15773,-12223,-27577,-30311
+ Dividends Paid,-7455,-8879,-9882,-11006,-11845,-12699,-13811,-15137,-16521,-18135
+ Net Cash From Debt,3537,6462,9180,11088,36422,-2877,-4000,-5518,-3750,-9023
+ Cash From Debt,4883,10350,10680,13884,44344,7183,0,0,0,0
+ Repayments of Debt,-1346,-3888,-1500,-2796,-7922,-10060,-4000,-5518,-3750,-9023
+ Cash (Repurchase) of Equity,-4429,-6709,-13809,-15301,-11016,-9719,-18401,-21625,-25692,-30855
+ Increase in Capital Stock,931,607,634,668,772,1002,1142,1343,1693,1841
+ Decrease in Capital Stock,-5360,-7316,-14443,-15969,-11788,-10721,-19543,-22968,-27385,-32696
+ Other Financing Activities,199,732,5431,6826,-5153,-8295,-675,-3751,-2523,-863
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Financing Activities,-8148,-8394,-9080,-8393,8408,-33590,-36887,-46031,-48486,-58876
Effect of Foreign Exchange Rates,-8,-139,-73,-67,19,50,-115,-201,-29,-141
Net Changes in Cash,-3126,5004,-3001,982,1134,4233,-475,2421,677,-152
EBITDA,30519,33098,34129,27914,31410,45319,54641,65755,81602,97843
EBITDA Margin (%),39.20,38.12,36.47,32.72,34.92,41.06,43.42,45.98,48.55,49.35
Net Cash Paid for Acquisitions,1584,5937,3723,1393,25944,888,2388,2521,8909,22038
Free Cash Flow,24576,26746,23136,24982,31378,32252,38260,45234,56118,65149
Free Cash Flow to Firm,24923,27220,23651,26039,33413,33494,40673,47397,58140,66941
Free Cash Flow to Equity,28113,33208,32316,36070,67800,29375,34260,39716,52368,56126
Free Cash Flow per Basic Share,2.93,3.22,2.83,3.15,4.05,4.19,4.99,5.94,7.44,8.69
Price/Free Cash Flow,8.84,9.41,10.46,9.72,11.26,13.84,15.71,20.03,21.21,17.38
Cash Flow to Net Income,1.32,1.46,2.38,1.98,1.86,2.65,1.33,1.37,1.25,1.22
