,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Sales/Revenue/Turnover,5165,5712,6227,6780,7256,7911,8352,10620,12731,14205
+ Sales & Services Revenue,5165,5712,6227,6780,7256,7911,8352,10620,12731,14205
- Cost of Revenue,3411,3761,4083,4454,4764,5209,5480,6859,8254,9233
+ Cost of Goods & Services,3411,3761,4083,4454,4764,5209,5480,6859,8254,9233
Gross Profit,1754,1950,2143,2325,2492,2703,2872,3762,4477,4972
+ Other Operating Income,0,0,0,0,0,0,0,0,0,0
- Operating Expenses,1239,1361,1493,1631,1806,2001,2129,2696,3170,3537
"+ Selling, General & Admin",1139,1246,1369,1488,1640,1823,1933,2479,2900,3194
+ Research & Development,0,0,0,0,0,0,0,0,0,0
+ Other Operating Expense,100,115,124,143,166,177,196,217,270,343
Operating Income (Loss),515,589,651,694,686,702,743,1066,1307,1435
- Non-Operating (Income) Loss,1,2,3,6,14,18,20,98,27,31
"+ Interest Expense, Net",1,2,3,6,14,18,20,29,27,31
+ Interest Expense,1,2,3,6,14,18,20,29,27,31
- Interest Income,0,0,0,0,0,0,0,0,0,0
+ Other Non-Op (Income) Loss,0,0,0,0,0,0,0,69,0,0
Pretax Income,514,588,648,688,673,683,723,968,1280,1404
- Income Tax Expense (Benefit),186,217,237,251,250,151,161,219,283,316
- (Income) Loss from Affiliates,0,0,0,0,0,0,0,0,0,0
Income (Loss) from Cont Ops,328,371,410,437,423,532,562,749,997,1089
- Net Extraordinary Losses (Gains),0,0,0,0,0,0,0,0,0,0
+ Discontinued Operations,0,0,0,0,0,0,0,0,0,0
+ Extraord. & Accounting Changes,0,0,0,0,0,0,0,0,0,0
Income (Loss) Incl. MI,328,371,410,437,423,532,562,749,997,1089
- Minority Interest,0,0,0,0,0,0,0,0,0,0
"Net Income, GAAP",328,371,410,437,423,532,562,749,997,1089
- Preferred Dividends,0,0,0,0,0,0,0,0,0,0
- Other Adjustments,0,0,0,0,0,0,0,0,0,0
"Net Income Avail to Common, GAAP",328,371,410,437,423,532,562,749,997,1089
Basic Weighted Avg Shares,139,138,136,133,128,123,120,116,115,111
"Basic EPS, GAAP",2.35,2.69,3.03,3.29,3.31,4.34,4.70,6.44,8.69,9.78
Basic EPS from Cont Ops,2.35,2.69,3.03,3.29,3.31,4.34,4.70,6.44,8.69,9.78
Diluted Weighted Avg Shares,142,139,137,134,128,123,121,117,116,112
"Diluted EPS, GAAP",2.32,2.66,3.00,3.27,3.30,4.31,4.66,6.38,8.61,9.71
Diluted EPS from Cont Ops,2.32,2.66,3.00,3.27,3.30,4.31,4.66,6.38,8.61,9.71
EBITDA,615,704,774,837,852,879,939,1283,1577,1778
EBITDA Margin (%),11.90,12.33,12.43,12.35,11.74,11.11,11.25,12.08,12.39,12.52
EBITA,515,589,651,694,686,702,743,1066,1307,1435
EBIT,515,589,651,694,686,702,743,1066,1307,1435
Gross Margin (%),33.95,34.15,34.42,34.30,34.34,34.16,34.38,35.42,35.17,35.00
Operating Margin (%),9.96,10.32,10.45,10.24,9.46,8.87,8.90,10.04,10.26,10.10
Profit Margin (%),6.36,6.49,6.59,6.45,5.82,6.73,6.73,7.05,7.83,7.66
Sales per Employee,268999,270697,270718,260753,259157,272795,260998,259033,276763,289892
Dividend per Share,0.49,0.61,0.76,0.92,1.05,1.20,1.36,1.50,2.08,3.68
Depreciation Expense,100,115,124,143,166,177,196,217,270,343
