,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Shares Outstanding,316,439,418,390,379,523,525,487,506,2430
Diluted Weighted Avg Shares,722,687,656,610,576,688,711,672,664,1940
Basic Weighted Avg Shares,331,454,432,401,384,498,529,505,588,1940
Revenue per Share,16.72,13.80,14.80,16.20,17.90,21.19,21.07,21.13,20.73,17.43
EBITDA per Share,10.46,8.82,9.47,10.34,11.35,14.63,13.97,13.95,12.00,9.21
Operating Income per Share,6.03,4.67,4.75,5.12,5.52,5.22,6.03,5.41,3.36,-1.80
"Basic EPS, GAAP",3.25,1.99,2.39,1.97,-0.59,0.87,2.93,2.16,1.52,-3.82
Basic EPS from Cont Ops,3.25,2.50,2.43,3.04,-0.82,1.37,4.18,2.68,2.04,-3.76
"Diluted EPS, GAAP",1.49,1.31,1.58,1.29,-0.39,0.63,2.18,1.62,1.35,-3.82
Diluted EPS from Cont Ops,1.49,1.66,1.60,2.00,-0.54,0.99,3.11,2.02,1.80,-3.76
Dividend per Share,0,0,0,0,0,0,0,0,0,0
Cash Flow per Share,3.88,2.90,2.96,3.42,4.24,5.17,6.43,5.42,4.76,2.22
Free Cash Flow per Basic Share,3.54,2.64,2.72,3.20,3.89,4.88,5.88,4.63,4.12,1.71
Cash & Equivalents per Share,1.29,0.84,0.93,0.77,19.28,1.88,2.96,4.30,7.72,1.54
Book Value per Share,9.16,8.69,10.82,13.43,12.23,10.05,13.98,17.57,18.95,0.92
Tangible Book Value per Share,-14.41,-13.29,-14.91,-15.98,-15.92,-29.11,-24.53,-24.18,-19.11,-23.62
