,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,0.32,0.14,0.25,0.19,3.91,0.25,0.48,0.68,1.13,0.25
Current Ratio,1.86,0.96,1.64,1.66,5.34,1.06,1.61,1.99,2.10,0.93
Quick Ratio,1.37,0.69,1.18,1.15,4.89,0.90,1.29,1.50,1.84,0.76
CFO/Avg Current Liab,1.15,0.68,0.61,0.87,0.95,0.88,0.94,0.87,0.86,0.47
Common Equity/Total Assets,19.33,23.82,28.50,33.23,20.56,16.16,21.76,25.08,27.85,1.67
Long-Term Debt/Equity (%),103.99,95.20,133.80,144.94,293.75,144.39,123.77,121.69,107.64,99.93
Long-Term Debt/Capital (%),68.72,51.60,60.93,58.49,74.39,62.14,59.64,58.24,55.16,92.10
Long-Term Debt/Total Assets (%),43.27,37.75,48.01,49.76,65.42,46.65,43.90,44.21,41.89,36.29
Total Debt/Equity (%),104.27,112.63,135.89,146.45,294.35,162.07,128.86,124.40,110.17,100.68
Total Debt/Capital (%),68.90,61.04,61.88,59.10,74.54,69.75,62.09,59.54,56.45,92.80
Total Debt/Total Assets (%),43.39,44.67,48.76,50.28,65.55,52.37,45.71,45.19,42.87,36.57
CFO/Total Liabilities,14.69,13.64,12.55,13.27,9.29,11.69,15.61,12.62,13.30,5.04
CFO/CapEx,11.17,10.98,12.40,15.60,12.07,17.52,11.76,6.81,7.50,4.36
Altman's Z-Score,5.18,5.77,5.91,5.93,2.91,4.29,4.33,3.95,3.58,1.03
