,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Market Capitalization,14616,15458,11102,10690,8483,12893,17199,14503,12367,23036
- Cash & Cash Equivalents,408,367,390,300,7309,986,1552,2091,3905,3731
+ Preferred Equity and Hybrid Capital,2,2,2,2,0,0,0,0,0,0
+ Minority/Non Controlling Interest,37,749,241,243,413,2131,2075,1919,1797,1572
+ Total Debt,6499,7153,7735,7923,14785,17045,15419,15404,14759,48999
Enterprise Value,20746,22995,18690,18558,16372,31083,33141,29735,25018,69876
Total Capital,9433,11718,12500,13405,19835,24437,24834,25873,26143,52803
Total Debt/Capital (%),68.90,61.04,61.88,59.10,74.54,69.75,62.09,59.54,56.45,92.80
Total Debt / EV,0.31,0.31,0.41,0.43,0.90,0.55,0.47,0.52,0.59,0.70
EV/Sales,3.75,3.67,2.92,2.86,2.38,2.95,2.97,2.79,2.05,2.07
EV/EBITDA,5.99,5.74,4.57,4.47,3.76,4.27,4.48,4.22,3.55,3.91
EV/EBIT,10.40,10.85,9.11,9.04,7.73,11.96,10.39,10.89,12.68,0
EV/Cash Flow to Firm,14.07,15.02,12.47,11.38,6.03,10.15,8.18,9.16,7.52,12.15
EV/Free Cash Flow to Firm,13.05,13.92,11.67,10.80,5.75,9.69,7.63,8.15,6.76,10.37
Diluted Market Cap,33374,24196,17423,16720,12891,16952,23292,20032,16235,18391
Diluted Enterprise Value,39504,31733,25011,24588,20780,35142,39234,35264,28886,65231
EV per Share,65.61,52.39,44.71,47.58,43.19,59.40,63.13,61.12,49.46,28.76
TTM Sales,5535,6265,6394,6497,6873,10553,11144,10671,12191,33817
TTM EBITDA,3461,4006,4091,4148,4359,7286,7390,7045,7056,17858
TTM Operating Income,1995,2120,2052,2053,2119,2600,3190,2730,1973,-3496
TTM Cash Flow to Firm,1475,1531,1499,1630,2714,3062,4052,3247,3327,5751
TTM Free Cash Flow to Firm,1590,1651,1602,1718,2849,3209,4341,3649,3700,6738
