,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Market Capitalization,14504,19027,22636,25626,31656,33985,40737,39675,33684,40788
- Cash & Cash Equivalents,423,697,762,1112,1290,1413,1351,4819,4922,4552
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Minority/Non Controlling Interest,0,0,0,0,0,0,0,0,0,0
+ Total Debt,150,398,396,396,397,312,3488,5733,5622,5706
Enterprise Value,14219,18728,22268,24911,30763,32885,42873,40589,34384,41942
Total Capital,1343,1822,1975,2202,2472,2615,5822,7922,8501,8760
Total Debt/Capital (%),11.17,21.86,20.05,18.01,16.06,11.95,59.91,72.36,66.14,65.15
Total Debt / EV,0.01,0.02,0.02,0.02,0.01,0.01,0.08,0.14,0.16,0.14
EV/Sales,1.39,1.70,1.87,1.94,2.18,2.19,2.67,3.24,1.82,2.24
EV/EBITDA,9.18,10.88,11.73,11.83,13.03,13.87,17.17,73.27,12.77,17.59
EV/EBIT,10.59,12.58,13.71,13.82,15.02,16.11,19.98,213.95,14.74,21.07
EV/Cash Flow to Firm,13.91,13.62,16.68,15.86,18.16,15.81,19.68,17.52,19.14,24.80
EV/Free Cash Flow to Firm,9.04,9.26,13.09,13.33,14.90,13.19,15.68,14.91,14.61,17.88
Diluted Market Cap,14666,19171,22864,25826,32049,34394,41240,39466,33877,41081
Diluted Enterprise Value,14393,18873,22499,25111,31156,33294,43376,40379,34577,42236
EV per Share,33.31,45.14,55.35,63.57,81.04,89.30,120.17,113.85,97.76,122.37
TTM Sales,10230,11042,11940,12867,14135,14984,16039,12532,18916,18696
TTM EBITDA,1549,1721,1899,2105,2362,2371,2497,554,2694,2385
TTM Operating Income,1343,1488,1624,1803,2048,2041,2146,190,2333,1990
TTM Cash Flow to Firm,1022,1375,1335,1571,1694,2079,2179,2317,1796,1692
TTM Free Cash Flow to Firm,1573,2022,1702,1869,2065,2493,2735,2722,2354,2346
