,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Total Debt,150,398,396,396,397,312,3488,5733,5622,5706
ST Debt,0,0,0,0,85,0,564,663,631,656
LT Debt,150,398,396,396,312,312,2923,5070,4992,5050
Total Debt/EBITDA,0.10,0.23,0.21,0.19,0.17,0.13,1.40,10.35,2.09,2.39
Net Debt/EBITDA,-0.18,-0.17,-0.19,-0.34,-0.38,-0.46,-0.42,-4.16,-0.92,-0.88
Total Debt/EBIT,0.11,0.27,0.24,0.22,0.19,0.15,1.63,30.22,2.41,2.87
Net Debt/EBIT,-0.20,-0.20,-0.23,-0.40,-0.44,-0.54,-0.48,-12.16,-1.06,-1.05
EBITDA to Interest Expense,5163.91,507.01,142.90,107.58,125.30,144.52,256.37,6.29,35.84,839.19
EBITDA-CapEx/Interest Expense,3328.86,316.53,115.29,92.35,105.59,119.29,199.34,1.69,28.41,609.05
EBIT to Interest Expense,4476.88,438.39,122.23,92.12,108.69,124.38,220.35,2.15,31.04,700.33
Interest Expense,0,3,13,20,19,16,10,88,75,3
Common Equity/Total Assets,30.61,30.27,32.43,34.00,36.27,37.91,24.97,17.21,21.10,22.76
Long-Term Debt/Equity (%),7.47,17.48,16.02,14.43,10.23,9.45,87.03,154.07,122.94,117.77
Long-Term Debt/Capital (%),11.17,21.86,20.05,18.01,12.62,11.95,50.21,63.99,58.72,57.66
Long-Term Debt/Total Assets (%),3.85,8.47,8.13,7.47,5.45,5.14,31.27,39.86,36.59,37.64
Total Debt/Equity (%),7.47,17.48,16.02,14.43,13.02,9.45,103.83,174.22,138.47,133.06
Total Debt/Capital (%),11.17,21.86,20.05,18.01,16.06,11.95,59.91,72.36,66.14,65.15
Total Debt/Total Assets (%),3.85,8.47,8.13,7.47,6.94,5.14,37.31,45.08,41.22,42.53
Net Debt to Equity,-13.61,-13.08,-14.79,-26.02,-29.30,-33.29,-30.91,-70.08,-60.84,-48.86
Net Debt/Capital (%),-29.70,-26.50,-30.13,-65.61,-75.59,-91.56,-23.22,-74.32,-69.03,-49.80
EBITDA,1549,1721,1899,2105,2362,2371,2497,554,2694,2385
EBITDA-CapEx,999,1075,1532,1807,1990,1957,1942,149,2136,1731
Operating Income (Loss),1343,1488,1624,1803,2048,2041,2146,190,2333,1990
